ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NORBIT,NORBIT,Information technology,16.0,15.9,15.95,19,LP,908.59,0.0,0.0063,-0.0588,-0.18420000000000006,-0.2223,7041,Technology,246.0,"Norbit ASA provides technology products and solutions in Norway and internationally. The company offers monitoring and detection services for maritime, and offshore oil and gas projects; consultancy services; sensors and systems for monitoring, detection, and reporting tasks; and SeaCOP software system for monitoring, detection, and emergency response for maritime and offshore operations. Its products include DSRC 2G, a short range communication device; VTM 745, a DSRC module for enforcement in GNSS based tolling; connectivity modules for smart tachographs; desktop readers; road side units; and reclosable fasteners. In addition, the company is involved in the provision of electronic manufacturing services, such as pure circuit board assembly, cable and wire harness, and fabrication of products and systems; and original design manufacturing services under the NORBIT brand. Norbit ASA was founded in 1980 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.norbit.com,1.0,Stiklestadveien 1,Scientific & Technical Instruments,16.0,16.25,15.388906500000001,0.01875,0.0,,16.25,,20936.0,,16.0,16.57639,0.3,16.25,,20936.0,,,,0.6,1588636800.0,,,,15.8,2.0,NOK,20622.0,,,,908590400.0,,,30949.0,1.4031200000000001,15.8,15.95,,,20622.0,21.95,,,,12.6,15.9,False,0.0365,,16.25,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.4969999999999999,,0.09139,8.374,,,,,56786900.0,,,7.791,,,,1577750400.0,0.14749,59182000.0,1.042,,,2.0536516,0.54075,1640908800.0,1593475200.0,,,21515427.0,969084736.0,,,,,,19.211,,,,,,,,https://logo.clearbit.com/norbit.com,47 73 98 25 50,,15.355085,,,,,4640b786-3211-395e-b406-24cdb3c10b51,
NOM,Nordic Mining,Materials,2.13,2.12,2.13,65,,420.66,0.0,-0.0274,-0.1235,0.014,0.4229,0250,Basic Materials,7.0,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.nordicmining.com,1.0,Vika Atrium,Other Industrial Metals & Mining,2.13,2.13,2.0019202000000003,,0.0,,2.18,,487290.0,,2.13,2.2467144,,2.13,,487290.0,,,,,,1.25,,,2.05,4.0,NOK,214251.0,,,,420657984.0,,,755311.0,,2.05,2.13,,,214251.0,3.8,,,,1.25,2.12,False,,,2.18,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0.0,-5.931,,,-0.18,,197492000.0,,,0.855,,,,1577750400.0,0.06196,-89159000.0,-0.512,,,2.491228,0.19563,1640908800.0,1593475200.0,,,161222408.0,365574400.0,,1481155200.0,1:6,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,47 22 94 77 90,Entrance A 5th Floor Munkedamsveien 45,,47 22 94 77 91,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe,
NANO,Nordic Nanovector,Health care,22.12,22.1,22.18,102,,1463.5,0.0137,0.011,-0.174,-0.3031,-0.2784,0884,Healthcare,44.0,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.nordicnanovector.com,1.0,KjelsÃ¥sveien 168 B,Biotechnology,21.82,21.9,19.874427999999998,,0.0,,22.18,,280033.0,,21.82,24.589445,,21.9,,280033.0,,,,,,0.9060239999999999,,,21.6,2.0,NOK,41250.0,,,,1463501312.0,,,455488.0,,21.6,22.18,,10000.0,41250.0,34.94,-2.7788947,,,9.57,22.1,False,,100000.0,22.18,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0.0,-2.5340000000000003,,,-7.96,,66161900.0,,,2.445,,,,1577750400.0,0.24163,-450112000.0,-7.172000000000001,,,9.047035000000001,0.14242,1640908800.0,1593475200.0,,,51438925.0,1199566336.0,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 18 33 01,,,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NOD,Nordic Semiconductor,Information technology,103.0,103.0,103.1,1754,,19643.43,0.0259,0.147,0.101,0.8492000000000001,1.1281,7052,Technology,822.0,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.nordicsemi.com,1.0,Otto Nielsens veg 12,Semiconductor Equipment & Materials,100.4,100.9,69.41698000000001,,0.0,,103.5,,1324321.0,,100.4,92.495834,,100.9,,1324321.0,,,,,1308268800.0,1.4072280000000001,,,98.75,2.0,NOK,772319.0,,,,19662510080.0,,,555482.0,60.68826,98.75,103.1,,96500.0,772319.0,103.5,1288.75,,,31.48,103.1,False,,581300.0,103.5,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOD.OL,finmb_884166,no_market,,49.168,,0.04478,562.979,,,0.08,,190712992.0,,,1.371,,,,1577750400.0,0.55627996,14507000.0,0.083,,,75.20058,0.13182001,1640908800.0,1593475200.0,,,171484582.0,15930050560.0,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,47 72 89 89 00,,1242.1687,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NHY,Norsk Hydro,Materials,27.42,27.41,27.42,1017,,56187.0,-0.0133,0.0085,-0.0193,-0.15960000000000002,-0.1901,0240,Basic Materials,35000.0,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,Aluminum,27.8,27.63,25.38928,0.04496403,0.0,,27.63,,3957996.0,,27.8,27.384166999999998,1.25,27.63,,3957996.0,,,,,1589241600.0,0.9710840000000001,,,27.41,2.0,NOK,1738374.0,,,,56285265920.0,,,5067994.0,0.39601812,27.41,27.43,,410000.0,1738374.0,36.41,7.3736559999999995,,,19.135,27.42,False,,1100.0,27.63,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.504,,-0.03373,7.12,,,3.72,,2048999936.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.7431188,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,71633723392.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 81 00,VÃ¦kerÃ¸,,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,Norske Skog,Materials,28.35,28.3,28.35,63,,2338.88,0.0125,0.0107,0.121,-0.2096,,0213,Basic Materials,2300.0,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,Paper & Paper Products,28.0,28.3,30.8885,0.22321428,0.6286,,28.4,,41360.0,,28.0,28.4875,6.25,28.3,,41360.0,,,,6.0,1598832000.0,,,,28.15,2.0,NOK,25136.0,,,,2351516416.0,,,106987.0,0.22090337,28.15,28.35,,,25136.0,45.05,,,,25.5,28.3,False,0.21280001,,28.4,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.251,,0.040110003,2.407,,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.46619087,0.66667,1640908800.0,1593475200.0,,,27535200.0,2676124928.0,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,47 22 51 20 20,,5.48993,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NORTH,North Energy,Energy,1.7,1.7,1.72,10,,199.33,-0.023,0.0059,-0.0116,0.1039,0.1684,0252,Financial Services,2.0,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen allÃ© 3,Asset Management,1.74,1.67,1.3867626,0.17241379999999998,0.0,,1.725,,159309.0,,1.74,1.6688889,0.3,1.67,,159309.0,,,,,1559088000.0,1.110843,,,1.67,4.0,NOK,9501.0,,,,199328400.0,,,189117.0,24916.05,1.67,1.715,,3094400.0,9501.0,2.08,-1.827957,,,0.9,1.7,False,,1019800.0,1.725,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-1992.654,,0.0,0.833,,,-0.93,,117252000.0,,,2.375,,,,1577750400.0,0.0,-6491000.0,-0.055,,,0.7157895000000001,0.54482,1640908800.0,1593475200.0,,,45358779.0,-15941228.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,47 22 01 79 50,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,4.41,4.41,4.57,32,,71.07,0.0244,0.0,-0.3406,-0.7867000000000001,-0.8645,HM 08,Energy,2.0,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,4.3,4.3,5.371618700000001,,0.0,,4.655,,37271.0,,4.3,5.768611,,4.3,,37271.0,,,,,,2.530405,,,4.3,4.0,NOK,34494.0,,,,74691624.0,,,37834.0,3.2289307000000003,4.3,4.565,,0.0,34494.0,29.05,-16.314816,,,2.1,4.405,False,,0.0,4.655,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,2.0980000000000003,,-0.79397005,,,,-0.27,,16133000.0,,,15.627,,,,1577750400.0,0.7500399999999999,-18366000.0,-0.24100000000000002,,,0.28188393,0.39400002,1640908800.0,1593475200.0,,,8754259.0,48533972.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,14th Par La Ville Road,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,6.43,6.31,6.41,60,,410.25,0.0206,0.0898,-0.1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,225.6,225.4,226.0,74,,9682.48,-0.0027,0.0292,-0.046500000000000014,-0.0375,0.2273,7414,Consumer Defensive,175.0,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,226.2,226.2,221.99318,0.011052166,0.38970003,,227.0,,17673.0,,226.2,224.08888,2.5,226.2,,17673.0,,,,2.47,1591315200.0,-0.101204,,,224.0,2.0,NOK,3247.0,,,,9682458624.0,,,22724.0,1.7752459999999999,224.0,226.0,,131900.0,3247.0,254.0,12.194595,,2.14,170.5,225.4,False,0.0109,42600.0,227.0,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.8969999999999998,,0.21806,29.096,,,18.5,,42918700.0,,,72.59,,,,1577750400.0,0.14015999999999998,279300000.0,27.423000000000002,,,3.1078662999999995,0.66208,1640908800.0,1593475200.0,,,13147743.0,10345871360.0,,1591315200.0,1:1,,,-0.11800000000000001,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 00,PO Box 2608 Sentrum,8.226671000000001,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,1.05,1.05,1.05,1964,,3808.95,0.014,0.0043,-0.1631,-0.9723,-0.9738,1330,Industrials,9389.0,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.norwegian.com,1.0,OksenÃ¸yveien 3,Airlines,1.0325,1.034,4.633824,,0.0,,1.058,,12132058.0,,1.0325,1.3845139,,1.034,,12132058.0,,,,,,1.256024,,,1.034,4.0,NOK,10189683.0,,,,3808025088.0,,,27432230.0,0.124909386,1.034,1.047,,,10189683.0,48.17,,,,1.0,1.0465,False,,,1.058,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.788,,-0.18392,-201.99900000000002,,,-20.18,,3638820096.0,,,3.7539999999999996,,,,1577750400.0,0.28065999999999997,-5607099904.0,-11.378,,,0.2787693,0.10098,1640908800.0,1593475200.0,,,3708706921.0,54499315712.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,47 67 59 30 00,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,140.0,139.0,140.0,15,LP,3375.52,0.0108,0.0108,-0.08199999999999999,-0.3792,-0.4142,0158,Energy,29.0,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,138.5,138.0,146.65828,,0.0,,140.0,,2907.0,,138.5,146.91666999999998,,138.0,,2907.0,,,,,,-0.07530099999999999,,,138.0,2.0,NOK,1468.0,,,,3375525888.0,,,6460.0,5.488659999999999,138.0,140.0,,50000.0,1468.0,255.0,8.168028,,,105.0,139.0,False,,200100.0,140.0,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,6.734,,0.37561,14.738,,,17.14,,24110900.0,,,27.498,,,,1577750400.0,0.13282,231000000.0,13.634,,,5.0912795,0.026600001,1640908800.0,1593475200.0,,,6077622.0,4141352960.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,47 22 33 60 00,,10.268447,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,69.3,69.2,69.35,261,,12937.95,0.0022,0.0154,-0.0748,-0.2728,-0.1052,1364,Financial Services,85.0,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,SnarÃ¸yveien 36,Banks—Regional,69.15,69.2,61.52065,0.045986984,0.0,,69.7,,215343.0,,69.15,68.979164,3.18,69.2,,215343.0,,,,,1588204800.0,1.671084,,,68.25,2.0,NOK,72213.0,,,,12937964544.0,,,296117.0,3.2919781,68.25,69.35,,795000.0,72213.0,102.8,6.476636,,,32.24,69.2,False,,50000.0,69.7,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.5489999999999995,,0.50071996,,,,10.7,,186695008.0,,,55.746,,,,1577750400.0,0.33036998,1967918976.0,10.571,,,1.2431386999999998,0.32112998,1640908800.0,1593475200.0,,,105417332.0,17878130688.0,,,,,,0.21899999999999997,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,6.555671,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.5,11.45,11.5,11,,6797.69,0.0044,0.0177,0.0044,-0.1686,-0.0514,0250,Real Estate,51.0,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,Norway,[],http://www.norwegianproperty.no,1.0,StÃ¸perigata 2,Real Estate Services,11.45,11.6,11.434747999999999,0.012227074,0.3443,,11.6,,15889.0,,11.45,11.305555,0.14,11.6,,15889.0,,,,0.28,1581379200.0,0.577108,,,11.45,2.0,NOK,2198.0,,,,6827906560.0,,,27863.0,3.5451229,11.45,11.5,,361700.0,2198.0,15.15,24.468084,,,9.24,11.45,False,0.024600001,27100.0,11.6,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.879,,0.16937,21.898000000000003,,,0.47,,591102976.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7158865,0.80237997,1640908800.0,1593475200.0,,,151701018.0,13248013312.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,47 22 83 40 20,,17.746914,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,23.0,22.9,23.0,95,,1677.34,0.0132,-0.0417,-0.3225,-0.5939,-0.6023,1366,Industrials,1932.0,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,22.7,22.75,28.915108,0.07709250599999999,0.0,,23.25,,131738.0,,22.7,28.997222999999998,1.75,22.75,,131738.0,,,,,1524182400.0,0.389156,,,22.75,2.0,NOK,59205.0,,,,1677336960.0,,,64011.0,0.26098289999999996,22.75,23.05,,33900.0,59205.0,59.0,3.3674964999999997,,,18.8,22.9,False,,9700.0,23.25,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.424,,-0.008709999999999999,30.973000000000003,,,,,72927696.0,,,40.95,,,,1577750400.0,0.34921002,-120000000.0,-0.9279999999999999,,,0.5616605,0.20920999999999998,1640908800.0,1593475200.0,,,41775333.0,2725666560.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,47 90 40 70 97,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,71.0,69.5,70.5,4,,8468.33,0.0143,0.0143,0.0143,0.201,0.1813,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,Norway,[],http://www.ntsasa.no,1.0,Sentrumsgata 6,Farm Products,70.0,69.5,66.40288000000001,0.014285714,0.1934,,71.0,,5367.0,,70.0,69.97222,1.0,69.5,,5367.0,,,,1.0,1589414400.0,0.5584479999999999,,,69.5,2.0,NOK,450.0,,,,8468312064.0,,,2155.0,4.6430078,69.5,70.5,,8300.0,450.0,80.0,11.21643,,1.27,46.0,69.5,False,0.0143,26300.0,71.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,6.193,,0.2898,21.478,,,6.33,,119272000.0,,,46.473,,,,1577750400.0,0.029240001,528563008.0,5.617000000000001,,,1.5277688999999999,0.93716,1640908800.0,1593475200.0,,,54468338.0,11295005696.0,,1407888000.0,10:1,,,3.112,,,,,,,,https://logo.clearbit.com/ntsasa.no,47 74 21 63 00,,12.640199,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,Observe Medical,Health care,14.15,13.9,14.1,15,,277.42,0.0404,-0.0374,-0.0535,0.3127,,0255,Healthcare,7.0,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://observemedical.com,1.0,Henrik Ibsensgate 90,Medical Devices,13.6,13.9,13.516239,,0.0,,14.2,,21126.0,,13.6,14.370833,,13.9,,21126.0,,,,,,,,,13.9,2.0,NOK,1277.0,,,,277417824.0,,,24366.0,1868.9264,13.9,14.1,,,1277.0,20.5,,,,5.902,13.9,False,,,14.2,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,2085.674,,0.0,-17.033,,,,,19605500.0,,,0.304,,,,1577750400.0,0.11623,-19007960.0,-1.349,,,46.54605,0.77686,1640908800.0,1593475200.0,,,4749762.0,309591200.0,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
