ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
EAM,EAM Solar,Utilities,13.1,12.8,12.95,22,,89.76,-0.0187,-0.026,-0.1267,0.1197,-0.5467,0287,Utilities,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,,Utilities—Renewable,13.35,13.35,12.519929,,0.0,,13.35,,8617.0,,13.35,13.642857999999999,,13.35,,8617.0,,,,,1399852800.0,0.667441,,,12.65,2.0,NOK,,15866.0,,,,89763952.0,,,13931.0,,12.65,12.9,,,15866.0,30.4,,,,6.66,12.8,False,,,13.35,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.5232143,,,,6852210.0,,,2.096,,,,1577750400.0,0.28467,,-0.152,,0.06933558,6.2500005,0.42780998,1640908800.0,1585612800.0,,,4010941.0,91477000.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.32,3.2,3.3,18,,206.34,0.0122,0.0,-0.0405,-0.3664,-0.4276,5443,Energy,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",Bomlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,,Oil & Gas Equipment & Services,3.28,3.26,4.1605,,0.0,,3.36,,3321.0,,3.28,3.3617144,,3.26,,3321.0,,,,,1400198400.0,0.7802319999999999,,,3.2,4.0,NOK,,10985.0,,,,206338000.0,,,15298.0,0.3362361,3.2,3.28,,,10985.0,6.12,,,,3.08,3.2,False,,,3.36,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.55,,-1.10569,13.017999999999999,-0.44027305,,,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.06933558,0.3221112,0.7988,1640908800.0,1585612800.0,,,12191344.0,2178586880.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,514.0,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.75,0.74,0.75,59,,97.57,-0.07339999999999999,-0.1024,-0.2074,-0.6435,-0.7612000000000001,7041,Energy,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,,Oil & Gas Equipment & Services,0.804,0.7709999999999999,1.0725784999999999,,0.0,,0.7709999999999999,,202724.0,,0.804,0.8169714,,0.7709999999999999,,202724.0,,,,,,2.641279,,,0.736,4.0,NOK,9.085365,312687.0,,,,97572648.0,,,541948.0,1.1180292,0.736,0.748,,,312687.0,3.05,,,,0.5,0.74,False,,,0.7709999999999999,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.551,,0.13095,3.597,-0.71888113,,,,130970000.0,,,0.049,,,,1577750400.0,0.013819999999999999,11428000.0,0.08199999999999999,,0.06933558,15.204082500000002,0.59531,1640908800.0,1585612800.0,,,54838319.0,135349632.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,131.0,,,,,
ELE,Element,Materials,5.0,4.87,5.0,151,,94.49,-0.0119,-0.015700000000000002,-0.1625,-0.0958,2.127,0250,Basic Materials,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,,Other Industrial Metals & Mining,5.06,5.06,4.5739784000000006,,0.0,,5.19,,97747.0,,5.06,5.587999999999999,,5.06,,97747.0,,,,,,3.8732550000000003,,,4.86,4.0,NOK,,309724.0,,,,94498000.0,,,886521.0,605.7564,4.86,5.14,,0.0,309724.0,9.5,,,,1.199,4.905,False,,0.0,5.19,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,688.423,,0.0,-36.889,2.3509933999999997,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.06933558,21.83406,0.28688,1640908800.0,1585612800.0,,,11864880.0,107394000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,2.0,,,,,
ELK,Elkem,Materials,16.95,16.9,16.95,787,,9853.21,-0.0099,-0.1195,-0.1982,-0.2922,-0.2722,0277,Basic Materials,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1.0,Drammensveien 169,47 22 45 01 55,Specialty Chemicals,17.12,17.01,18.958786,0.03504673,0.75949997,,17.14,,1267393.0,,17.12,19.949714999999998,0.6,17.01,,1267393.0,,,,0.6,1589155200.0,2.2909330000000003,,,16.66,2.0,NOK,21.455696,809637.0,,,,9853205504.0,,,925056.0,0.44264174,16.66,16.94,,0.0,809637.0,26.4,3.8522727,,,10.92,16.82,False,0.0345,0.0,17.14,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.836,,0.020659999999999998,8.161,-0.30122447,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.06933558,0.77952546,0.58916,1640908800.0,1593475200.0,,,238610457.0,18616033280.0,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,,6370.0,,,,,
ELOP-ME,ELOP,Information technology,4.95,4.95,5.0,232,,348.0,-0.0607,-0.0573,,,,2316,Technology,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,,Norway,[],http://www.elop.no,1.0,Nordvikvegen 50,,Scientific & Technical Instruments,5.27,5.28,,,0.0,,5.306,,,,5.27,,,5.28,,,,,,,,,,,4.95,4.0,NOK,,594512.0,,,,347999328.0,,,,,4.95,5.006,,,594512.0,5.306,,,,4.95,4.9505,False,,,5.306,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0.0,,,,,,70302896.0,,,,,,,,,,,,0.06933558,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,,
EMAS,EMAS Offshore,Energy,0.29,,,0,,127.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000.0,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDUR,Endúr,Energy,1.41,1.41,1.43,87,LP,399.16,-0.006999999999999999,-0.0537,-0.1845,0.2355,-0.1115,5160,Industrials,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1.0,DamsgArdsveien 229,,Conglomerates,1.42,1.415,0.99155,,0.0,,1.435,,1299446.0,,1.42,1.4109428999999998,,1.415,,1299446.0,,,,,,,,,1.39,4.0,NOK,,563811.0,,,,399158304.0,,,2809051.0,0.7545925,1.39,1.42,,0.0,563811.0,3.2,,,,0.532,1.41,False,,0.0,1.435,OSL,ENDUR ASA,Endur ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.6920000000000001,,-0.01554,-58.316,-0.020689726000000002,,,,283091008.0,,,0.546,,,,1577750400.0,0.17669001,-15706000.0,-0.039,,0.06933558,2.5824175,0.70949996,1640908800.0,1585612800.0,,,85892728.0,365872160.0,,,,,,0.402,,,,,,,,https://logo.clearbit.com/endur.no,LaksevAg,249.0,,,,,
ENTRA,Entra,Real estate,124.0,124.0,124.3,1486,,22571.29,-0.0236,-0.035,-0.0267,-0.1286,-0.0151,0185,Real Estate,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1.0,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,127.0,128.0,135.04715,0.037795275,0.3717,,128.0,,336155.0,,127.0,128.04856999999998,4.8,128.0,,336155.0,,,,4.8,1601596800.0,0.514534,,,124.0,2.0,NOK,9.6875,293256.0,,,,22584367104.0,,,433216.0,8.880994,124.0,124.4,,168600.0,293256.0,168.6,17.127073,,3.68,96.2,124.3,False,0.0378,193700.0,128.0,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.906,,0.91663,20.52,-0.013975203,,7.24,,182132000.0,,,125.59,,,,1577750400.0,0.5023,2331000064.0,12.8,,0.06933558,0.9873398000000001,0.22298999,1640908800.0,1593475200.0,,,150093205.0,45533769728.0,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,181.0,,,,,
EPIC-ME,Epic Gas,Energy,13.4,13.1,13.8,0,LP,1428.66,,,-0.0429,-0.08220000000000001,-0.0759,059818,Energy,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1.0,8 Eu Tong Sen Street,,Oil & Gas Midstream,13.4,13.4,13.857857000000001,,0.0,,13.4,,276.0,,13.4,13.902857000000001,,13.4,,276.0,,,,,,0.273837,,,13.4,2.0,NOK,,705.0,,,,1428439936.0,,,88.0,7.906163,13.4,13.8,,,705.0,16.5,,,,13.4,13.1,False,,,13.4,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,9.84,,-0.01735,42.683,-0.07586211,,,,106600000.0,,,2.727,,,,1577750400.0,0.0,-3134591.0,-0.028999999999999998,,0.06933558,4.9138246,0.83456004,1640908800.0,1585612800.0,,,17242550.0,1777760000.0,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,,
EQNR,Equinor,Energy,144.5,144.5,144.65,14307,,465487.41,0.046,0.0237,0.0144,-0.1469,-0.0661,4035,Energy,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1.0,Forusbeen 50,,Oil & Gas Integrated,138.15,140.0,144.99421999999998,0.006369888000000001,,,145.85,,3251522.0,,138.15,141.87143,0.88,140.0,,3251522.0,,,,8.48,1597363200.0,0.733139,,,138.25,2.0,NOK,,5485537.0,,,,469349007360.0,,,4387581.0,7.6235100000000005,138.25,144.8,,0.0,5485537.0,187.2,64.7982,,4.92,95.2,144.8,False,0.0614,0.0,145.85,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EQNR.OL,finmb_989228,no_market,,7.669,,-0.00935,25.866,-0.13737124,,,,3248090112.0,,,10.992,,,,1577750400.0,0.19812000000000002,-576000000.0,-0.174,,0.06933558,13.145925,0.67271006,1640908800.0,1585612800.0,,,1025177950.0,472158765056.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,21412.0,,,,,
EPR,Europris,Consumer discretionary,44.72,44.5,44.72,1063,,7415.41,-0.0058,-0.027000000000000003,-0.0009,0.3649,0.8539,1661,Consumer Defensive,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",Rolvsoy,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,,Discount Stores,44.98,44.8,36.84454,0.043352604,0.58669996,,45.18,,777910.0,,44.98,45.179429999999996,1.95,44.8,,777910.0,,,,1.95,1588204800.0,0.794767,,,43.56,2.0,NOK,13.634147,554133.0,,,,7415426048.0,,,829842.0,1.0640891000000001,43.56,44.72,,79600.0,554133.0,50.75,17.26641,,,23.6,44.68,False,0.0434,95300.0,45.18,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.5619999999999998,,0.078049995,12.218,0.75019443,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.06933558,3.8995466,0.03046,1640908800.0,1593475200.0,,,159459440.0,10884618240.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,1814.0,,,,,
EXTX-ME,EXACT Therapeutics,Health care,8950.0,9100.0,9800.0,3,,268211.36,0.0287,0.052300000000000006,,,,0379,Healthcare,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.phoenixsolutions.no,1.0,Ullernchausseen 64,,Biotechnology,8700.0,8900.0,,,0.0,,9000.0,,,,8700.0,,,8900.0,,,,,,,,,,,8900.0,2.0,NOK,,3.0,,,,1072845440.0,,,,144.43362,8900.0,9799.0,,,3.0,9000.0,,,,8900.0,9100.0,False,,,9000.0,OSL,EXACT THERAPEUTICS,Phoenix Solutions AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,129.135,,-2.0169599999999996,-61.114,,,,,119871.0,,,351.038,,,,1577750400.0,,-14981884.0,-124.98299999999999,,0.06933558,25.495815,,1640908800.0,,,,19610.0,959207744.0,,,,,,,,,,,,,,https://logo.clearbit.com/phoenixsolutions.no,,4.0,,,,,
FJORD,Fjord1,Industrials,45.3,45.0,45.3,38,,4525.16,0.0067,0.011200000000000002,0.0414,0.2377,0.1586,6900,Industrials,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",Floro,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,,Marine Shipping,45.0,45.0,41.073570000000004,0.060000002000000004,1.6071,,45.3,,17275.0,,45.0,44.631428,2.7,45.0,,17275.0,,,,,1557878400.0,0.860991,,,45.0,2.0,NOK,27.044777000000003,15616.0,,,,4525904896.0,,,29304.0,1.6173482,45.0,45.3,,0.0,15616.0,46.9,12.905983,,,31.0,45.0,False,,0.0,45.3,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.7119999999999997,,0.059789999999999996,13.331,0.14503825,,3.51,,99909600.0,,,22.394000000000002,,,,1577750400.0,0.11310001,167319008.0,1.675,,0.06933558,2.0228634,0.85439,1640908800.0,1585612800.0,,,14464912.0,10386333696.0,,,,,,,,,,,,,,https://logo.clearbit.com/fjord1.no,,1056.0,,,,,
