ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,fax,trailingPE,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BSP-ME,Black Sea Property,Consumer discretionary,2.9,2.18,2.7,0,,48.27,,,,-0.5043,,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.blackseaproperty.no,1.0,Sagveien 23 A,Lodging,2.9,2.14,2.9784057,,0.0,,2.9,,41.0,,2.9,2.7158822999999996,,2.14,,41.0,,,,,,-6.272964,,,2.14,4.0,NOK,0.0,,,,48264992.0,,,620.0,,2.14,2.7,,,0.0,7.3288899999999995,,,,1.5,2.18,False,,,2.9,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0.0,-38.143,-0.13666576,,,,16643100.0,,,6.561,,,,1577750400.0,,-6767000.0,-0.737,,0.16002727,0.4420058,,1640908800.0,1577750400.0,,,6894127.0,137582560.0,,1564531200.0,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,,,,
BON,Bonheur,Industrials,240.0,239.5,240.0,345,,10207.65,0.0084,-0.0041,0.08839999999999999,0.2305,0.2493,0152,Industrials,3935.0,"Bonheur ASA, together with its subsidiaries, engages in the renewable energy, shipping/offshore wind, and cruise businesses primarily in Norway and internationally. The company's Renewable Energy segment develops, constructs, and operates wind farms with an installed capacity of 679 MW. Its Shipping/Offshore Wind segment owns and operates three self-propelled jack-up vessels for the transportation, installation, and service of offshore wind turbines. The company's Cruise segment owns and operates four cruise ships with an overall berth capacity of approximately 3,700 passengers, as well as operates river cruise vessel. Its Other Investments segment offers publications; PR software services; and software as a service-based Web and social monitoring solutions for small and medium businesses to leverage and understand online data. Bonheur ASA was incorporated in 1897 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.bonheur.no,1.0,Fred. Olsens gate 2,Conglomerates,238.0,237.5,201.2413,0.018067228,,,240.5,,30214.0,,238.0,227.04411000000002,4.3,237.5,,30214.0,,,,4.3,1590624000.0,0.904216,,,237.5,2.0,NOK,31442.0,,,,10207655936.0,,,30069.0,1.3878964,237.5,240.0,,50900.0,31442.0,246.0,,,2.68,134.0,239.5,False,0.018000000000000002,100000.0,240.5,OSL,BONHEUR ASA,Bonheur ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BON.OL,finmb_878177,no_market,,1.9980000000000002,,-0.0892,17.811,0.21428573,,,,42531900.0,,,142.862,,,,1577750400.0,0.23836999999999997,-656028032.0,-15.424000000000001,,0.16002727,1.6799428,0.53275,1640908800.0,1593475200.0,,,19534048.0,14697190400.0,,1149120000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/bonheur.no,47 22 34 10 00,,,,,,,,
BOR,Borgestad,Materials,14.9,14.5,14.9,3,LP,189.48,0.0,-0.0479,-0.0599,-0.255,-0.2016,3712,Industrials,,"Borgestad ASA develops, manufactures, distributes, and installs refractory products in Norway. The company also develops and manages real estate properties. Its properties include Agora Bytom, a shopping center with a gross area of 52,000 square meters and a rental area of approximately 30,000 square meters, as well as a parking garage with 820 parking spaces in Poland; and Borgestad Business Park, a rented commercial premises used for the storage, production, and offices. Borgestad ASA was founded in 1904 and is headquartered in Skien, Norway.",Skien,Norway,[],http://borgestad.no,1.0,Gunnar Knudsensveg 144,Building Products & Equipment,14.9,15.0,13.263986,,0.0,,15.0,,7424.0,,14.9,16.102942000000002,,15.0,,7424.0,,,,,1307664000.0,1.386144,,,14.9,2.0,NOK,630.0,,,,189599520.0,,,23401.0,0.21828727,14.9,14.7,,75000.0,630.0,32.0,-3.5224586,,,9.1,14.5,False,,75000.0,15.0,OSL,BORGESTAD ASA,Borgestad ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BOR.OL,finmb_878193,no_market,,1.3780000000000001,,-0.038429998,33.049,-0.23195875,,-4.23,,12724800.0,,,39.838,,,,1577750400.0,0.0,-33378000.0,-3.4589999999999996,,0.16002727,0.37401474,0.8880100000000001,1640908800.0,1593475200.0,,,3296749.0,1197150976.0,,,,,,,,,,,,,,https://logo.clearbit.com/borgestad.no,47 35 54 24 00,,,,,,,,
BDRILL,Borr Drilling,Energy,7.17,7.17,7.19,256,,1124.71,-0.0035,-0.06709999999999999,-0.2296,-0.9054,-0.8704999999999999,HM11,Energy,694.0,"Borr Drilling Limited operates as an offshore drilling contractor to the oil and gas industry worldwide. It owns, contracts, and operates jack-up rigs for operations in shallow-water areas, including the provision of related equipment and work crews to conduct oil and gas drilling and workover operations for exploration and production. The company serves oil and gas exploration and production companies, such as integrated oil companies, state-owned national oil companies, and independent oil and gas companies. As of December 31, 2019, it operated a fleet of 27 jack-up drilling rigs and one semi-submersible rig. The company was formerly known as Magni Drilling Limited and changed its name to Borr Drilling Limited in December 2016.Borr Drilling Limited was founded in 2016 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.borrdrilling.com,1.0,S.E. Pearman Building,Oil & Gas Drilling,7.19,7.1,9.676877000000001,,0.0,,7.26,,430279.0,,7.19,8.603382,,7.1,,430279.0,,,,,,3.689285,,,6.76,2.0,NOK,269121.0,,,,1136970880.0,,,3109674.0,2.9631767000000004,6.76,7.185,,0.0,269121.0,80.0,-51.17857,,,2.5995,7.165,False,,0.0,7.26,OSL,BORR DRILLING LTD,Borr Drilling Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BDRILL.OL,finmb_412495516,no_market,,7.814,,-0.8759399999999999,599.646,-0.8802863999999999,,-0.14,,156972000.0,,,7.162999999999999,,,,1577750400.0,0.5864,-336100000.0,-2.909,,0.16002727,1.0002792,0.26895002,1640908800.0,1593475200.0,,,102584470.0,2998230016.0,,1561507200.0,1:5,,,,,,,,,,,https://logo.clearbit.com/borrdrilling.com,441 737 0152,,,2nd Floor 9 Par-la-Ville Road,,,,,
BRG,Borregaard,Materials,128.8,128.8,129.0,368,,12828.34,0.0063,0.0126,0.0787,0.3872,0.4193,1701,Basic Materials,1103.0,"Borregaard ASA develops, produces, and sells biomaterials, biochemicals, and fine chemicals in Norway, rest of Europe, the United States, Asia, and internationally. It operates through three segments: BioSolutions, BioMaterials, and Fine Chemicals. The BioSolutions segment provides biopolymers that are used as binding and dispersing agents for a range of applications, such as construction, industrial binders, agrochemicals, and batteries; and biovanillin for flavor and fragrance companies, as well as for the food and beverage industry. This segment also engages in chemicals trading activities. The BioMaterials segment offers specialty cellulose for use as a raw material in the production of cellulose ethers, cellulose acetate, and other specialty products, as well as provides cellulose fibrils for industrial applications. The Fine Chemicals segment provides pharma intermediates and bioethanol. Borregaard ASA was incorporated in 2012 and is headquartered in Sarpsborg, Norway.",Sarpsborg,Norway,[],http://www.borregaard.com,1.0,Hjalmar Wessels vei 6,Specialty Chemicals,128.0,128.0,103.68841,0.01796875,0.6183,,130.0,,66184.0,,128.0,122.1,2.3,128.0,,66184.0,,,,2.3,1592265600.0,0.010843,,,126.8,2.0,NOK,77864.0,,,,12828338176.0,,,82593.0,2.4655657000000004,126.8,129.4,,721000.0,77864.0,132.0,24.074768,,,75.0,128.6,False,0.018000000000000002,391200.0,130.0,OSL,BORREGAARD ASA,Borregaard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BRG.OL,finmb_216329283,no_market,,2.892,,0.0715,14.956,0.39130437,,5.35,,99598896.0,,,29.38,,,,1577750400.0,0.56839,372000000.0,3.728,,0.16002727,4.383935,0.07203999999999999,1640908800.0,1593475200.0,,,91491267.0,15045925888.0,,,,,,-0.172,,,,,,,,https://logo.clearbit.com/borregaard.com,47 69 11 80 00,47 69 11 87 70,34.54936,PO Box 162,,,,,
BOUVET,Bouvet,Information technology,588.0,588.0,590.0,137,,6026.73,0.0103,0.0103,0.097,0.5399,0.9719,0369,Technology,1594.0,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.bouvet.no,1.0,SÃ¸rkedalsveien 8,Information Technology Services,582.0,582.0,466.8768,0.014175258,0.4054,,598.0,,3487.0,,582.0,553.1177,8.25,582.0,,3487.0,,,,8.25,1590105600.0,0.8,,,582.0,2.0,NOK,4759.0,,,,6026705920.0,,,4371.0,2.6355472,582.0,590.0,,166400.0,4759.0,608.0,42.48555,,4.03,291.0,588.0,False,0.014199999,27300.0,598.0,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.522,,0.09205,19.796,0.9728813000000001,,13.84,,10249500.0,,,36.035,,,,1577750400.0,0.31916,210491008.0,20.357,,0.16002727,16.317469,0.29916,1640908800.0,1593475200.0,,,7590702.0,5767666176.0,,,,,,0.41200000000000003,,,,,,,,https://logo.clearbit.com/bouvet.no,47 23 40 60 00,,28.884413000000002,,,,,,
BRA-ME,BRAbank,Financials,0.54,0.5,0.54,47,,338.0,0.0189,0.0485,0.3846,0.16879999999999998,-0.5574,5014,Financial Services,51.0,"BRAbank ASA operates as a digital bank in Norway. It offers consumer finance, unsecured financing to private individuals, saving accounts, and credit cards, as well as payment insurance loans and payment solutions. The company was formerly known as Monobank ASA and changed its name to BRAbank ASA in June 2019. BRAbank ASA was founded in 2015 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.brabank.no,1.0,Starvhusgaten 4,Banks—Regional,0.53,0.54,0.39144927,,0.0,,0.54,,435706.0,,0.53,0.44952939999999997,,0.54,,435706.0,,,,,,1.3326879999999999,,,0.5,4.0,NOK,1119897.0,,,,337996256.0,,,938143.0,6.403142,0.5,0.54,,,1119897.0,2.26,,,,0.262,0.505,False,,,0.54,OSL,BRABANK ASA (NEW),BRAbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BRA-ME.OL,finmb_316669435,no_market,,6.5489999999999995,,-1.80192,,-0.56198347,,,,625918976.0,,,1.306,,,,1577750400.0,,-95116000.0,-0.152,,0.16002727,0.4134763,,1640908800.0,1593475200.0,,,320670596.0,345696832.0,,1583884800.0,0:1,,,,,,,,,,,https://logo.clearbit.com/brabank.no,47 55 96 10 00,,,,,,,,
BWE,BW Energy Limited,Energy,19.1,19.1,19.4,296,,4475.21,-0.0205,-0.0683,0.1009,,,0277,Energy,100.0,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.bwenergy.no,1.0,Drammensveien 151,Oil & Gas E&P,19.5,19.7,15.433392000000001,,0.0,,19.7,,358098.0,,19.5,18.234704999999998,,19.7,,358098.0,,,,,,,,,19.01,2.0,NOK,185042.0,,,,4475206656.0,,,311338.0,22.786184,19.01,19.42,,,185042.0,25.0,,,,7.62,19.16,False,,,19.7,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWE.OL,finmb_144579252,no_market,,23.893,,0.02138,50.295,-0.19254655,,,,234304000.0,,,1.943,,,,1577750400.0,0.10088000400000001,4200000.0,0.02,,0.16002727,9.830160000000001,0.7214,1640908800.0,1593475200.0,,,65277178.0,4692533760.0,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,47 23 13 00 00,47 23 13 00 01,955.00006,,,,,,
BWLPG,BW LPG,Energy,36.88,36.84,36.88,1015,,5093.0,0.0165,-0.06509999999999999,0.0355,-0.4116,-0.0992,117438,Industrials,2004.0,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,Singapore,[],http://www.bwlpg.com,1.0,10 Pasir Panjang Road,Marine Shipping,36.28,36.8,35.007103,0.030319737000000003,0.3516,,37.08,,672217.0,,36.28,37.451176000000004,1.1,36.8,,672217.0,,,,11.48,1598918400.0,1.525903,,,36.22,2.0,NOK,515976.0,,,,5093017088.0,,,769460.0,5.127371,36.22,36.84,,406100.0,515976.0,85.0,175.61906000000002,,,26.0,36.68,False,0.31239998,63000.0,37.08,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.095,,0.41653,12.267999999999999,-0.27352822,,0.21,,138096992.0,,,8.564,,,,1577750400.0,0.31128,413743008.0,2.983,,0.16002727,4.306399,0.45400003,1640908800.0,1593475200.0,,,70685670.0,6054502912.0,,,,,,1.3519999999999999,,,,,,,,https://logo.clearbit.com/bwlpg.com,65 6705 5588,65 6570 6056,12.363392999999999,"No. 17-02, Mapletree Business City",,,,,
BWO,BW Offshore Limited,Energy,30.9,30.88,30.9,921,,5586.71,-0.0252,-0.0784,-0.1226,-0.4722,-0.4608,HM11,Energy,2126.0,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.bwoffshore.com,1.0,Clarendon House,Oil & Gas Equipment & Services,31.7,31.5,30.19,0.0021451104,,,31.7,,580161.0,,31.7,33.344707,0.068,31.5,,580161.0,,,,1.22,1599091200.0,2.716265,,,30.52,2.0,NOK,766480.0,,,,5586719744.0,,,596966.0,4.900631400000001,30.52,30.94,,2337600.0,766480.0,69.212,45.441174,,,12.91,30.92,False,0.0377,737500.0,31.7,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWO.OL,finmb_26954576,no_market,,6.12,,-0.18903999,11.208,-0.46692586,,0.68,,180800000.0,,,4.376,,,,1577750400.0,0.2165,-218200000.0,-1.18,,0.16002727,7.061242999999999,0.50139,1640908800.0,1593475200.0,,,84549212.0,6977053184.0,,1480636800.0,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,,,,2 Church Street,,,,,
BMA,Byggma,Industrials,102.0,102.0,104.0,2,,712.16,,-0.0286,-0.0286,0.1193,0.17010000000000006,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,Norway,[],http://www.byggma.no,1.0,Venneslaveien 233,Building Products & Equipment,104.0,104.0,93.054344,0.009615385,0.09689999,,104.0,,649.0,,104.0,105.382355,1.0,104.0,,649.0,,,,2.0,1598832000.0,0.686144,,,102.0,2.0,NOK,515.0,,,,712156864.0,,,1665.0,0.36879522,102.0,104.0,,170100.0,515.0,109.0,,,2.97,66.0,102.0,False,0.019199999,38900.0,104.0,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BMA.OL,finmb_9391774,no_market,,0.48200000000000004,,0.037360000000000004,4.67,0.16201115,,,,6981930.0,,,130.66,,,,1577750400.0,0.0602,72149000.0,10.338,,0.16002727,0.78065205,0.94914,1640908800.0,1593475200.0,,,325966.0,931632000.0,,,,,,,,,,,,,,https://logo.clearbit.com/byggma.no,47 38 13 71 00,,9.866511000000001,Postboks 21,,,,,
CARA,Carasent,Health care,25.5,25.3,25.5,132,,1036.16,0.0241,-0.052000000000000005,0.2379,1.6127,1.8022,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,Norway,[],http://carasent.com,1.0,c/o Advokatsenteret Kristian,Health Information Services,24.9,24.8,17.569927,,0.0,,25.5,,92186.0,,24.9,22.855883,,24.8,,92186.0,,,,,1525996800.0,0.558433,,,23.8,2.0,NOK,56340.0,,,,1036161920.0,,,75310.0,17.768055,23.8,25.4,,,56340.0,27.2,,,,7.5,25.2,False,,,25.5,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CARA.OL,finmb_4222700,no_market,,17.506,,-0.06305,92.709,1.7977528999999999,,,,40633800.0,,,2.342,,,,1577750400.0,0.05599,-3677000.0,-0.09,,0.16002727,10.88813,0.62675,1640908800.0,1593475200.0,,,15670096.0,1020908608.0,,1558569600.0,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,,,,Augusts gate 14,,,,,
CLOUD-ME,Cloudberry Clean Energy,Utilities,11.95,11.95,12.1,35,,657.01,0.0084,-0.0327,0.0214,,,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.cloudberry.no,1.0,FrOeyas Gate 15,Utilities—Renewable,11.85,11.85,12.735945,,0.0,,12.198,,84645.0,,11.85,11.856588,,11.85,,84645.0,,,,,,,,,11.85,2.0,NOK,12638.0,,,,657916800.0,,,99497.0,2354.5886,11.85,12.1,,,12638.0,19.0,,,,10.54,11.95,False,,,12.198,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1631.9360000000001,,0.0,-174.955,-0.20989466,,,,55147200.0,,,1.271,,,,1577750400.0,,-2609160.0,-0.687,,0.16002727,9.402045,,1640908800.0,,,,14542165.0,455993888.0,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,,,
COV,ContextVision,Health care,22.29,21.86,22.29,148,LP,1724.13,0.0222,0.0774,-0.1685,1.1428,1.5615,111 22,Healthcare,47.0,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,Sweden,[],http://www.contextvision.com,1.0,Klara Norra Kyrkogata 31,Health Information Services,21.8,21.8,133.07398999999998,,0.0,,22.405,,165103.0,,21.8,102.89147,,21.8,,165103.0,,,,,1212969600.0,1.16024,,,21.8,2.0,NOK,64724.0,,,,1724134784.0,,,73238.0,,21.8,21.965,,140000.0,64724.0,309.0,85.71154,,,19.7,21.855,False,,140000.0,22.405,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000.0,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10280999999999998,,-0.7479769000000001,,0.26,,77367504.0,,,0.8079999999999999,,,,1577750400.0,0.08879,,-0.033,,0.16002727,27.580444,0.7414,1640908800.0,1593475200.0,,,20426567.0,1686611456.0,,1597795200.0,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,46 87 50 35 50,,,,,,,,
CRAYON,Crayon Group Holding,Information technology,96.8,96.8,97.7,1550,,7863.12,0.0499,-0.008199999999999999,0.21,0.8615,1.9785,0484,Technology,1500.0,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.crayon.com/nb-NO,1.0,Sandakerveien 114A,Information Technology Services,92.2,92.2,63.424637,,0.0,,98.3,,148970.0,,92.2,86.43235,,92.2,,148970.0,,,,,,1.519811,,,92.0,2.0,NOK,385991.0,,,,7856811008.0,,,188054.0,0.51748663,92.0,97.9,,0.0,385991.0,104.8,90.467285,,,29.8,96.4,False,,0.0,98.3,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.475,,-0.00343,41.552,1.7278106,,1.07,,81165400.0,,,8.798,,,,1577750400.0,0.21603000000000003,-52075000.0,-0.691,,0.16002727,11.002500999999999,0.60696,1640908800.0,1585612800.0,,,34221159.0,7210348544.0,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,47 22 89 10 00,,,,,,,,
DNB,DNB,Financials,139.6,139.15,139.6,2184,,217851.86,0.012,-0.0043,-0.022400000000000003,-0.14880000000000002,-0.0721,0191,Financial Services,9020.0,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,137.95,138.3,130.89536,0.06524103,0.0,,139.6,,1593518.0,,137.95,142.54411000000002,9.0,138.3,,1593518.0,,,,,1588118400.0,0.9265059999999999,,,138.3,2.0,NOK,785693.0,,,,216431673344.0,,,2167914.0,4.4316244000000005,138.3,139.4,,246400.0,785693.0,178.1,9.381721,,,94.26,139.3,False,,327700.0,139.6,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.708,,0.43046,,-0.099249065,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.16002727,0.90592295,0.42226002,1640908800.0,1593475200.0,,,889201447.0,962516615168.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,,,11.117306,BjÃ¸rvika,,,,,
