ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
ACC-ME,1366,Industrials,21,"Aker Carbon Capture AS provides carbon capture technologies. Its technologies mitigate the environmental cost of industry. The company's carbon capture process uses a mixture of water and organic amine solvents to absorb the CO2 that can be applied on emissions from various sources, such as gas, coal, cement, refineries, and waste-to-energy through to hydrogen and other process industries. Its portfolio of products include Just Catch, Big Catch, and Offshore Just Catch, as well as mobile test unit. The company is based in Lysaker, Norway. Aker Carbon Capture AS(OB:ACC-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akercarboncapture.com,1,OksenÃ¸yveien 8,Pollution & Treatment Controls,4.5,4.6,4.7457085,,,,4.8,,3670091,,4.5,4.7457085,,4.6,,3670091,,,,,,,,,4.5,4,NOK,1094580,,,,2634443264,,,6755334,,4.5,4.654,,,1094580,5.8,,,,3.85,4.65,False,,,4.8,OSL,AKER CARBON CAPTUR,Aker Carbon Capture AS,Europe/Oslo,CEST,False,7200000,EQUITY,ACC-ME.OL,finmb_677426400,no_market,,,,0,,-0.10891092,,,,566060032,,,0.031,,,,,,,,,0.1103282,150.12903,,,1596153600,,,,2507647488,,,,,,,,,,,,,,https://logo.clearbit.com/akercarboncapture.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AKVA,4353,Industrials,1431,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,Norway,[],http://www.akvagroup.com,1,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,63.8,63.6,59.50714,0.015673982,15.3846,,63.6,,2831,,63.8,63.394444,1,63.6,,2831,,,,2,1582502400,0.719879,,,63.6,2,NOK,251,,,,2108747008,,,3971,0.69350964,63.6,63.6,,49600,251,79.2,11.099476,,,41.3,63.2,False,0.0313,34200,63.6,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKVA.OL,finmb_162314,no_market,,1.065,,0.0013400001,28.541,-0.18829519,,5.73,,33156400,,,31.016,,,,1577750400,0.13203,4087000,0.123,,0.1103282,2.0505545,0.7511,1640908800,1593475200,,,8066625,3238379520,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,47 51 77 85 00,,517.0731,,,,,,
AOW-ME,1366,Energy,30,"Aker Offshore Wind Holding AS engages in the development of deep-water wind power production. It has a portfolio of development projects and prospects in Europe, North America, and Asia. The company is based in Lysaker, Norway. Aker Offshore Wind Holding AS(OB:AOW-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akeroffshorewind.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,3.1795,3.2345,3.0872917,,,,3.394,,7171185,,3.1795,3.0872917,,3.2345,,7171185,,,,,,,,,3,4,NOK,3255707,,,,1958652800,,,12156821,,3,3.243,,,3255707,4.5,,,,1.99,3.2205,False,,,3.394,OSL,AKER OFFSHORE WIND,Aker Offshore Wind Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,AOW-ME.OL,finmb_677430128,no_market,,,,0,,-0.0675953,,,,612078976,,,0.494,,,,,,,,,0.1103282,6.477733,,,1596153600,,,,1732183040,,,,,,,,,,,,,,https://logo.clearbit.com/akeroffshorewind.com,47 67 51 30 00,,,,,,,,
ABT,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.aquabiotechnology.com,1,Fornebuveien 37,Biotechnology,7.9,7.9,3.6614287,0.12658228,0,,7.9,,196589,,7.9,5.411389,1,7.9,,196589,,,,,1496880000,1.357228,,,6.9,2,NOK,194240,,,,110558880,,,164981,125.38034,6.9,7.2,,320000,194240,9.2,-13.333332,,,1.25,7.15,False,,330000,7.9,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ABT.OL,finmb_39453852,no_market,,136.379,,0,-9.971,2.761905,,-0.54,,15355400,,,0.06,,,,1577750400,0.02359,-10915715,-0.75,,0.1103282,120,0.80484,1640908800,1593475200,,,1778057,120257120,,1309132800,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,,
ASC,0250,Financial Services,275,"ABG Sundal Collier Holding ASA, together with its subsidiaries, provides investment banking, stock broking, and corporate advisory services in Norway, Sweden, Denmark, and internationally. It operates in two segments, Markets and Investment Banking. The Markets segment offers financial services, such as brokerage, trading and execution of equities, bonds, derivatives, structured products, and FX. The Investment Banking segment provides corporate advisory services, including ECM, DCM, mergers and acquisitions, and financial restructuring. The company also provides equity research, credit research, and corporate and strategic access services; and project finance services. ABG Sundal Collier Holding ASA was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.abgsc.com,1,Munkedamsveien 45 East,Capital Markets,4.84,4.85,3.914393,0.045454543,0.8062,,4.85,,472993,,4.84,4.48,0.22,4.85,,472993,,,,0.22,1588118400,0.935542,,,4.83,4,NOK,31885,,,,2136298624,,,310876,1.5115142,4.83,4.84,,185000,31885,4.85,11.255815,,10.56,2.69,4.825,False,0.045500003,340000,4.85,OSL,ABG SUN COL HLDG,ABG Sundal Collier Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASC.OL,finmb_2972520,no_market,,1.194,,0.17288,,0.3463143,,0.43,,441384000,,,1.493,,,,1577750400,0.19143,244343008,0.459,,0.1103282,3.241795,0.18238,1640908800,1593475200,,,343158504,1688158080,,,,,,0.229,,,,,,,,https://logo.clearbit.com/abgsc.com,47 22 01 60 00,7th floor,10.544662,,,,,,
AMSC,1366,Industrials,3,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.americanshippingco.com,1,Building B,Marine Shipping,27.9,28.5,25.459143,0.01218638,2.1353,,28.5,,45090,,27.9,28.634722,0.34,28.5,,45090,,,,3.58,1598486400,0.966867,,,27.8,2,NOK,214880,,,,1688169600,,,65204,19.1611,27.8,27.95,,114600,214880,37.5,75.27027,,11.47,15.06,27.85,False,0.1284,172600,28.5,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AMSC.OL,finmb_22594564,no_market,,24.973,,0.106709994,25.831,-0.19712234,,0.37,,60616500,,,2.607,,,,1577750400,0.19708,9402000,0.155,,0.1103282,10.682776,0.28123,1640908800,1593475200,,,43989211,2200249600,,,,,,0.571,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,OksenOeyveien 10,179.67741,,,,,,
AKA,1366,Energy,2112,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",BÃ¦rum,Norway,[],http://akastor.com,1,Building B,Oil & Gas Equipment & Services,5.92,5.91,5.2194285,,0,,6.03,,314977,,5.92,6.2480555,,5.91,,314977,,,,,1397174400,1.53253,,,5.78,2,NOK,120824,,,,1651374976,,,419821,0.2916078,5.78,5.98,,52200,120824,12.4,14.874999,,,3.52,5.94,False,,227000,6.03,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKA.OL,finmb_874402,no_market,,0.688,,-0.0498,12.524,-0.48877376,,0.4,,271609984,,,14.855,,,,1577750400,0.25563,-152000000,-0.981,,0.1103282,0.40053853,0.51141,1640908800,1593475200,,,136612714,3894857216,,1175212800,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,47 21 52 58 00,OksenÃ¸yveien 10 Lysaker,,,,,,,
AFG,0663,Industrials,5524,"AF Gruppen ASA, a contracting and industrial company, engages in civil engineering, environment, building, property, energy, and offshore businesses primarily in Norway and Sweden. The company's Civil Engineering business area undertakes civil engineering and niche projects related to roads and railways, port facilities, airports, tunnels, foundation work, power, and energy, as well as onshore facilities for oil and gas. Its Energy and Environment business area provides smart and energy efficient services for buildings and industry; demolition services; and receiving, treating, and recycling of materials. The company's Building business area develops, engineers, and builds commercial, residential, and public buildings, as well as rehabilitation projects. Its Property business area develops residential units and commercial buildings. The Sweden business area engages in building, civil engineering, property, and environmental activities in Sweden. The company's offshore business area undertakes the removal, demolition, and recycling of offshore installations; and new building, modification, and maintenance works related to cranes, modules, and rig services, as well as heating, ventilation, air conditioning, and cooling systems. It also provides services related to the maintenance and modification of onshore facilities for the oil and gas industry. AF Gruppen ASA was founded in 1985 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.afgruppen.com,1,Innspurten 15,Engineering & Construction,170,169,166.60928,0.03529412,1.2996001,,170.2,,11976,,170,173.59445,6,169,,11976,,,,12,1589760000,0.439156,,,169,2,NOK,7678,,,,17788524544,,,14379,0.72126365,169,169.6,,178000,7678,185,20.190702,,5.45,124.5,169.4,False,0.0706,52100,170.2,OSL,AF GRUPPEN,AF Gruppen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFG.OL,finmb_6174594,no_market,,0.779,,0.030369999,15.69,-0.071038246,,8.39,,105009000,,,20.408,,,,1577750400,0.14407,749000000,7.291,,0.1103282,8.300666,0.60915,1640908800,1593475200,,,41049068,19204530176,,1263772800,5:1,,,-0.36,,,,,,,,https://logo.clearbit.com/afgruppen.com,47 22 89 11 00,,23.234123,,,,,,
AKER,1366,Energy,21865,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,Norway,[],http://www.akerasa.com,1,OksenOeyveien 10,Oil & Gas Equipment & Services,391.2,391,332.20572,0.030035786,0,,391.6,,97154,,391.2,401.21112,11.75,391,,97154,,,,11.75,1595289600,1.686746,,,387.2,2,NOK,29004,,,,29168863232,,,141934,0.61920446,387.2,389.6,,111700,29004,566,14.834286,,,182.2,389.2,False,0.03,108400,391.6,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKER.OL,finmb_12074458,no_market,,1.867,,-0.08871,34.41,-0.21603203,,26.25,,74272800,,,251.432,,,,1577750400,0.19775999,-4124000000,-56.266,,0.1103282,1.5487288,0.70268,1640908800,1593475200,,,67696448,87952588800,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,47 24 13 00 00,,,47 24 13 01 01,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://akersolutions.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,8.215,8.7,9.198943,0.1765064,0,,8.715,,3061534,,8.215,12.885834,1.45,8.7,,3061534,,,,,1428624000,2.065662,,,8.215,2,NOK,1648023,,,,2285604096,,,5518884,0.08673032,8.215,8.22,,58500,1648023,30.2,3.5278971,,,4.362,8.225,False,,156700,8.715,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.383,,-0.03779,15.901,-0.7105356,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.1103282,0.34221482,0.46942002,1640908800,1593475200,,,130222507,10081009664,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
ASA,6392,Consumer Defensive,121,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,Norway,[],http://www.atlanticsapphire.com,1,Daugstadvegen 445,Farm Products,114.5,112.5,110.297844,,0,,112.5,,148868,,114.5,109.49167,,112.5,,148868,,,,,,1.081024,,,108.5,2,NOK,35940,,,,7805827584,,,85059,1296.4337,108.5,109.5,,,35940,146,,,,68.2,109,False,,,112.5,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASA.OL,finmb_367799271,no_market,,1217.733,,0,-255.398,0.13366342,,,,71286096,,,2.493,,,,1577750400,0.33597,-35283000,-0.497,,0.1103282,43.922985,0,1640908800,1593475200,,,35772791,7331970048,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,78 64 31 14 04,,,,,,,,
ASETEK,9220,Technology,100,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,Denmark,[],http://www.asetek.com,1,Assensvej 2,Computer Hardware,78.2,78.2,52.374786,0.001483376,0,,78.2,,49429,,78.2,74.441666,0.116,78.2,,49429,,,,,1493164800,0.858433,,,75.1,2,NOK,76053,,,,1988579968,,,65554,40.317497,75.1,78.4,,262100,76053,91.3,261.99997,,,18.02,78.6,False,,89800,78.2,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000,EQUITY,ASETEK.OL,finmb_25262375,no_market,,39.368,,-0.01904,835.887,2.2857141,,0.3,,25300000,,,1.526,,,,1577750400,0.63678,-939000,-0.04,,0.1103282,51.507206,0.00846,1640908800,1593475200,,,21423101,1941764992,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 47,Aalborg East,,45 96 45 00 48,,,,,
AZT,9294,Healthcare,36,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://arcticzymes.com,1,Sykehusveien 23,Biotechnology,59.8,60,,,0,,60.6,,,,59.8,,,60,,,,,,,,1.96506,,,57,2,NOK,125703,,,,2755077888,,,,21.200245,57,57.4,,,125703,60.6,,,,57,57.2,False,,,60.6,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AZT.OL,finmb_13529463,no_market,,21.937,,0.30978,68.496,,,,,48334700,,,1.73,,,,1577750400,0.0896,40258000,0.833,,0.1103282,32.947975,0.3134,1640908800,1593475200,,,31030377,2850791424,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 00,PO Box 6463,68.42737,47 77 64 89 01,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,40.3,40.2,37.331913,0.041191068,0.59290004,,40.8,,24426,,40.3,41.327778,1.66,40.2,,24426,,,,1.66,1591833600,0.451785,,,40.1,2,NOK,4885,,,,2747733504,,,30569,0.9504515,40.1,40.8,,0,4885,43.7,12.095809,,,27.1,40.3,False,0.041199997,0,40.8,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.432,,0.06953,11.956,0.09510875,,3.34,,68013200,,,25.369,,,,1577750400,0.79032,201020992,2.788,,0.1103282,1.5924948,0.15168999,1640908800,1593475200,,,26168738,4139300096,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,47 67 06 50 00,Postbox 64,14.490674,,,,,,
AFK,4841,Utilities,2100,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,Utilities—Renewable,3480,3440,2700.2144,0.016091954,,,3480,,293,,3480,3037.2222,56,3440,,293,,,,70,1598227200,0.359036,,,3420,2,NOK,57,,,,7638460928,,,123,1.7792633,3420,3500,,2000,57,3580,,,,2100,3460,False,0.020599999,1500,3480,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.686,,-0.00261,22.663,0.33846152,,,,2194960,,,1326.569,,,,1577750400,0.012560001,-34194000,-5.33,,0.1103282,2.6233087,0.86077005,1640908800,1593475200,,,298348,7239449600,,1524787200,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,47 37 23 44 00,,,,,,,,
AWDR,AB32 6FL,Energy,144,"Awilco Drilling PLC provides drilling services to oil and gas companies in the United Kingdom and Norway. It owns and operates two semi-submersible drilling rigs. Awilco Drilling PLC was incorporated in 2009 and is based in Westhill, the United Kingdom.",Westhill,United Kingdom,[],http://www.awilcodrilling.com,1,2 Kingshill Park,Oil & Gas Drilling,2.85,2.77,4.6354284,0,0,,2.86,,13597,,2.85,3.0716667,0,2.77,,13597,,,,,1526947200,1.416867,,,2.77,4,NOK,1945,,,,162734544,,,58439,6.4995027,2.77,2.86,,43900,1945,18.9,-12.909091,,,2.77,2.84,False,,40300,2.86,OSL,AWILCO DRILLING PL,Awilco Drilling PLC,Europe/Oslo,CEST,False,7200000,EQUITY,AWDR.OL,finmb_84006438,no_market,,5.548,,-1.67258,-18.83,-0.8362069,,-0.22,,54581500,,,4.341,,,,1577750400,0.37112,-41878000,-0.785,,0.1103282,0.6542271,0.4371,1640908800,1593475200,,,13938478,138906272,,,,,,,,,,,,,,https://logo.clearbit.com/awilcodrilling.com,44 12 2473 7900,Venture Drive Arnhall Business Park,,44 12 2473 7905,,,,,
ALNG,0250,Industrials,8,"Awilco LNG ASA, together with its subsidiaries, owns and operates liquefied natural gas (LNG) vessels in Norway. It owns two 156,000 cbm LNG TFDE membrane vessels. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.awilcolng.no,1,Beddingen 8,Integrated Freight & Logistics,1.045,1.045,1.2445714,,0,,1.045,,47843,,1.045,1.1351389,,1.045,,47843,,,,,,0.875301,,,1.01,4,NOK,20650,,,,135862720,,,143471,3.162172,1.01,1.035,,500000,20650,4.17,9.318182,,,0.872,1.015,False,,52300,1.045,OSL,AWILCO LNG ASA,Awilco LNG ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ALNG.OL,finmb_133244355,no_market,,8.765,,0.02416,13.892,-0.7097222,,0.11,,132549000,,,0.79,,,,1577750400,0.18263,1038000,0.008,,0.1103282,1.2974683,0.63137,1640908800,1593475200,,,26517675,376571296,,,,,,,,,,,,,,https://logo.clearbit.com/awilcolng.no,47 22 01 42 00,Aker Brygge,128.12498,47 22 01 43 70,,,,,
ARCHER,HM 08,Energy,4703,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.archerwell.com,1,Par la Ville Place,Oil & Gas Drilling,2.05,2.05,2.11945,,0,,2.1,,199001,,2.05,2.2733333,,2.05,,199001,,,,,,2.754819,,,2.045,4,NOK,20517,,,,302762272,,,324447,0.38805726,2.045,2.05,,100400,20517,4.65,34.083336,,,1.1,2.035,False,,503000,2.1,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.104,,-0.06473,9.934,-0.5351474,,0.06,,148050000,,,0.682,,,,1577750400,0.12627,-50500000,-0.341,,0.1103282,2.998534,0.41856998,1640908800,1593475200,,,105861885,861303104,,1443398400,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,4th Floor 14 Par-la-Ville Road,,,,,,,
