ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
LAVO-ME,Lavo.tv,Communication services,0.03,0.03,0.03,11,LP,7.8,-0.0134,-0.1833,-0.6613,-0.51,-0.4346,0180,Technology,,"LAVO.TV AS provides video streaming service through its application. the company was founded in 2013 and is based in Oslo, Norway.",Oslo,Norway,[],http://lavo.tv,1.0,Akersgata 73,Software—Application,0.0298,0.0298,0.059962858,,0.0,,0.0308,,5049311.0,,0.0298,0.06425834,,0.0298,,5049311.0,,,,,,1.1225829999999999,,,0.0284,4.0,NOK,394011.0,,,,7800907.0,,,5042350.0,-81.86061,0.0284,0.0294,,,394011.0,0.175,,,,0.02,0.028999999999999998,False,,,0.0308,OSL,LAVO.TV AS,Lavo.tv AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,LAVO-ME.OL,finmb_427367965,no_market,,-32.477,,0.0,-0.147,-0.40400004,,,,265336992.0,,,-0.498,,,,1546214400.0,,-21206840.0,-0.758,,,,,1609372800.0,1561852800.0,,,37076304.0,3094861.0,,,,,,,,,,,,,,https://logo.clearbit.com/lavo.tv,,,,,,,,0611e642-c325-39f0-a54c-5f9a602722ee,
LSG,Lerøy Seafood Group,Consumer staples,55.56,55.52,55.6,481,,33084.64,0.0094,0.0029,0.0083,-0.0215,0.0369,5006,Consumer Defensive,4371.0,"LerÃ¸y Seafood Group ASA produces, processes, markets, and distributes fresh, frozen, and smoked seafood products worldwide. It operates through Farming; Wildcatch; and Value-Added Processing, Sales and Distribution segments. The company offers smoked and gravad salmon and trout products; farmed and wild catch whole fishes, fillets, and portions; ready to eat and ready to cook products; fish blocks an cubes; breaded products; pre-fried fish burgers and patties; crustaceans and molluscs; seaweed; and other products. LerÃ¸y Seafood Group ASA markets its products primarily under the Norway Seafoods, Arctic Supreme, Fjord trout, Aurora Salmon, Sea Eagle, LerÃ¸y, and Maer brands to retailers, restaurants, canteens, and hotels. The company was founded in 1899 and is headquartered in Bergen, Norway. LerÃ¸y Seafood Group ASA is a subsidiary of Austevoll Seafood ASA.",Bergen,Norway,[],http://www.leroyseafood.com,1.0,ThormOehlens gate 51 B,Packaged Foods,55.04,55.0,55.100143,0.027252907000000003,0.71769994,,55.8,,674073.0,,55.04,55.343430000000005,1.5,55.0,,674073.0,,,,1.5,1590624000.0,-0.009637999999999999,,,54.7,2.0,NOK,152420.0,,,,33084645376.0,,,767544.0,1.6251646999999998,54.7,55.62,,32900.0,152420.0,64.1,9.048861,,2.94,46.32,55.56,False,0.0273,28100.0,55.8,OSL,LEROY SEAFOOD GROU,Lerøy Seafood Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,LSG.OL,finmb_2381904,no_market,,1.882,,0.06112000000000001,15.592,,,6.14,,595475968.0,,,27.844,,,,1577750400.0,0.28412,1244316032.0,2.088,,,1.9954029999999998,0.52698004,1640908800.0,1593475200.0,,,281505286.0,38306926592.0,,1495584000.0,10:1,,,-0.384,,,,,,,,https://logo.clearbit.com/leroyseafood.com,47 55 21 36 50,,26.609196,,,,,320289ce-6624-3ae2-a009-c1262ca9bd3a,
LIFE-ME,Lifecare,Health care,4.5,4.48,4.5,83,,364.16,-0.0175,0.0613,-0.3182,0.3636,1.9605,5230,Healthcare,,"Lifecare AS engages in the research and development of medical sensors for health monitoring in Norway. It focuses to offer tool to monitor glucose levels under the SENCELL name. The company was founded in 2006 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.lifecare.no,1.0,Statsminister Michelsens veg 38,Medical Devices,4.58,4.68,4.1730220000000005,,0.0,,4.68,,921096.0,,4.58,5.4634285,,4.68,,921096.0,,,,,,1.466267,,,4.46,4.0,NOK,234109.0,,,,364162496.0,,,1567691.0,-777.4854,4.46,4.54,,,234109.0,8.25,,,,0.58,4.52,False,,,4.68,OSL,LIFECARE AS,Lifecare AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,LIFE-ME.OL,finmb_20947330,no_market,,-772.015,,0.0,,,,,,80925000.0,,,0.19399999999999998,,,,1577750400.0,0.13677,-5957628.0,-0.081,,,23.195875,0.0,1640908800.0,1593475200.0,,,78689852.0,361600192.0,,1549497600.0,1:4,,,,,,,,,,,https://logo.clearbit.com/lifecare.no,,Paradis,,,,,,315723f9-d1ce-390a-b3a5-2de10a5253b8,
LSTSB-ME,Lillestrøm Sparebank,Equity certificates,134.0,131.0,139.0,0,LP,134.0,,,0.0894,0.1759,0.29460000000000003,2000,Financial Services,46.0,"LillestrÃ¸m Sparebank provides various banking products and services for private and business customers. It offers accounts; savings and pensions products; and insurance products, such as children, auto, death fall, health, buildings, holiday home, property, income, critical health, disability, UNG, liability, operational agriculture, landlord, cyber, customer's, craft, collective accident, commercial, taxi, trailer, personal, travel, poultry, home, and occupational injuries insurance products. The company also provides construction, corporate, and car loans, as well as mortgages, loans to other vehicles, and small loans and refinancing products. In addition, it offers bank cards, credit, VPPS, mobile and online banking, and other services. LillestrÃ¸m Sparebank was founded in 1887 and is based in LillestrÃ¸m, Norway.",LillestrÃ¸m,Norway,[],http://www.lillestrombanken.no,1.0,Torvet 5,Banks—Regional,134.0,134.0,123.77698000000001,0.06268656,,,134.0,,110.0,,134.0,128.08571,8.4,134.0,,110.0,,,,6.4,1584662400.0,0.6014689999999999,,,134.0,2.0,NOK,41.0,,,,134000000.0,,,67.0,0.72247714,134.0,138.0,,,41.0,145.0,,,,105.0,131.0,False,0.0478,,134.0,OSL,LILLESTROM SPAREBA,Lillestrøm Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,LSTSB-ME.OL,finmb_36849988,no_market,,13.917,,0.40394002,,0.22935784,,,,1000000.0,,,1068.88,,,,1577750400.0,0.04389,74920000.0,74.92,,,0.12536487,0.0,1640908800.0,1593475200.0,,,524910.0,2581178112.0,,,,,,-0.36200000000000004,,,,,,,,https://logo.clearbit.com/lillestrombanken.no,47 63 80 42 00,,1.7885746,,,,,ebb8e595-2ce2-31a4-b6e4-d6b56d00c450,
MGN,Magnora,Energy,21.0,20.8,21.0,602,,1102.72,0.066,0.26890000000000003,0.8667,2.0963,2.0743,0277,Energy,2.0,"Magnora ASA operates in the offshore oil and gas market in Norway and the United Kingdom. It primarily focuses on managing the Dana Western Isles and Shell Penguins FPSO license agreements. It serves oil companies and marine contractors. It also focuses on developing wind projects. The company was formerly known as Sevan Marine ASA and changed its name to Magnora ASA in October 2018. Magnora ASA was founded in 2001 and is based in Oslo, Norway.",Oslo,Norway,[],http://magnoraasa.com,1.0,Karenlyst Alle 2,Oil & Gas Equipment & Services,19.7,19.75,9.648128999999999,,0.5319,,22.0,,226845.0,,19.7,13.39,,19.75,,226845.0,,,,0.33,1595203200.0,0.9849389999999999,,,19.7,2.0,NOK,714446.0,,,,1104320640.0,,,397005.0,33.26267,19.7,20.9,,0.0,714446.0,22.0,,,,6.15,20.8,False,0.0184,0.0,22.0,OSL,MAGNORA ASA,Magnora ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MGN.OL,finmb_13575280,no_market,,29.115,,0.73794997,,1.7552447,,,,52586700.0,,,2.056,,,,1577750400.0,0.31301999999999996,24500000.0,0.462,,,10.214007,0.44072,1640908800.0,1593475200.0,,,22495429.0,966619328.0,,1322697600.0,1:100,,,4.261,,,,,,,,https://logo.clearbit.com/magnoraasa.com,,,45.454544,,,,,58ddaa6a-3d57-3aa2-a70e-15537e71d8b2,
MSEIS,Magseis Fairfield,Energy,1.25,1.25,1.26,97,,333.46,-0.0142,-0.0863,-0.1946,-0.7823,-0.8797,1366,Energy,344.0,"Magseis Fairfield ASA, a geophysical survey company, engages in the marine seismic operations and seismic related activities. The company provides ocean bottom seismic (OBS) acquisition services to clients using its proprietary Marine Autonomous Seismic System (MASS) that includes ultra-compact 4C sensor capsules, automated handling systems, and data downloads. Its MASS acquisition system allows operating in water depths from 0 to 3,000 meters. The company also provides MASS cable system that enables acquisition in areas with seabed obstructions, various seabed topographies, and deployment in deeper water depths; MASS Modular, a mobile OBS system; and MASS reservoir monitoring services for seismic monitoring. It operates in Norway, Malaysia, Singapore, Red Sea, Sweden, Russia, Mexico, Indonesia, and the United States. The company was formerly known as Magseis ASA. Magseis Fairfield ASA was founded in 2009 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://magseisfairfield.com,1.0,Strandveien 50,Oil & Gas Equipment & Services,1.268,1.24,1.5495683,,0.0,,1.25,,1632261.0,,1.268,1.4872571,,1.24,,1632261.0,,,,,,1.9373490000000002,,,1.2,4.0,NOK,395492.0,,,,328184992.0,,,1330111.0,1.0703592,1.2,1.26,,200000.0,395492.0,11.0,2.9761906000000002,,,0.75,1.242,False,,13800.0,1.25,OSL,MAGSEIS FAIRFIELD,Magseis Fairfield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MSEIS.OL,finmb_225611681,no_market,,1.084,,-0.53818,21.654,-0.87866026,,0.42,,266771008.0,,,0.736,,,,1577750400.0,0.24370999999999998,-165012000.0,-0.778,,,1.6983694999999999,0.2464,1640908800.0,1593475200.0,,,205525399.0,332351104.0,,,,,,,,,,,,,,https://logo.clearbit.com/magseisfairfield.com,47 23 36 80 20,,,,,,,26ba13b8-fe98-37d5-923b-c52c699871c9,
MEDI,Medistim,Health care,237.0,232.0,236.0,37,,4313.6,-0.024700000000000003,-0.052000000000000005,0.0533,0.23440000000000005,0.4813,0579,Healthcare,112.0,"Medistim ASA develops, produces, services, leases, and distributes medical devices for cardio-vascular surgery in the United States, Europe, Asia, and internationally. It offers MiraQ Cardiac, a system that combines ultrasound imaging and transit time flow measurement (TTFM) in a single system for cardiac surgery; MiraQ Vascular, a system that combines ultrasound imaging and transit TTFM in a single system for vascular surgery; and imaging probes for intraoperative use. The company also provides various flow probes, such as QuickFit TTFM probes to accurately measure blood volume flow intraoperatively in various range of surgical applications; Vascular TTFM probes for enhancing surgical outcomes; and doppler probes that are used on the surface of the heart/vessel to search for intramural coronary arteries or to locate the position and quantify the degree of a stenosis. In addition, it distributes and sells third party medical equipment. The company was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.medistim.com,1.0,Ãkernveien 94,Medical Devices,243.0,239.0,198.37143,0.011316872,0.0,,243.0,,6695.0,,243.0,234.11111,2.75,239.0,,6695.0,,,,,1556150400.0,0.09578300000000001,,,237.0,2.0,NOK,18900.0,,,,4310745600.0,,,7100.0,11.975325,237.0,236.0,,34000.0,18900.0,255.0,89.77271999999999,,,124.0,232.0,False,,3000.0,243.0,OSL,MEDISTIM ASA,Medistim ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MEDI.OL,finmb_7885356,no_market,,12.065,,0.20440999999999998,40.928000000000004,0.51874995,,2.64,,18188800.0,,,15.719000000000001,,,,1577750400.0,0.58257,73582000.0,4.04,,,15.077295000000001,0.2159,1640908800.0,1593475200.0,,,12682525.0,4343033344.0,,,,,,-0.084,,,,,,,,https://logo.clearbit.com/medistim.com,47 23 05 96 60,,58.66336999999999,,,,,8430cf52-3196-391c-9a0a-0357ebb01f61,
MELG,Melhus Sparebank,Equity certificates,141.0,140.0,141.0,1,LP,391.33,,0.0071,0.0144,0.0741,0.2116,7224,Financial Services,51.0,"Melhus Sparebank, a savings bank, provides various banking products and services to companies, agriculture customers, and private individuals in Norway. The company offers savings accounts; car loans, mortgages, and payment services; loans for other vehicles; and banking and bank cards. It also provides various insurance products, including auto, health, buildings, property, UNG, and income insurance; savings and pension products; payment services; and online and mobile banking services. The company operates through branch offices in central Trondheim, Heimdal, Ler, and Korsvegen. Melhus Sparebank was founded in 1840 and is headquartered in Melhus, Norway.",Melhus,Norway,[],http://www.melhusbanken.no,1.0,Melhusvegen 439,Banks—Regional,140.0,141.0,132.00718999999998,0.071428575,0.8237,,141.0,,381.0,,140.0,139.25714,10.0,141.0,,381.0,,,,10.0,1583452800.0,0.128313,,,141.0,2.0,NOK,3.0,,,,394244448.0,,,335.0,1.8414721,141.0,141.0,,,3.0,150.0,,,7.17,120.0,139.0,False,0.0714,,141.0,OSL,MELHUS SPAREBANK,Melhus Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,MELG.OL,finmb_8952942,no_market,,6.527,,0.41884997,,0.111111164,,,,2776220.0,,,379.276,,,,1577750400.0,0.05159,35976000.0,12.159,,,0.37176093,0.40271,1640908800.0,1593475200.0,,,1704519.0,1397448448.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/melhusbanken.no,,,11.596347999999999,,,,,48b41af4-8c0c-3734-ac3b-e365976127fe,
MRCEL-ME,Mercell Holding,Information technology,10.5,10.4,10.5,50,,3042.82,-0.0183,0.07139999999999999,0.34619999999999995,,,0277,Technology,187.0,"Mercell Holding AS provides software platform for public e-tendering and procurement in the Nordic region. The company's software enables easy compliance with EU regulations for public buyers that are required by law to publish tenders through an e-tendering platform. Its two-sided SaaS marketplace platform also caters to the needs of the supply side and facilitates interaction between buyers and suppliers. The company also offers tender consulting services. Mercell Holding AS was founded in 1999 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.mercell.com,1.0,Askekroken 11,Software—Application,10.696,10.698,8.577422,,0.0,,10.698,,163821.0,,10.696,8.633278,,10.698,,163821.0,,,,,,,,,10.1,2.0,NOK,30397.0,,,,3110079232.0,,,460451.0,18.751432,10.1,10.5,,,30397.0,10.85,,,,7.4,10.402000000000001,False,,,10.698,OSL,MERCELL HOLDING AS,Mercell Holding AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,MRCEL-ME.OL,finmb_254089355,no_market,,14.38,,-0.3549,349.789,,,,,289792000.0,,,0.466,,,,1577750400.0,,-58862548.0,-0.264,,,22.532188,,1640908800.0,,,,93786083.0,2385011712.0,,,,,,,,,,,,,,https://logo.clearbit.com/mercell.com,47 21 01 88 00,,,,,,,345d8233-c554-328e-9966-89a297fb5c37,
MOWI,Mowi,Consumer staples,176.3,176.25,176.35,1410,,91166.69,0.0048,0.0144,0.0241,-0.21850000000000006,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPCC,MPC Container Ships,Industrials,3.02,3.01,3.02,552,LP,1189.59,0.1483,0.0942,0.4313,-0.8164,-0.8332999999999999,0250,Industrials,20.0,"MPC Container Ships ASA owns and operates a portfolio of container ships. It focuses on the feeder vessels between 1,000 and 3,000 TEU. The company was incorporated in 2017 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.mpc-container.com,1.0,Munkedamsveien 45,Marine Shipping,2.63,2.65,7.3330216,,0.0,,3.08,,2436247.0,,2.63,2.45,,2.65,,2436247.0,,,,,,0.672747,,,2.65,4.0,NOK,1600622.0,,,,1189593088.0,,,1031350.0,6.7820563,2.65,3.02,,0.0,1600622.0,24.5,8.882353,,,1.69,3.01,False,,0.0,3.08,OSL,MPC CONTAIN SHIPS,MPC Container Ships ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MPCC.OL,finmb_427614703,no_market,,2.8760000000000003,,-0.30722,29.011,-0.8788018,,0.34,,393904992.0,,,4.234,,,,1577750400.0,0.54237,-53887000.0,-0.607,,,0.71327347,0.20035999999999998,1640908800.0,1593475200.0,,,73342643.0,504536512.0,,,,,,,,,,,,,,https://logo.clearbit.com/mpc-container.com,,,,,,,,539e7654-6def-3085-b2ea-284d32d0bb7b,
MULTI,Multiconsult,Industrials,88.0,87.0,88.0,16,,2364.59,-0.011200000000000002,0.0353,0.3233,0.2222,0.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPA,Napatech,Information technology,11.4,11.4,11.5,149,,946.85,-0.0256,-0.0273,0.5489,1.4411,1.511,2860,Technology,81.0,"Napatech A/S provides reconfigurable computing solutions for network performance and cybersecurity applications worldwide. It provides Link Capture Software that enables packet capture with nanosecond timestamping and replay with precise inter-frame gap control; Link Virtualization Software that offloads and accelerates the Open vSwitch (OVS) dataplane to enhance CPU efficiency, scalability and network performance; and Link Programmable, which enables end users and OEMs to deploy FPGA IP on SmartNIC platform. The company also offers FPGA SmartNICs that captures data from networks enabling real-time insight into network traffic; and FPGA Cloud Crypto, a cryptography engine that provides technology demonstration and playground for users to learn, experiment, and adapt use cases for FPGA-based crypto offload. It also provides solutions for telecom operators, cloud and data center service providers, and infrastructure and defense, as well as cyber security, financial services, and network management industries. The company was founded in 2003 and is headquartered in Copenhagen, Denmark.",Copenhagen,Denmark,[],http://www.napatech.com,1.0,Tobaksvejen 23 A,Communication Equipment,11.7,11.7,5.5880355999999995,,0.0,,11.96,,494389.0,,11.7,9.728611,,11.7,,494389.0,,,,,,0.687951,,,11.32,2.0,NOK,134164.0,,,,946977472.0,,,446826.0,,11.32,11.5,,99400.0,134164.0,13.9,,,,2.1,11.4,False,,30200.0,11.96,OSL,NAPATECH A/S,Napatech A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAPA.OL,finmb_8539253,no_market,,,,0.0241,,1.1507351000000001,,,,83068200.0,,,0.397,,,,1577750400.0,0.50098,,-0.862,,,28.715363,0.27607,1640908800.0,1593475200.0,,,39399983.0,971895616.0,,1461542400.0,4:1,,,,,,,,,,,https://logo.clearbit.com/napatech.com,45 45 96 15 00,Soeborg,,,,,,77ae3d22-1352-3a37-bd31-8bfb96439299,
NATTO,NattoPharma,Consumer staples,18.1,18.1,18.2,19,LP,353.54,0.005600000000000001,0.005600000000000001,0.0462,1.4133000000000002,0.9568,0283,Healthcare,18.0,"NattoPharma ASA engages in the research and development of vitamin K2 for applications in the marketplace for nutritional supplements and enriched foods. The company's flagship brand is MenaQ7, a vitamin K2 for bone and cardiovascular health. It also provides marketing and sales support services. The company has a partnership agreement with KD Nutra to create a cardiovascular-support ingredient that combines KD Nutra's KD-PÃ¼R high concentrate omega-3s with the company's MenaQ7 PharmaPure MK-7. NattoPharma ASA was founded in 2004 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.nattopharma.com,1.0,Lilleakerveien 2B,Drug Manufacturers—Specialty & Generic,18.0,17.8,13.330214999999999,,0.0,,18.5,,35611.0,,18.0,17.994286,,17.8,,35611.0,,,,,,0.822891,,,17.8,2.0,NOK,120093.0,,,,353543680.0,,,67476.0,2.03186,17.8,18.2,,180100.0,120093.0,22.0,-258.57144,,,5.35,18.1,False,,39300.0,18.5,OSL,NATTOPHARMA ASA,NattoPharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NATTO.OL,finmb_35560724,no_market,,2.0540000000000003,,0.11957999999999999,18.663,,,-0.07,,19532800.0,,,6.652,,,,1577750400.0,0.00302,20807000.0,1.092,,,2.7209863999999997,0.64835,1640908800.0,1593475200.0,,,5411950.0,357449216.0,,1320278400.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nattopharma.com,47 40 00 90 08,,16.575092,,,,,0a7a07b6-bc2e-34cc-b55a-ceca2e87b275,
NAVA,Navamedic,Health care,19.25,19.15,19.3,4,,291.96,0.0,-0.0302,-0.0789,0.0416,0.1081,0255,Healthcare,24.0,"Navamedic ASA, a pharmaceutical company, markets and sells pharmaceuticals and other health care products in Northern European region. The company's product portfolio includes generic, branded, and patented pharmaceuticals, as well as medical devices, food supplements, cosmetics, and other health care products. It also distributes medical nutrition products for various metabolic disorders, including phenylketonuria, homocystinuria, maple syrup urine disease, tyrosinemia type 1, MMA/PA, IVA, renal, MCT, low protein, single dose amino acids, glycogen storage disease, and ketogenic diet, as well as other products. In addition, the company sells consumer care products consisting of non-prescription drugs and health care products primarily through pharmacies and drugstores. It sells, markets, and distributes its products to hospitals, patients, and pharmacies. The company was formerly known as Glucomed AS and changed its name to Navamedic ASA in 2004. Navamedic ASA was founded in 2002 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.navamedic.com,1.0,Henrik Ibsens gate 90,Drug Manufacturers—General,19.25,19.25,19.637857,,0.0,,19.25,,11271.0,,19.25,20.455714999999998,,19.25,,11271.0,,,,,1271116800.0,0.393975,,,19.25,2.0,NOK,1155.0,,,,293393088.0,,,16840.0,1.5132878,19.25,19.3,,491200.0,1155.0,25.5,,,,13.55,19.15,False,,96200.0,19.25,OSL,NAVAMEDIC ASA,Navamedic ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAVA.OL,finmb_26201104,no_market,,1.264,,0.13793999,-26.524,0.065295696,,,,15166900.0,,,9.607000000000001,,,,1577750400.0,0.13567,-24425224.0,2.274,,,2.0037472,0.6138399999999999,1640908800.0,1593475200.0,,,4406038.0,244992752.0,,,,,,,,,,,,,,https://logo.clearbit.com/navamedic.com,47 67 11 25 40,,8.46526,,,,,1874534f-9016-3c5f-9005-de69a6ce30f9,
NKR,Nekkar,Industrials,4.02,4.0,4.02,67,,424.57,-0.005,0.0415,0.1014,0.961,0.4466,5058,Industrials,50.0,"Nekkar ASA operates in shipyard, drilling, and aqua cultural industries. The company offers shipyard solutions, including Syncrolift ship lifting systems used for the retrieval and launching of ships, as well as for launching concrete caissons, offshore structures, and wind farm equipment; and FastDocking products for the docking, launching, and repair operations of ships. It also offers equipment and upgrades, operator training, and spare parts; Intellilift for the offshore energy and other industries. The company was formerly known as TTS Group ASA and changed its name to Nekkar ASA in July 2019. Nekkar ASA founded in 1966 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.nekkar.com,1.0,Solheimsgaten 16,Specialty Industrial Machinery,4.04,4.02,3.0784285,0.990099,7.8431,,4.1,,479202.0,,4.04,3.7647223,4.0,4.02,,479202.0,,,,4.0,1568937600.0,0.501807,,,3.91,4.0,NOK,172636.0,,,,433456512.0,,,210637.0,1.4799445,3.91,4.02,,,172636.0,7.0,,,,1.505,4.0,False,1.0076001,,4.1,OSL,NEKKAR ASA,Nekkar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NKR.OL,finmb_884363,no_market,,0.64,,0.54097,5.172999999999999,-0.36875004,,,,105613000.0,,,2.069,,,,1577750400.0,0.13253,59944000.0,1.534,,,1.9429677,0.62224,1640908800.0,1593475200.0,,,42370002.0,187417328.0,,,,,,-0.985,,,,,,,,https://logo.clearbit.com/nekkar.com,,entrance B,2.6205997,,,,,185b0aea-df47-3f88-9093-af548aa196ba,
NEL,NEL,Industrials,20.96,20.95,20.96,3367,,29491.71,-0.0136,0.022400000000000003,0.1872,1.4263,1.8869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXT,NEXT Biometrics Group,Information technology,2.22,2.21,2.23,44,,168.22,-0.0242,0.0302,-0.0067,-0.3496,-0.5297999999999999,0164,Technology,33.0,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, and flexible biometric subassemblies, as well as software and hardware development kits for USB and SPI modules. Its products are used in smart card, government ID, access control, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.nextbiometrics.com,1.0,Universitetsgata 10,Scientific & Technical Instruments,2.27,2.155,2.307226,,0.0,,2.29,,2491586.0,,2.27,2.2296572,,2.155,,2491586.0,,,,,,2.748192,,,2.155,4.0,NOK,173605.0,,,,168217056.0,,,898156.0,2.7591040000000002,2.155,2.23,,110000.0,173605.0,6.35,-0.36311474,,,1.07,2.205,False,,12400.0,2.29,OSL,NEXT BIOMETRICS GR,NEXT Biometrics Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NEXT.OL,finmb_61572672,no_market,,1.401,,-2.54588,-0.626,-0.5309918,,-6.1,,75944496.0,,,1.6030000000000002,,,,1577750400.0,0.03532,-155216992.0,-3.5610000000000004,,,1.3817841,0.38145,1640908800.0,1593475200.0,,,57720849.0,85393992.0,,,,,,,,,,,,,,https://logo.clearbit.com/nextbiometrics.com,47 22 70 00 95,,,,,,,1140d622-f964-3ad8-bc48-278a028581e8,
