ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
FRO,Frontline,Energy,73.2,72.95,73.15,638,,14471.08,0.0309,0.0802,0.0638,-0.2474,0.1901,HM 08,Energy,157.0,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,Oil & Gas Midstream,14 Par-la-Ville Road PO Box HM 1593,70.6,71.5,82.5058,0.016997168,0.3623,,73.6,,367158.0,,70.6,71.38383,1.2,71.5,,367158.0,,,,27.07,1591142400.0,0.257861,,,70.95,2.0,NOK,51.22893,245252.0,,,,14561111040.0,,,1208408.0,12.883932000000001,70.95,73.2,,173100.0,245252.0,123.0,169.65115,,,55.0,73.0,False,0.3834,75700.0,73.6,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,14.142999999999999,,0.23471999999999998,32.150999999999996,0.086153865,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.07987571,8.990633,0.50473,1640908800.0,1585612800.0,,,98284714.0,15984053248.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,441 295 3494,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.3,7.24,7.31,37,,651.81,0.0,-0.0148,0.2373,-0.1087,-0.2913,STJ 3148,Consumer Cyclical,594.0,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,Gambling,Golden Mile Business Centre Triq Id-Dragunara,7.3,7.49,5.27781,,0.0,,7.49,,242952.0,,7.3,5.941176400000001,,7.49,,242952.0,,,,,,0.8860459999999999,,,6.84,2.0,NOK,,39828.0,,,,657040896.0,,,251261.0,,6.84,7.31,,86600.0,39828.0,12.2,73.0,,,2.05,7.24,False,,1568100.0,7.49,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.50549,,-0.33247864,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.07987571,5.387454,0.53973,1640908800.0,1585612800.0,,,37909470.0,657041088.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,,,,,,
RISH,GC Rieber Shipping,Industrials,6.25,6.0,6.35,4,,537.71,0.0163,,0.1062,-0.2378,,5058,Industrials,32.0,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,Marine Shipping,,6.15,6.4,6.7702919999999995,0.08130081,0.0,,6.4,,1585.0,,6.15,6.1367645,0.5,6.4,,1585.0,,,,,1428624000.0,0.9465110000000001,,,6.25,2.0,NOK,,1395.0,,,,537705024.0,,,6805.0,2.6647425,6.25,6.35,,110000.0,1395.0,11.5,,,,4.5,6.0,False,,100000.0,6.4,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,8.105,,-0.90569,20.163,-0.33888888,,,,86032800.0,,,20.62,,,,1577750400.0,0.018969999999999997,-182755008.0,-2.124,,0.07987571,0.30310377,0.92489,1640908800.0,1585612800.0,,,8121469.0,1635534976.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
GENT-ME,Gentian Diagnostics,Health care,61.5,59.5,60.0,0,,947.27,,,0.1942,-0.0144,0.2325,1596,Healthcare,46.0,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,Diagnostics & Research,,61.5,61.0,51.867153,,0.0,,61.5,,3466.0,,61.5,55.12941,,61.0,,3466.0,,,,,,0.682941,,,61.0,2.0,NOK,,1180.0,,,,947266048.0,,,8027.0,15.167906,61.0,60.0,,,1180.0,66.8,,,,38.0,59.5,False,,,61.5,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,12.648,,-0.61030996,-31.549,0.23481774,,,,15402700.0,,,13.222000000000001,,,,1577750400.0,0.26521999999999996,-38115000.0,-2.477,,0.07987571,4.6513386,0.48766997,1640908800.0,1585612800.0,,,6773345.0,789903168.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
GJF,Gjensidige Forsikring,Financials,190.0,190.0,190.1,853,,94997.87,-0.0016,-0.0181,0.0925,0.0318,0.0988,0191,Financial Services,3620.0,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1.0,Schweigaardsgate 21,Insurance—Diversified,,190.4,190.5,184.93868999999998,0.037289917,0.0,,191.1,,297630.0,,190.4,183.96765,7.1,190.5,,297630.0,,,,,1585267200.0,0.42674399999999996,,,188.6,2.0,NOK,24.130491,89511.0,,,,95050006528.0,,,554896.0,3.4462260000000002,188.6,190.1,,118100.0,89511.0,208.8,19.968487,,,145.25,190.0,False,,96300.0,191.1,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GJF.OL,finmb_4497069,no_market,,1.936,,0.14282999999999998,10.156,0.10640764,,9.52,,500000000.0,,,56.1,,,,1577750400.0,0.30024,3939399936.0,7.877999999999999,,0.07987571,3.3885919999999996,0.6395,1640908800.0,1593475200.0,,,497370053.0,53400723456.0,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.03,0.95,,0,,47.04,,,,-0.7139,-0.8311,6002,Energy,,"Golden Energy Offshore Services AS engages in the shipping business in Europe and Africa. The company owns 4 offshore service vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Alesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,Oil & Gas Equipment & Services,,1.03,1.03,1.9124086999999999,,0.0,,1.03,,328.0,,1.03,1.2388235,,1.03,,328.0,,,,,,0.409149,,,1.03,4.0,NOK,,15.0,,,,47044012.0,,,1038.0,0.42625448,1.03,0.0,,,15.0,6.1,,,,1.0,0.95,False,,,1.03,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.633,,-0.15581,17.076,-0.83114755,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,0.07987571,0.12749101,0.0,1640908800.0,1577750400.0,,,21572516.0,290545120.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,47 70 10 26 61,,,,,
GOGL,Golden Ocean Group,Industrials,36.0,35.96,36.08,2054,,5158.0,0.0816,0.0969,-0.034,-0.289,-0.326,HM 08,Industrials,37.0,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,Marine Shipping,14 Par-la-Ville Road PO Box HM 1593,33.08,34.5,36.731094,0.009068924,,,36.18,,631577.0,,33.08,36.905296,0.3,34.5,,631577.0,,,,2.24,1583366400.0,1.754061,,,34.32,2.0,NOK,,1181749.0,,,,5158007808.0,,,1121958.0,7.173195,34.32,36.08,,470900.0,1181749.0,59.6,,,,26.5,35.96,False,0.069699995,400000.0,36.18,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.372,,-0.16155,32.242,-0.3894347,,,,143278000.0,,,9.389,,,,1577750400.0,0.2715,-116166000.0,-0.818,,0.07987571,3.8342742999999997,0.36176997,1640908800.0,1585612800.0,,,91444125.0,6020035584.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,441 295 3494,,,,,
GOD,Goodtech,Industrials,6.75,6.75,6.95,2,LP,152.65,-0.0146,-0.0357,-0.0217,-0.0146,-0.0146,0663,Industrials,,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,Engineering & Construction,Etterstad PO Box 6578,6.85,6.75,6.5176644,0.21897809999999998,0.0,,6.75,,18059.0,,6.85,6.742647,1.5,6.75,,18059.0,,,,,1398643200.0,1.169186,,,6.75,2.0,NOK,750.00006,578.0,,,,152648544.0,,,20635.0,0.33865229999999996,6.75,6.95,,27800.0,578.0,9.0,,,,4.72,6.75,False,,66200.0,6.75,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.41100000000000003,,0.00045000002,-43.674,-0.007246375,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.66489357,0.59415,1640908800.0,1585612800.0,,,12468544.0,185394816.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,https://logo.clearbit.com/goodtech.no,,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,93.2,93.15,93.25,638,,10292.41,0.0076,0.0333,-0.0372,-0.3357,-0.2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,113.0,110.0,112.0,0,LP,335.89,,,0.0367,0.1147,0.1466,7870,Financial Services,,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,Banks—Regional,,113.0,110.0,107.91971000000001,0.061946902000000005,0.9235,,113.0,,439.0,,113.0,111.14706000000001,7.0,110.0,,439.0,,,,7.0,1584057600.0,0.064499,,,110.0,2.0,NOK,14.82356,170.0,,,,335890240.0,,,933.0,1.9193727999999999,110.0,112.0,,,170.0,118.0,,,,96.0,102.0,False,0.0619,,113.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.921,,0.28221,,0.07619047,,,,2972480.0,,,256.785,,,,1577750400.0,0.03611,24044000.0,7.622999999999999,,,0.44005686,0.0,1640908800.0,1585612800.0,,,1992599.0,1561103616.0,,,,,,-0.37,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,47 74 31 28 61,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,500.0,490.0,550.0,1,,1153.57,,0.0,0.0989,0.1282,0.2756,0164,Communication Services,,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,47 22 03 41 00,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,Publishing,,490.0,500.0,489.75912,0.020408163,0.4337,,500.0,,47.0,,490.0,498.38235,10.0,500.0,,47.0,,,,7.0,1593129600.0,0.16453399999999999,,,500.0,2.0,NOK,30.982772999999998,2.0,,,,1153565056.0,,,41.0,0.56969017,500.0,550.0,,7100.0,2.0,600.0,,,2.01,326.0,490.0,False,0.0143,1300.0,500.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,0.5870000000000001,,0.01839,10.478,0.23115575,,,,2307130.0,,,356.81199999999995,,,,1577750400.0,0.0,37232000.0,16.137999999999998,,,1.4012982,0.9565799999999999,1640908800.0,1577750400.0,,,,1188488192.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,16.14,16.0,16.14,48,,5858.75,0.0481,0.0774,0.0618,-0.3511,,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1.0,Washington Mall Phase 2,Marine Shipping,4th Floor Suite 400 22 Church Street,15.4,15.4,19.025175,0.0037012987,0.1685,,16.18,,93796.0,,15.4,15.737059,0.057,15.4,,93796.0,,,,1.6,1590624000.0,,,,15.4,2.0,NOK,47.192978000000004,74423.0,,,,5858739200.0,,,391564.0,6.6410860000000005,15.4,16.14,,,74423.0,29.23,,,,14.6,16.0,False,0.1039,,16.18,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,7.854,,0.13709000000000002,24.252,inf,,,,362995008.0,,,3.141,,,,1577750400.0,0.017380001000000003,120939000.0,0.342,,,5.1384907,0.66471,1640908800.0,1585612800.0,,,114169325.0,6928523776.0,,,,,,1.7630000000000001,,,,,,,,https://logo.clearbit.com/hafniabw.com,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
HAVI,Havila Shipping,Energy,2.78,2.78,2.89,13,,66.1,-0.0544,0.0859,0.1347,-0.064,-0.2507,6099,Energy,498.0,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",Fosnavag,47 70 08 09 00,Norway,[],http://www.havilashipping.no,1.0,P.O. Box 215,Oil & Gas Equipment & Services,,2.94,2.95,2.6707664,,0.0,,2.95,,102892.0,,2.94,2.4697058,,2.95,,102892.0,,,,,1210809600.0,1.3744180000000001,,,2.78,4.0,NOK,,12820.0,,,,66098112.0,,,25546.0,0.08575884,2.78,2.89,,270700.0,12820.0,4.3,-1.39,,,1.5,2.78,False,,200000.0,2.95,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAVI.OL,finmb_11146483,no_market,,5.855,,-0.59742,18.187,-0.21390373,,-2.0,,23776300.0,,,-53.248999999999995,,,,1577750400.0,0.00425,-460457984.0,-19.366,,,,0.68297,1640908800.0,1585612800.0,,,9678381.0,4512419328.0,,1515024000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,47 70 08 09 01,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HYARD,Havyard Group,Industrials,2.0,2.0,2.13,5,,49.45,-0.0196,,-0.1111,-0.3711,-0.7423000000000001,6090,Industrials,693.0,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",Fosnavag,47 70 08 45 50,Norway,[],http://www.havyard.com,1.0,Havyard House,Aerospace & Defense,Holmefjordvegen 1,2.04,2.02,2.343394,0.22058824,0.0,,2.02,,12752.0,,2.04,2.222353,0.45,2.02,,12752.0,,,,,1425254400.0,0.411046,,,1.98,4.0,NOK,,11191.0,,,,49452000.0,,,52079.0,0.016949292,1.98,2.13,,100000.0,11191.0,7.7,,,,1.3,2.0,False,,299000.0,2.02,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.305,,-0.07382999999999999,-5.287000000000001,-0.7371134,,,,24726000.0,,,6.653,,,,1546214400.0,0.0793,-215399008.0,-8.68,,,0.30061626,0.73204005,1609372800.0,1561852800.0,,,8748056.0,891338048.0,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HELG,Helgeland Sparebank,Equity certificates,80.0,79.5,80.0,11,LP,1665.84,-0.0123,-0.0244,0.0526,-0.0091,0.0276,8622,Financial Services,148.0,"Helgeland Sparebank provides various financial products and services to retail customers, small and medium enterprises, municipal authorities, and institutions in Norway. The company operates in two segments, Retail Market and Corporate Market. It offers savings, investment, and insurance products, as well as leasing and mortgage services. The company also engages in owning, managing, letting, buying, and selling commercial properties. It operates through five branches located in MosjÃ¸en, BrÃ¸nnÃ¸ysund, SandnessjÃ¸en, SÃ¸mna, and Korgen in Helgeland. The company was founded in 1860 and is headquartered in Mo i Rana, Norway.",Mo i Rana,47 75 11 90 00,Norway,[],http://www.hsb.no,1.0,Jernbanegata 15,Banks—Regional,,81.0,81.0,75.68248,0.06604938,0.0,,81.0,,25508.0,,81.0,75.79411999999999,5.35,81.0,,25508.0,,,,2.7,1588636800.0,0.677906,,,80.0,2.0,NOK,9.044658,4003.0,,,,1668888064.0,,,6851.0,2.6117183999999996,80.0,80.0,,203100.0,4003.0,90.0,7.7519383,,3.85,60.0,79.5,False,0.033299997000000005,67000.0,81.0,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,HELG.OL,finmb_9857922,no_market,,19.574,,0.40219003,,0.0,,10.32,,20861100.0,,,171.516,,,,1577750400.0,0.1546,186000000.0,8.845,,,0.46642876,0.56207,1640908800.0,1585612800.0,,,11769198.0,12507748352.0,,1270512000.0,2:1,,,-0.6759999999999999,,,,,,,,https://logo.clearbit.com/hsb.no,47 75 12 82 02,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
HEX,Hexagon Composites,Industrials,48.1,48.02,48.16,398,,8725.83,0.0362,-0.038,0.2104,0.3232,0.4064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDDN,Hiddn Solutions,Information technology,1.64,1.61,1.62,8,,147.45,0.0061,-0.0091,-0.012,0.2288,-0.4001,0254,Technology,3.0,"Hiddn Solutions ASA, through its subsidiary, Finn Clausen Sikkerhetssystemer AS distributes physical filing and storage systems in Norway. It operates in three segments: Security Cabinets, Filing Cabinets, and Other Storage Products. The company sells security and filing cabinets, as well as other storage products, including wardrobe lockers, shelving systems, and safe deposit boxes. It also offers after sales support services for security, archiving, and storage products. Hiddn Solutions ASA was founded in 1998 and is based in Oslo, Norway.",Oslo,47 22 12 00 12,Norway,[],http://www.hiddnsolutions.no,1.0,Cort Adelers gate 17,Computer Hardware,,1.63,1.635,1.5789621,23.312883,0.0,,1.645,,159978.0,,1.63,1.6616176,38.0,1.635,,159978.0,,,,,1476748800.0,1.718823,,,1.6,4.0,NOK,,20161.0,,,,147450432.0,,,234642.0,17.02661,1.6,1.62,,0.0,20161.0,4.33748,,,,0.777755,1.605,False,,0.0,1.645,OSL,HIDDN SOLUTIONS,Hiddn Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HIDDN.OL,finmb_7099157,no_market,,2.845,,0.0,-1.421,-0.34546298,,,,89908800.0,,,-0.126,,,,1577750400.0,0.0,-31440000.0,-4.175,,,,0.84906995,1640908800.0,1577750400.0,,,12460309.0,24635006.0,,1568678400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/hiddnsolutions.no,,,,,3afe3f0c-9fb4-3681-b6a1-4c433760c6ec,
