ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
NONG,0.23680007,0.28336716,,,0.25905,,139.183,,,-0.023,,8.086,33420400640,,91917204,6.86,,,-,,,,,1546214400,2011-03-31,3/4,,1,,,1569801600,1008000000,1609372800,,2,0.5640057,,0.52843,,100398000,,,-,,,,,,9.985,,
SOFF,-0.39534885,0.28336716,,,1.83588,,-9.13,,,,39.376,6.205,31342757888,,144972068,-1.01,,,-,,,,,1546214400,-,,,1,,,1569801600,-5104393216,1609372800,,4,,,-1.01052,,291392000,,,-,,,,,,-17.517,,
SNOR,0.06542051,0.28336716,,,-0.015923,,959.937,,,0.458,,4.619,2341782016,,1254822,11.46,,,-,,,,,1546214400,-,,,1,,,1569801600,35741000,1609372800,,2,0.119799525,,0.43717998,,2243480,,,-,,,,,,16.038,,
MING,0.16549301,0.28336716,,,0.581657,,144.75,,,-0.002,,6.281,37036871680,,131172446,9.67,,,-,,,,,1546214400,2009-03-27,5/6,,1,,,1569801600,1620000000,1609372800,,2,0.69222796,,0.43547,,129836000,,,-,,,,,,12.505,,
SRBANK,0.103794694,0.28336716,,,0.480289,,92.486,,,-0.065,,22.479,140334055424,,174263313,,,,-,,,,,1546214400,2007-10-29,1/2,,1,,,1569801600,3140000000,1609372800,,2,1.0812447,,0.50713,,255660000,,,-,,,,,,12.346,,
SOAG,0.26315784,0.28336716,,,-0.114239,,260.777,,,-0.062,,9.666,7988872192,,4050932,24.01,,,-,,,,,1546214400,-,,,1,,,1569801600,371609984,1609372800,,2,0.92032653,,0.47734,,12388100,,,-,,,,,,29.992,,
RING,0.110000014,0.28336716,,,0.267095,,237.269,,,-0.007,,7.67,6816689152,,4463652,21.24,,,-,,,,,1546214400,-,,,1,,,1569801600,421420992,1609372800,,2,0.96936387,,0.48712003,,15650400,,,-,,,,,,26.918,,
SPOL,0.1108433,0.28336716,,,0.489832,,135.354,,,0.136,,11.716,49383256064,,114415507,8.88,,,-,,,,,1546214400,-,,,1,,,1569801600,1382000000,1609372800,,2,0.6833932,,0.46382,,115830000,,,-,,,,,,11.354,,
MORG,0.1321429,0.28336716,,,0.103781,,694.272,,,0.208,,20.352,30751293440,,7644131,30.98,,,-,,,,,1546214400,-,,,1,,,1569801600,321000000,1609372800,,2,0.4565934,,0.43812,,9861700,,,-,,,,,,32.558,,
SBTE,0.12068963,0.28336716,,,,,313.526,,,0,,10.15,7375821824,,10184879,,,,-,,,,,1546214400,-,,,1,,,1569801600,125360000,1609372800,,2,0.41463867,,0.42771998,,10898600,,,-,,,,,,15.338,,
SOR,0.125,0.28336716,,,-0.230088,,798.913,,,0.518,,23.098,53401464832,,6502933,10.48,,,-,,,,,1546214400,-,,,1,,,1569801600,170000000,1609372800,,2,0.13768707,,0.4481,,15663900,,,-,,,,,,10.829,,
SBLK,0.26829267,0.28336716,,,1.66779,,16.178,,,-0.777,55.256,14.662,11468047360,,41839493,,,,-,,,,,1546214400,-,,,1,,,1569801600,-27985000,1609372800,,2,6.552108,,-0.03578,,95709104,,,-,,,,,,-0.303,,
SNI,0.09751439,0.28336716,,,0.955752,,22.504,,,0.225,23.624,4.419,9129490432,,26005865,1.5,,,-,,,,,1543536000,-,,,1,,,1567209600,18692000,1606694400,,2,5.0657663,,0.00908,,60523800,,,-,,,,,,0.308,,
SVEG,0.22093022,0.28336716,,,0.195494,,273.203,,,0.211,,25.423,102100131840,,35471425,6.32,,,-,,,,,1546214400,2010-05-20,1/2,,1,,,1569801600,445000000,1609372800,,2,0.23206188,,0.49228,,107319000,,,-,,,,,,7.159,,
SPOG,-0.021739125,0.28336716,,,0.10539,,195.835,,,-0.312,,35.659,23709521920,,16181310,5.06,,,-,,,,,1546214400,-,,,1,,,1569801600,91300000,1609372800,,2,0.27880612,,0.42578,,20731200,,,-,,,,,,4.4,,
SUBC,0.24255764,0.28336716,,,1.321802,,18.156,,,-0.429,58.525,8.327,31562747904,,214117926,0.25,,,-,,,,,1546214400,-,,,1,,,1569801600,90100000,1609372800,,2,5.780458,,0.02377,,298787008,,,-,,,,,,0.29,,
STORM,-0.26991153,0.28336716,,,0.875301,,0.467,,,,-173.386,21.558,48721512,,5022360,0.09,,,-,,,,,1546214400,2019-07-10,10/1,,1,,,1561852800,9000,1609372800,,4,7.2805142,,0.00398,,8834560,,,-,,,,,,0.001,,
STRONG,0.32777774,0.28336716,,,0.350764,,5.642,,,-0.129,9.913,0.573,642363520,,29332074,1.1,,,-,,,,,1546214400,2005-05-09,10/1,,1,,,1569801600,21023000,1609372800,,2,2.1269052,,0.018760001,,44203600,,,-,,,,,,0.475,,
STB,0.13401723,0.28336716,,,0.795655,,69.894,,,-0.124,17.18,0.858,56917860352,,451068671,5.68,,,-,,,,,1546214400,-,,,1,,,1569801600,3251000064,1609372800,,2,0.98749536,,0.04917,,466871008,,,-,,,,,,6.962,,
SUSB-ME,0.040428042,0.28336716,,,,,500.126,,,0.312,,11.585,1726598656,,1198582,,,,-,,,,,1546214400,-,,,1,,,1569801600,62777000,1609372800,,2,0.22394356,,0.42123002,,2015340,,,-,,,,,,47.727,,
TRVX,0.0381397,0.28336716,,,1.849557,,5.233,,,,-3.535,21288.81,510931456,,41324848,-2.85,,,-,,,,,1546214400,-,,,1,,,1569801600,-153482000,1609372800,,2,1.673992,,0,,63383600,,,-,,,,,,-2.643,,
SUNSB-ME,-0.01482898,0.28336716,,,,,406.632,,,0.104,,10.223,946307648,,637250,,,,-,,,,,1546214400,-,,,1,,,1569801600,12753000,1609372800,,2,0.28281102,,0.36047,,1352150,,,-,,,,,,7.72,,
TEONE-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL,-0.06318283,0.28336716,,,0.310539,,25.472,,,,8.274,3.126,353901805568,,634344456,10,,,-,,,,,1546214400,-,,,1,,,1569801600,5576000000,1609372800,,2,6.181297,,0.0641,,1422659968,,,-,,,,,,5.006,,
TGS,0.2647754,0.28336716,,,0.990345,,12.918,,,0.212,63.108,48.627,31183327232,,115594568,2.07,,,-,,,,,1546214400,2006-06-15,1/4,,1,,,1569801600,167602000,1609372800,,2,20.676575,,0.26136,,117165000,,,-,,,,,,1.586,,
TECH,-0.060606062,0.28336716,,,-0.826353,,2.708,,,,43.814,0.527,587060800,,30829651,,,,-,,,,,1546214400,2016-03-11,10/1,,1,,,1569801600,-64878000,1609372800,,4,1.2518464,,-0.0582,,162792992,,,-,,,,,,-0.394,,
TEAM,-0.11199999,0.28336716,,,0.103614,,1.675,,,,61.379,3.889,1294598528,,131895479,,,,-,,,,,1546214400,-,,,1,,,1569801600,-76815000,1609372800,,2,3.2238808,,-0.23075001,,203254000,,,-,,,,,,-0.379,,
SSC,0.8642384,0.28336716,,,0.337892,,0.941,,,-0.655,,,5480500224,,30287280,10.13,,,-,,,,,1546214400,-,,,1,,,1561852800,,1609372800,,2,30.021254,,0.15428,,194028000,,,-,,,,,,0.183,,
THIN,-0.8385214,0.28336716,,,1.747385,,0.452,,,,-3.651,167.242,149514048,,56151986,-0.05,,,-,,,,,1546214400,2019-11-01,20/1,,1,,,1569801600,-62960000,1609372800,,4,5.154867,,0,,58593600,,,-,,,,,,-1.2,,
TOM,0.4719336,0.28336716,,,0.562349,,33.625,,,-0.038,23.838,4.771,44101881856,,108355112,5.73,,,-,,,,,1546214400,2000-11-22,1/2,,1,,,1569801600,788899968,1609372800,,2,8.279553,,0.08534,,147520000,,,-,,,,,,5.34,,
TIETOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTIMO,Infinity,0.28336716,,,,,16.77,,,,-13.539,,683536704,,11445888,,,,-,,,,,1546214400,-,,,1,,,1569801600,-48498000,1609372800,,2,2.3375075,,0,,27860400,,,-,,,,,,-2.429,,
TOTG,0.1300813,0.28336716,,,0.203539,,307.609,,,0.108,,9.592,3933985280,,3870583,14.88,,,-,,,,,1546214400,2012-05-02,240/340,,1,,,1569801600,101261000,1609372800,,2,0.45187232,,0.4621,,6124530,,,-,,,,,,16.121,,
TYSB-ME,0.038846016,0.28336716,,,0.1547,,237.484,,,0.378,,9.173,654330048,,271163,,,,-,,,,,1546214400,-,,,1,,,1569801600,28171000,1609372800,,2,0.51371884,,0.39490002,,1514180,,,-,,,,,,22.076,,
TRE,0.12916672,0.28336716,,,0.861313,,2.909,,,,,217.714,2968524032,,55660968,,,,-,,,,,1546214400,-,,,1,,,1561852800,171296000,1609372800,,2,4.692334,,12.562961,,217335008,,,-,,,,,,0.783,,
VVL,0.1555556,0.28336716,,,0.171359,,268.474,,,-0.01,,12.542,1323572224,,1692726,18.25,,,-,,,,,1546214400,2014-05-13,1/20,,1,,,1569801600,43355000,1609372800,,2,0.58106184,,0.41081002,,2203960,,,-,,,,,,22.81,,
VISTIN,0.46478868,0.28336716,,,0.625984,,9.203,,,,15.5,0.749,158827760,,22393576,1.17,,,-,,,,,1546214400,-,,,1,,,1569801600,3623000,1609372800,,2,1.1300663,,-0.00909,,44344600,,,-,,,,,,-0.043,,
VEI,0.19939268,0.28336716,,,0.228479,,28.885,,,-0.149,11.495,0.549,20852070400,,86406893,8.04,,,-,,,,,1546214400,2007-05-09,1/5,,1,,,1569801600,969000000,1609372800,,2,4.1370955,,0.025510002,,134956000,,,-,,,,,,7.218,,
WALWIL,-0.2659933,0.28336716,,,1.629123,,6.315,,,0.571,19.477,3.272,13078478848,,102214952,0.47,,,-,,,,,1546214400,-,,,1,,,1569801600,94000000,1609372800,,2,3.455265,,0.02352,,422340992,,,-,,,,,,0.222,,
WWIB,0.034920692,0.28336716,,,1.197908,,40.061,,,,78.468,9.949,8317632000,,22553189,,,,-,,,,,1546214400,2004-10-14,1/2,,1,,,1569801600,70000000,1609372800,,2,4.118719,,0.083730005,,10580000,,,-,,,,,,1.508,,
WSTEP,-0.016393423,0.28336716,,,0.316082,,13.687,,,-0.896,10.598,0.996,656373632,,16939487,2.26,,,-,,,,,1546214400,-,,,1,,,1569801600,42683000,1609372800,,2,1.7681011,,0.064770006,,26673400,,,-,,,,,,1.6,,
WILS,0.12432432,0.28336716,,,0.936444,,2.999,,,-0.143,,,912291776,,3972417,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,6.9356446,,0.06379,,43860200,,,-,,,,,,0.273,,
WWI,0.018633485,0.28336716,,,1.197908,,40.061,,,,78.468,9.949,8317632000,,22553189,2.77,,,-,,,,,1546214400,2004-10-14,1/2,,1,,,1569801600,70000000,1609372800,,2,4.118719,,0.083730005,,34000000,,,-,,,,,,1.508,,
YAR,0.111111045,0.28336716,,,0.826226,,31.171,,,-0.245,61.006,7.811,103527440384,,172776821,3.07,,,-,,,,,1546214400,-,,,1,,,1569801600,556000000,1609372800,,2,11.716019,,0.041950002,,271040992,,,-,,,,,,2.039,,
ZAL,0.11290324,0.28336716,,,0.868061,,4.768,,,,21.936,1.231,941108992,,12364437,1.19,,,-,,,,,1546214400,-,,,1,,,1569801600,-7926000,1609372800,,2,5.7885904,,-0.01036,,19568400,,,-,,,,,,-0.347,,
WRE-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL,-0.34856182,0.28336716,,,1.21802,,27.688,,,-0.686,16.134,0.778,7195658240,,73881237,3.04,,,-,,,,,1546214400,2014-09-30,4/1,,1,,,1569801600,106000000,1609372800,,2,0.6049552,,0.011469999,,165763008,,,-,,,,,,0.773,,
ZENA-ME,-0.36764705,0.28336716,,,1.458461,,,,,,,,79146256,,300082098,,,,-,,,,,1553990400,-,,,1,,,1569801600,,1617148800,,4,,,-1.65454,,451544000,,,-,,,,,,,,
ZWIPE-ME,Infinity,0.28336716,,,,,5.02,,,,-0.189,7.198,14015084,,9136289,,,,-,,,,,1546214400,-,,,1,,,1561852800,-78317000,1609372800,,2,1.055777,,0,,15953300,,,-,,,,,,-4.911,,
