ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NTS,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,Norway,[],http://www.ntsasa.no,1,Sentrumsgata 6,Farm Products,70,70,66.68116,0.014285714,0.4688,,70,,3512,,70,69.98572,1,70,,3512,,,,1,1589414400,0.59069,,,70,2,NOK,86,,,,8349040128,,,3152,5.211772,70,70,,8300,86,80,11.058452,,1.27,46,69,False,0.0143,26300,70,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NTS.OL,finmb_49125655,no_market,,4.964,,0.1451,16.399,0.12903225,,6.33,,119272000,,,37.542,,,,1577750400,0.029240001,232440992,3.195,,,1.8645784,0.93716,1640908800,1585612800,,,33225408,7952291328,,1407888000,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,47 74 21 63 00,,21.909233,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
NRC,1366,Industrials,1932,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,27.1,27.5,29.505796,,0,,27.5,,69328,,27.1,31.865715,,27.5,,69328,,,,,1524182400,0.394308,,,25.5,2,NOK,90297,,,,1910705664,,,59484,0.29729357,25.5,26.25,,,90297,62.2,,,,18.8,26.2,False,,,27.5,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.463,,-0.00871,33.814,-0.5520661,,,,72927696,,,40.95,,,,1577750400,0.34921002,-120000000,-0.928,,,0.63980466,0.20921,1640908800,1593475200,,,41784666,2975666688,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,47 90 40 70 97,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
OTS,1366,Industrials,12,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.oceanteam.nl,1,STRANDVEIEN 15,Marine Shipping,2.89,3.07,3.2071738,,0,,3.07,,10597,,2.89,2.9917142,,3.07,,10597,,,,,,,,,2.71,4,NOK,46302,,,,95791640,,,13302,8.030822,2.71,2.86,,150100,46302,7.29104,,,,2.5,2.8,False,,135600,3.07,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTS.OL,finmb_27340700,no_market,,12.462,,-0.24254,85.481,-0.56671923,,,,34211300,,,1.702,,,,1577750400,0.12597999,-2893000,-0.085,,,1.6451234,0.047470003,1640908800,1593475200,,,32036549,148651792,,1574812800,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 40,Lysaker,,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
OBSERV,0255,Healthcare,7,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,Medical Devices,14.35,14.1,13.171096,,0,,14.15,,16520,,14.35,14.612857,,14.1,,16520,,,,,,,,,14,2,NOK,4029,,,,273042080,,,23101,1839.4476,14,14.3,,,4029,20.5,,,,5.902,14.05,False,,,14.15,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,2118.404,,0,-17.3,Infinity,,,,19433600,,,0.304,,,,1577750400,0.11623,-19007960,-1.349,,,46.217106,0.77686,1640908800,1593475200,,,4619751,314449600,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,Norway,[],http://www.norwegianproperty.no,1,StÃ¸perigata 2,Real Estate Services,11.25,11.3,11.665072,0.012444445,0.3443,,11.3,,15567,,11.25,11.451428,0.14,11.3,,15567,,,,0.28,1581379200,0.545876,,,11.15,2,NOK,3699,,,,6679463936,,,29550,3.4680498,11.15,11.3,,361700,3699,15.15,24.042553,,,9.24,11.2,False,0.0251,27100,11.3,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.827,,0.16937,21.734,-0.08906883,,0.47,,591102976,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.7034363,0.80237997,1640908800,1593475200,,,151701018,13149288448,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,47 22 83 40 20,,17.438272,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
ODFB,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,21.4,21.6,21.255796,0.008551402,0,,21.6,,10591,,21.4,20.885714,0.183,21.6,,10591,,,,,1525824000,0.462253,,,21.6,2,NOK,1040,,,,1737920768,,,5281,1.9184487,21.6,21.8,,48200,1040,32,,,,17.6,21.6,False,,11100,21.6,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.328,,0.01706,17.372,,,,,18756200,,,6.977,,,,1577750400,0.16443,15456000,0.196,,,3.0958865,0.37213,1640908800,1593475200,,,28257135,3014617344,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,110.20409,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,57.8,57.6,62.619564,0.008650519,0.1754,,57.6,,29457,,57.8,59.582855,0.5,57.6,,29457,,,,11.5,1597795200,,,,56,2,NOK,33530,,,,1832475904,,,40803,18.48544,56,56.6,,0,33530,118,,,,51,56.4,False,0.20040001,0,57.6,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,26.434,,-0.0864,60.441,-0.13082707,,,,32375900,,,12.406,,,,1577750400,0.24734,-8564631,-0.262,,,4.5623083,0.59776,1640908800,1593475200,,,8221540,2620471040,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 04 200,& 2 D. Falireos St N. Faliro,,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,144,144,152.05725,,0,,145,,5973,,144,151.34285,,144,,5973,,,,,,0.279907,,,142,2,NOK,3017,,,,3435803136,,,14136,5.586672,142,142.5,,50000,3017,255,8.313886,,,105,142.5,False,,200100,145,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,6.909,,0.37561,15.121,-0.38461536,,17.14,,24110900,,,27.498,,,,1577750400,0.13282,231000000,13.634,,,5.182195,0.026600001,1640908800,1593475200,,,5918009,4248962560,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,47 22 33 60 00,,10.451812,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,217,217.2,222.63486,0.011520738,0.38970003,,218.4,,30202,,217,224.57143,2.5,217.2,,30202,,,,2.47,1591315200,0.002903,,,216,2,NOK,7088,,,,9330525184,,,26222,1.7107203,216,217.4,,131900,7088,254,11.751351,,2.14,170.5,217,False,0.0114,42600,218.4,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.859,,0.21806,28.517,0.16229248,,18.5,,42918700,,,72.59,,,,1577750400,0.14016,279300000,27.423,,,2.9949028,0.66208,1640908800,1593475200,,,13147743,10139860992,,1591315200,1:1,,,-0.118,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 00,PO Box 2608 Sentrum,7.927652,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
ODF,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,22,22,21.589855,0.008318182,0,,22.3,,24609,,22,21.294285,0.183,22,,24609,,,,,1525824000,0.462253,,,21.9,2,NOK,24553,,,,1745309440,,,16552,1.9266049,21.9,22.3,,24000,24553,32,-111.49999,,,17.1,22.1,False,,49000,22.3,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.38,,0.01706,17.644,-0.11290318,,-0.2,,60020300,,,6.977,,,,1577750400,0.077800006,15456000,0.196,,,3.1962159,0.58329,1640908800,1593475200,,,28257135,3061883392,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,113.77551,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
ODL,AB12 3LG,Energy,2560,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,United Kingdom,[],http://www.odfjelldrilling.com,1,Bergen House,Oil & Gas Drilling,11.32,11.2,11.626522,,0,,11.34,,1223178,,11.32,11.657143,,11.2,,1223178,,,,,1395100800,1.980255,,,11.1,2,NOK,300216,,,,2647234048,,,1190164,3.3117955,11.1,11.22,,181500,300216,33.8,79.85715,,,6.12,11.16,False,,820000,11.34,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ODL.OL,finmb_241631186,no_market,,4.876,,0.0594,11.537,-0.59571433,,0.14,,236783008,,,4.426,,,,1577750400,0.119320005,39462000,0.16,,,2.5259829,0.60887,1640908800,1593475200,,,92589335,3897680896,,,,,,,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 000,Crawpeel Road Altens,69.875,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
OCY,1366,Industrials,17,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,22.1,22.1,25.078985,0.021809954,,,22.25,,264387,,22.1,22.714285,0.482,22.1,,264387,,,,4.5,1594598400,1.147502,,,21.9,2,NOK,152767,,,,3835872512,,,414056,13.163598,21.9,22,,72600,152767,56.7,32.686565,,11.25,19.8,21.9,False,0.2034,493800,22.25,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,19.459,,-0.13520999,23.097,-0.5683594,,,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.715762,0.63466,1640908800,1593475200,,,63943066,5670306816,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,47 24 13 00 00,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
NOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLT,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.olt.no,1,Stenersgata 2,Real Estate—Development,154,153,140.46956,0.028571429,0,,153,,4286,,154,153.62857,4.4,153,,4286,,,,,1590105600,1.010452,,,149,2,NOK,13112,,,,15750695936,,,8659,4.1745815,149,152,,35400,13112,189.6,11.284335,,,85.9,151.5,False,,7900,153,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OLT.OL,finmb_4469432,no_market,,10.583,,-0.15001,16.644,0.07843137,,13.47,,103623000,,,245.515,,,,1577750400,0.12808,-566000000,-5.591,,,0.61910677,0.78239995,1640908800,1593475200,,,26845655,39928967168,,1402444800,10:1,,,-0.156,,,,,,,,https://logo.clearbit.com/olt.no,47 23 08 00 00,Sentrum PO Box 489,,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
PCIB,0379,Healthcare,8,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.pcibiotech.com,1,UllernchaussEen 64,Biotechnology,46.1,46.2,54.16848,,0,,47.4,,649663,,46.1,49.18,,46.2,,649663,,,,,,0.190476,,,44.7,2,NOK,170208,,,,1676965504,,,347960,200.11522,44.7,45,,12500,170208,87.4,-15.410958,,,25.35,44.8,False,,20000,47.4,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PCIB.OL,finmb_45308758,no_market,,177.504,,0,-18.297,0.6062716,,-2.92,,37265900,,,6.239,,,,1577750400,0.08788,-64248000,-1.724,,,7.2126946,0.34884,1640908800,1593475200,,,26569462,1487487488,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,47 67 11 54 00,,,,,,,440102ca-a7ac-3205-912a-ff496b68011e,
PEN,0201,Energy,23,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.panoroenergy.com,1,RuselOekkveien 14,Oil & Gas E&P,11.16,11.3,9.969928,,0,,11.3,,588680,,11.16,10.627429,,11.3,,588680,,,,,,2.412891,,,10.82,2,NOK,153541,,,,755422912,,,483746,25.237127,10.82,11,,229700,153541,26,-219.59999,,,4.9,10.92,False,,100000,11.3,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEN.OL,finmb_106684027,no_market,,26.179,,0.16163,35.544,-0.38137478,,-0.05,,68799904,,,1.08,,,,1577750400,0.23356001,2094000,0.066,,,10.166666,0.15358,1640908800,1593475200,,,48881564,783628416,,1464566400,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,44 203 405 10 60,PO box 1444 Solli,166.36363,,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PSE,3036,Energy,297,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,Cyprus,[],http://www.petrolia.no,1,Office 401,Oil & Gas Equipment & Services,7.3,7.3,4.2460146,,0,,7.3,,53208,,7.3,8.602858,,7.3,,53208,,,,,,0.73461,,,7.1,2,NOK,32478,,,,422806688,,,181602,7.286253,7.1,7.3,,0,32478,12.6,,,,1.51,7.15,False,,0,7.3,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000,EQUITY,PSE.OL,finmb_884403,no_market,,7.517,,-0.10223,45.715,1.28125,,,,59133800,,,0.629,,,,1577750400,0,-5932000,-0.113,,,11.3672495,0.9263,1640908800,1593475200,,,3329232,436169632,,1351036800,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,357 2 5725777,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,357 2 5356500,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
OTELLO,0401,Communication Services,603,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.otellocorp.com,1,Gjerdrums vei 19,Advertising Agencies,15.9,15.95,13.019276,,0,,16.35,,420678,,15.9,13.725715,,15.95,,420678,,,,,1481846400,0.58943,,,15.9,2,NOK,257065,,,,2221545472,,,189392,9.1496935,15.9,16.2,,0,257065,18.1,-323,,,8.02,16.1,False,,0,16.35,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTELLO.OL,finmb_532001,no_market,,9.014,,-0.025120001,-1094.282,,,-0.05,,137556992,,,2.212,,,,1577750400,0.29569,-6100000,-0.044,,,7.301085,0.13856,1640908800,1593475200,,,71503059,2188563456,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,47 91 90 91 45,PO Box 4214 Nydalen,,,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,
PNOR,W1S 4FF,Energy,15,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,United Kingdom,[],http://www.petronorep.com,1,48 Dover Street,Oil & Gas E&P,0.96,0.96,0.8378,,0,,0.988,,306743,,0.96,0.9491714,,0.96,,306743,,,,,,,,,0.96,4,NOK,189671,,,,960004992,,,249216,11.306281,0.96,0.979,,,189671,1.31,,,,0.45,0.961,False,,,0.988,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000,EQUITY,PNOR.OL,finmb_606891472,no_market,,11.314,,-0.22114,74.685,-0.25,,,,971665024,,,0.006,,,,1577750400,0.0077600004,-18777000,-0.016,,,164.66666,0.00879,1640908800,1593475200,,,123447667,960670016,,,,,,,,,,,,,,https://logo.clearbit.com/petronorep.com,44 20 3655 7810,,,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PARB,0250,Financial Services,50,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.paretobank.no,1,Dronning Mauds gate 3,Banks—Regional,38.1,38.1,33.85652,0.07349081,0,,38.1,,35596,,38.1,38.16,2.8,38.1,,35596,,,,,1585267200,1.060394,,,37.3,2,NOK,24049,,,,2640393984,,,45011,3.8885534,37.3,37.8,,16800,24049,47.5,6.608392,,,19.8,37.6,False,,100000,38.1,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PARB.OL,finmb_62731707,no_market,,9.631,,0.60414004,,0.08547008,,5.72,,69851696,,,49.398,,,,1577750400,0.093310006,410220000,5.697,,,0.7652132,0.57567,1640908800,1593475200,,,44729555,6539847168,,,,,,0.476,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 20,,6.635071,47 24 02 81 10,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
