ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SBANK,,Financial Services,338,"Sbanken ASA, a digital bank, provides various banking products to retail customers in Norway. The company offers deposit products, such as security deposit accounts and home savings account; and home loans, car loans, credit cards, overdraft facilities, personal loans, consumer loans, and custody account loans, as well as short-term loans. It also provides payment services, including payment of bills, international payments, invoice payments, card transactions, etc.; log-in, security solutions, etc.; and investment products, as well as online banking services. The company was formerly known as Skandiabanken ASA and changed its name to Sbanken ASA in November 2017. Sbanken ASA was founded in 2000 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://sbanken.no,1,Folke Bernadottesvei 38,Banks—Regional,69.4,69.4,60.193886,0.025216138,0,,71.3,,68129,,69.4,67.83143,1.75,69.4,,68129,,,,,1587945600,1.081863,,,69.3,2,NOK,105454,,,,7587699200,,,65578,4.4468026,69.3,71.2,,0,105454,77.6,9.739369,,,38.5,70.8,False,,0,71.3,OSL,SBANKEN ASA,Sbanken ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SBANK.OL,finmb_215678890,no_market,,14.142,,0.4069,,,,7.29,,106869000,,,69.237,,,,1577750400,0.86196,694308992,6.497,,,1.0254632,0,1640908800,1593475200,,,78567128,24131622912,,,,,,0.048,,,,,,,,https://logo.clearbit.com/sbanken.no,47 55 26 00 00,,10.928121,,,,,d2bc4800-932a-3817-b298-6e2d130d91bc,
REC,1324,Technology,284,"REC Silicon ASA, together with its subsidiaries, produces and sells silicon materials for the solar and electronics industries worldwide. It offers various solar grade polysilicon for solar applications, including granular polysilicon, Siemens rod sections, chunks, chips, and fines. The company also provides electronic grade polysilicon comprising TearDrop, as-grown Siemens rods, rod sections, chunks, and chips for use in Czochralski monocrystalline ingot/wafer manufacturing for the semiconductor industry, as well as other electronic market segments, such as optics and microelectromechanical systems; and float zone polysilicon. In addition, it offers silicon gases consisting of silane, dichlorosilane, monochlorosilane, disilane, and polysilanes. The company was formerly known as Renewable Energy Corporation ASA and changed its name to REC Silicon ASA in October 2013. REC Silicon ASA was founded in 1996 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.recsilicon.com,1,Fornebuveien 84,Semiconductor Equipment & Materials,3.968,4.02,3.2053814,,0,,4.04,,7145496,,3.968,3.5099428,,4.02,,7145496,,,,,,1.283132,,,3.812,4,NOK,2474037,,,,1091432576,,,4229427,7.8015194,3.812,3.836,,1240000,2474037,6,,,,1.971,3.95,False,,2100000,4.04,OSL,REC SILICON ASA,REC Silicon ASA,Europe/Oslo,CEST,False,7200000,EQUITY,REC.OL,finmb_6245251,no_market,,8.838,,-0.81558,-128.802,,,0,,279820000,,,-0.037,,,,1577750400,0.17794001,-114100000,-0.421,,,,0.25069,1640908800,1585612800,,,261982875,1236499968,,1562889600,1:10,,,,,,,,,,,https://logo.clearbit.com/recsilicon.com,47 40 72 40 86,PO Box 63,,,,,,621ea196-4385-32e4-adc0-c5122866984b,
SALM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHB,0105,Communication Services,5006,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.schibsted.com,1,Akersgata 55,Publishing,354,350.2,248.49353,0.0056497175,0,,362.6,,100035,,354,334.14856,2,350.2,,100035,,,,,1557100800,0.898192,,,350.2,2,NOK,238143,,,,88367431680,,,103141,4.6111164,350.2,361.6,,19800,238143,362.6,,,,164.4,360.8,False,,49700,362.6,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SCHB.OL,finmb_878146,no_market,,4.908,,0.03313,35.805,,,,,129360000,,,45.603,,,,1577750400,0.49286997,635000000,2.698,,,7.9512315,0.26551,1640908800,1593475200,,,166450463,94058577920,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,47 23 10 66 00,Sentrum PO Box 490,134.39586,47 23 10 66 01,,,,b1a894a0-8db7-323e-bced-65ce26c26d75,
SCHA,0105,Communication Services,5006,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.schibsted.com,1,Akersgata 55,Publishing,387.5,388.5,267.90143,0.0051612905,0,,397.5,,136930,,387.5,364.56857,2,388.5,,136930,,,,,1588809600,0.898192,,,385.7,2,NOK,209367,,,,88364228608,,,180897,4.610949,385.7,396.9,,121500,209367,397.5,46.36682,,,170,396.6,False,,7700,397.5,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,True,7200000,EQUITY,SCHA.OL,finmb_878146,no_market,,5.198,,0.03313,37.919,,,8.56,,104460000,,,45.603,,,,1577750400,0.52269,635000000,2.698,,,8.703375,0.30409,1640908800,1593475200,,,166450463,99612164096,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,47 23 10 66 00,Sentrum PO Box 490,147.10896,47 23 10 66 01,,,,a21658e3-6dae-3714-b154-d6774d6e582d,
RIVER-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALME-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIKRI-ME,1366,Technology,101,"Sikri Holding AS provides case processing, and document management and archiving solutions to the public sector in Norway. Its products include Elements Sak-Arkiv, a case archive system for the management of public services; Elements eByggesak, a case management tool specially adapted for construction case processing; and Elements RiskManager, an electronic quality system that supports the business with quality and management processes, non-conformance management, notifications, and risk assessments for both the public and private sectors. The company's products also comprise Elements Cloud that supports external login, as well as integrates login solutions in the market, such as ADFS and SAML-based identity solutions; and Elements Lekdommer, a web-based solution for municipalities in connection with the election, updating, and exemption treatment of co-judges in the district court and co-judges and storage members in the storage court. In addition, it offers courses and training, consulting, and support, as well as provides personal counseling of key resources. The company was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.sikri.no,1,Vollsveien 4A,Information Technology Services,105,105.98,104.80556,,,,106,,2646,,105,108.489716,,105.98,,2646,,,,,,,,,105.96,2,NOK,1616,,,,1562599040,,,8612,,105.96,106,,,1616,135,,,,87,105,False,,,106,OSL,SIKRI HOLDING AS,Sikri Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,SIKRI-ME.OL,finmb_665908878,no_market,,,,0,,,,,,14741500,,,4.162,,,,,,,,,,25.468523,,,1585612800,,,,1552614144,,,,,,979252,,,,,,,,https://logo.clearbit.com/sikri.no,47 90 53 00 49,,,,,,,b6cf3402-2981-3a2a-bc32-abacced18a98,
SDRL,HM 08,Energy,4538,"Seadrill Limited, an offshore drilling contractor, provides offshore drilling services to the oil and gas industry worldwide. It operates in three segments: Floaters, Jack-up Rigs, and Other. The Floaters segment offers drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relates to semi-submersible rigs and drill ships for harsh and benign environments in mid, deep, and ultra-deep waters. The Jack-up Rigs segment provides drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relate to jack-up rigs for operations in harsh and benign environment in shallow waters. The Other segment offers management services to third parties and related parties. The company operates a fleet of 35 drilling units, including 7 drill ships, 12 semi-submersible rigs, and 16 jack-up rigs. It serves oil super-majors, state-owned national oil companies, and independent oil and gas companies. Seadrill Limited was founded in 2005 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.seadrill.com,1,Par-la-Ville Place,Oil & Gas Drilling,2.436,2.436,4.6580215,,0,,2.744,,1002909,,2.436,3.1509714,,2.436,,1002909,,,,,,2.599817,,,2.386,4,NOK,876334,,,,276444288,,,741636,0.25596693,2.386,2.698,,,876334,24.36,,,,2.1,2.586,False,,,2.744,OSL,SEADRILL LTD,Seadrill Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SDRL.OL,finmb_22532593,no_market,,5.945,,-2.28333,47.562,,,,,100330000,,,-2.352,,,,1577750400,0.37392,-2465999872,-24.66,,,,0.27479,1640908800,1593475200,,,75973804,6420933120,,,,,,,,,,,,,,https://logo.clearbit.com/seadrill.com,441 295 6935,4th Floor 14 Par-la-Ville Road,,441 295 3494,,,,f34cf53e-3abd-370d-b16d-49b3354d00b7,
SSG,278,Industrials,56,"Self Storage Group ASA engages in the rental of self-storage units to private individuals and businesses in Norway, Sweden, and Denmark. The company operates through OK Minilager, City Self-Storage, and Property segments. It operates climate controlled storage units and container based storage units. The company also retails storage ancillary goods, such as boxes, tapes, and bubble-wraps; distributes insurance products; and invests in real estate properties. As of July 2, 2020, it operated 113 facilities with a total lettable area of 140,300 square meters across Scandinavia. The company was founded in 1993 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.selfstoragegroup.no,1,Karenslyst AllE 2,Specialty Business Services,24.4,24.7,24.731655,,0,,24.7,,26703,,24.4,24.457144,,24.7,,26703,,,,,,0.859223,,,24.1,2,NOK,4586,,,,2040752128,,,25369,7.1288414,24.1,24.3,,0,4586,33,27.500002,,,20,24.2,False,,0,24.7,OSL,SELF STORAGE GROUP,Self Storage Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SSG.OL,finmb_540146654,no_market,,10.079,,0.21462,16.942,,,0.88,,84328600,,,12.777,,,,1577750400,0.52766997,61438000,0.737,,,1.8940283,0.46776,1640908800,1593475200,,,38178080,2885307648,,,,,,-0.35,,,,,,,,https://logo.clearbit.com/selfstoragegroup.no,47 92 42 94 38,,32.835823,,,,,c6cbba01-08d5-33e4-af37-a0c8cde4dcfd,
SOGN,6885,Financial Services,,"Sogn Sparebank provides banking products and services in Norway. The company offers saving accounts; saving products comprising bank, fund, and retirement savings; and deposit pension products. It also provides loan products for cars and other vehicles, as well as other small loans; and insource products comprising children, auto, death, health, building, holiday home, income, critical health, disability, UNG, and other insurance. In addition, the company offers bell payment products; bank cards; and mobile and online banking services. The company was founded in 1971 and is based in Ãrdalstangen, Norway.",Ãrdalstangen,Norway,[],http://sognbank.no,1,Evensensveg 8,Banks—Regional,104,105,99.52878,0.028846154,0.0696,,105,,50,,104,101.24286,3,105,,50,,,,3,1586995200,0.040361,,,105,2,NOK,1,,,,65084248,,,107,0.47987324,105,105,,0,1,110,,,,90.5,101,False,0.028800001,0,105,OSL,SOGN SPAREBANK,Sogn Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SOGN.OL,finmb_9192756,no_market,,-5.271,,0.20111,,,,,,632500,,,1467.169,,,,1577750400,0.07202,2174000,3.512,,,0.0715664,0.45014998,1640908800,1593475200,,,368366,-714915840,,,,,,0.293,,,,,,,,https://logo.clearbit.com/sognbank.no,47 57 64 85 10,,29.897493,,,,,d0fe10f0-a92f-30e2-859a-ac83025e9a89,
SIOFF,4610,Energy,1102,"Siem Offshore Inc., together with its subsidiaries, owns and operates offshore support vessels for the offshore energy service industry. It operates platform supply vessels (PSVs); offshore subsea construction vessels (OSCVs); anchor-handling tug supply vessels (AHTS vessels); other vessels, including fast crew, fast supply, and oil spill recovery vessels; and scientific core-drilling and others. As of March 31, 2020, it had a fleet of 33 vessels, which included seven PSVs, four OSCVs, ten AHTS vessels, two well-intervention vessels, one scientific core-drilling vessel, five Brazilian flagged vessels, and three Canadian flagged vessels comprising AHTS vessels and PSVs. It operates in Norway, North Sea, the Arctic Ocean, Northern Pacific Ocean, West Africa, Australia, South East Asia, Canada, and Brazil. The company was founded in 2005 and is headquartered in Kristiansand, Norway. Siem Offshore Inc. is a subsidiary of Siem Europe S.a r.l.",Kristiansand,Norway,[],http://www.siemoffshore.com,1,Nodeviga 14,Oil & Gas Midstream,0.91,0.925,0.9069424,,0,,0.96,,170886,,0.91,0.9102857,,0.925,,170886,,,,,1399334400,0.709036,,,0.86,4,NOK,16299,,,,873980992,,,76548,3.281276,0.86,0.925,,137000,16299,2,-46.75,,,0.6,0.89,False,,132200,0.96,OSL,SIEM OFFSHORE INC,Siem Offshore Inc.,Europe/Oslo,CEST,False,7200000,EQUITY,SIOFF.OL,finmb_23954324,no_market,,6.885,,-1.17231,19.893,,,-0.02,,934739008,,,0.092,,,,1577750400,0.00196,-312263008,-0.333,,,10.163043,0.97419,1640908800,1593475200,,,30500526,1833850880,,,,,,,,,,,,,,https://logo.clearbit.com/siemoffshore.com,47 38 60 04 00,,,47 37 40 62 86,,,,a3c28fbe-b1c0-3929-ae8a-638a1b89f2da,
RING,3510,Financial Services,220,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1,SÃ¸ndre Torv 6,Banks—Regional,228,228,217.97842,0.058333334,0.67440003,,232,,595,,228,227.14285,13.3,228,,595,,,,13.3,1584662400,0.322891,,,228,2,NOK,517,,,,3630892800,,,407,4.7354693,228,232,,30000,517,240,10.922788,,5.25,185,228,False,0.0583,27700,232,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000,EQUITY,RING.OL,finmb_9220341,no_market,,8.871,,0.4139,,,,21.24,,15650400,,,238.971,,,,1577750400,0.049590003,308913984,19.731,,,0.9708291,0.73478997,1640908800,1593475200,,,4304487,6801690624,,,,,,-0.082,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 21 30,,11.758146,47 32 11 33 01,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
SNOR,6509,Financial Services,148,"Sparebank 1 Nordvest provides various banking services in Norway. The company offers savings and deposit accounts; car, motorcycle, boat, and construction loans; and mortgages. It also provides business insurance products, which include liability, auto, mortgage, operating loss, asset, commercial, and project insurance products; personal insurance products, such as life, travel, and accidental insurance products; pension products; bank cards; payment and debt collection services; and mobile and online banking services. In addition, the company offers bank guarantees, trade credit products, and operating credit products for agriculture, as well as factoring, leasing, and repayment products and services. The company was founded in 1835 and is based in Kristiansund, Norway. Sparebank 1 Nordvest is a subsidiary of SpareBank 1 Gruppen AS.",Kristiansund,Norway,[],http://www.sparebank1.no/nb/nordvest,1,Langveien 21,Banks—Regional,110,110,108.98921,0.05909091,0.65389997,,110,,478,,110,109.685715,6.5,110,,478,,,,6.5,1585785600,0.108252,,,110,2,NOK,37,,,,246682704,,,296,0.5849554,110,110,,0,37,128,9.598604,,,95,109,False,0.0591,0,110,OSL,SPAREBK 1 NORDVEST,Sparebank 1 Nordvest,Europe/Oslo,CEST,False,7200000,EQUITY,SNOR.OL,finmb_49703696,no_market,,8.398,,0.33244,,,,11.46,,2242570,,,993.341,,,,1577750400,0.05173,22056000,9.935,,,0.1107374,0.50136,1640908800,1593475200,,,1234900,3541564160,,,,,,-0.031,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 39 00,,11.071967,47 71 58 01 50,,,,395299a7-1e64-35a5-817a-5edb041835b0,
MING,,Financial Services,1515,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.sparebank1.no/nb/smn,1,no. 4 SÃ¸ndre gate,Banks—Regional,88,88,77.78921,0.056818184,0.5927,,88,,83926,,88,85.674286,5,88,,83926,,,,5,1585267200,0.91506,,,87.2,2,NOK,129495,,,,11360650240,,,136673,2.2306402,87.2,87.9,,130100,129495,106,9.048604,,4.75,58.2,87.5,False,0.056799997,113200,88,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000,EQUITY,MING.OL,finmb_881999,no_market,,5.364,,0.34636003,,,,9.67,,129836000,,,151.147,,,,1577750400,0.40594003,1091000064,8.433,,,0.5789066,0.05777,1640908800,1593475200,,,124142092,27321128960,,1238112000,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 73 00,,10.375905,,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
SOAG,1526,Financial Services,213,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1,Varnaveien 43E,Banks—Regional,250,250,223.8777,0.0576,0.4728,,252,,697,,250,236.17143,14.4,250,,697,,,,12,1585872000,0.08253,,,250,2,NOK,557,,,,3121297152,,,239,4.0212746,250,254,,90100,557,270,10.495626,,4.4,185,246,False,0.048,40000,252,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000,EQUITY,SOAG.OL,finmb_12505834,no_market,,5.082,,0.43293,,,,24.01,,12386100,,,286.412,,,,1577750400,0.09793,314535008,25.382,,,0.87985146,0.80093,1640908800,1593475200,,,3698600,3944734976,,,,,,0.041,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 57 00,,9.928296,,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
SPOL,2302,Financial Services,1139,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1,Strandgata 15,Banks—Regional,88,88,85.72374,0.065,0.5395,,88.3,,14048,,88,88.24,5.72,88,,14048,,,,4.58,1585267200,0.809245,,,88,2,NOK,16815,,,,10193040384,,,21057,2.8321867,88,88.1,,0,16815,101.6,9.90991,,,70.1,87.9,False,0.051999997,0,88.3,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000,EQUITY,SPOL.OL,finmb_12505908,no_market,,14.071,,0.38926998,,,,8.88,,115830000,,,139.282,,,,1577750400,0.14663,973000000,8.398,,,0.63181174,0.66322,1640908800,1593475200,,,114005470,50641027072,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 70 50,,10.478685,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
SOFTOX-ME,0275,Healthcare,12,"SoftOx Solutions AS, together with its subsidiaries, operates as a medtech company in Norway. Its SoftOx technology kills the microorganisms in biofilms by acting on various microbial components. The company engages in the development of SoftOx Wound Irrigation Solution that is under preclinical studies for the prevention and treatment of infections on breached or compromised skin, including acute wounds and skin lesions in patients with eczema; and SoftOx Biofilm Eradicator, which is in preclinical studies to treat biofilm infections in non-healing chronic wounds. The company was founded in 2012 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.soft-ox.com,1,Hoffsveien 1A,Biotechnology,54.5,54,71.40072,,0,,55,,27422,,54.5,54.482857,,54,,27422,,,,,,-6.182229,,,52.5,2,NOK,9993,,,,418553984,,,54947,103.396935,52.5,54,,,9993,116,,,,18,53.5,False,,,55,OSL,SOFTOX SOLUTIONS,SoftOx Solutions AS,Europe/Oslo,CEST,False,7200000,EQUITY,SOFTOX-ME.OL,finmb_545902392,no_market,,84.396,,0,-14.763,,,,,7751000,,,10.206,,,,1577750400,,-19330244,-2.494,,,5.291005,,1640908800,1585612800,,,5100391,341636992,,1530489600,50:1,,,,,,,,,,,https://logo.clearbit.com/soft-ox.com,47 97 75 90 71,,,,,,,101cdf12-74dc-3bc7-9b72-4c9802a2c1d8,
SBVG,3125,Financial Services,337,"SpareBank 1 BV provides various banking products and services for private and corporate customers in Norway. It offers current, deposit, bill, and savings accounts; mortgages; consumer, construction, car, boat, motorcycle, caravan, motorhome, and ATV vehicle loans; and bank guarantees, trade credit, operating credit for agriculture, and factoring services, as well as vehicle and equipment leasing services. The company also provides auto, electric car, motorhome, veteran, boat, moped, snowmobile, tractor, bike, caravan, trailer, and ATV vehicle insurance products; and house, property, costume, hearing aid, bell, travel, valuables, life, children, disability, critical illness, accident, and health insurance products, as well as dog, cat, and horse insurance. In addition, it offers pension and investment products; financial advisory; accounting, payment, and real estate brokerage services; and mobile and electronic banking services. The company was founded in 1859 and is based in TÃ¸nsberg, Norway.",TÃ¸nsberg,Norway,[],http://www.sparebank1.no/nb/bv,1,Anton Jenssens gate 2,Banks—Regional,36.5,36.9,35.353237,0.08082192,0.6111,,36.9,,17426,,36.5,36.574287,2.95,36.9,,17426,,,,2.42,1585699200,,,,36.5,2,NOK,1410,,,,2298799104,,,12173,1.9362042,36.5,36.6,,100000,1410,44.5,8.859223,,6.5,28,36.5,False,0.066300005,380000,36.9,OSL,SPAREBANK 1 BV,SpareBank 1 BV,Europe/Oslo,CEST,False,7200000,EQUITY,SBVG.OL,finmb_11323750,no_market,,9.104,,0.39726,,,,4.12,,62980800,,,82.28,,,,1577750400,0.06849,233647008,4.83,,,0.4436072,0.51590997,1640908800,1593475200,,,56475711,10809291776,,1320624000,6:5,,,0.109,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 24 80,,7.556936,,,,,b4cb79f8-d921-3b5d-bc78-0f74db46072f,
SKUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLF,,Energy,2160,"Shelf Drilling, Ltd., through its subsidiaries, operates as a shallow water offshore drilling contractor in the Middle East, North Africa, the Mediterranean, South East Asia, India, and West Africa. It provides equipment and services for the drilling, completion, and well maintenance of shallow water offshore oil and natural gas wells. The company serves government owned or controlled energy companies, and integrated oil companies or independent exploration and production companies. As of December 31, 2019, it owned 32 independent-leg cantilever jack-up rigs. The company was founded in 2012 and is headquartered in Dubai, the United Arab Emirates.",Dubai,United Arab Emirates,[],http://www.shelfdrilling.com,1,One JLT,Oil & Gas Drilling,2.68,2.69,4.385252,,0,,2.7,,286519,,2.68,2.9571428,,2.69,,286519,,,,,,1.32861,,,2.56,4,NOK,204858,,,,351349536,,,581352,0.5592743,2.56,2.61,,0,204858,25,-5.6086955,,,2.42,2.58,False,,0,2.7,OSL,SHELF DRILLING LTD,"Shelf Drilling, Ltd.",Europe/Oslo,CEST,False,7200000,EQUITY,SHLF.OL,finmb_264429554,no_market,,2.142,,-0.45057,9.172,,,-0.46,,136182000,,,2.823,,,,1577750400,0.61056,-283057984,-2.067,,,0.91392136,0.19802,1640908800,1593475200,,,79140910,1345741440,,,,,,,,,,,,,,https://logo.clearbit.com/shelfdrilling.com,971 4 567 3400,Floor 12 Jumeirah Lakes Towers PO Box 212201,,971 4 567 3401,,,,251b3927-5ac6-3469-b7d9-67c98b0169c8,
