ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
DOF,DOF,Energy,0.59,0.6,0.6,0,,182.81,,,-0.0214,-0.6217,-0.7923,5392,Energy,3440.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,0.603,0.62,0.8164161,,0.0,,0.62,,1528516.0,,0.603,0.5924411999999999,,0.62,,1528516.0,,,,,1242432000.0,1.937862,,,0.59,4.0,NOK,839345.0,,,,182811216.0,,,798630.0,0.027589982000000002,0.59,0.598,,4700000.0,839345.0,2.87,0.6988234999999999,,,0.5,0.594,False,,1357000.0,0.62,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.9760000000000004,,-0.97329,10.205,-0.7895288,,0.85,,307763008.0,,,-1.2830000000000001,,,,1577750400.0,0.04079,-6448999936.0,-20.38,,0.16599834,,0.57965,1640908800.0,1585612800.0,,,108581786.0,19716810752.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,47 56 18 10 06,,,,,
EAM,EAM Solar,Utilities,12.85,13.0,13.0,0,,88.05,,,-0.0446,0.0983,-0.4159000000000001,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,Utilities—Renewable,12.1,12.0,12.224014,,0.0,,12.85,,9230.0,,12.1,13.052941,,12.0,,9230.0,,,,,1399852800.0,0.667828,,,11.75,2.0,NOK,18707.0,,,,88050904.0,,,12411.0,,11.75,12.6,,,18707.0,22.3,,,,6.66,12.35,False,,,12.85,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.43720929999999997,,,,6852210.0,,,,,,,1577750400.0,0.28467,,,,0.16599834,,0.42780998,1640908800.0,1585612800.0,,,3791191.0,88050896.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.14,2.96,3.14,0,,195.15,,,-0.0542,-0.4008,-0.3512,5443,Energy,514.0,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,Oil & Gas Equipment & Services,3.16,3.14,3.8256203999999996,,0.0,,3.14,,34441.0,,3.16,3.2552939999999997,,3.14,,34441.0,,,,,1400198400.0,0.780487,,,3.14,4.0,NOK,250.0,,,,195151008.0,,,18429.0,0.31800643,3.14,3.1,,,250.0,6.12,,,,2.9,3.0,False,,,3.14,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.536,,-1.10569,12.966,-0.33473682,,,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.16599834,0.30464733,0.7988,1640908800.0,1585612800.0,,,11241070.0,2169885952.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.68,0.66,0.68,0,,89.06,,,-0.1807,-0.6746,-0.6866,7041,Energy,131.0,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,Oil & Gas Equipment & Services,0.69,0.6859999999999999,0.89372265,,0.0,,0.7090000000000001,,91855.0,,0.69,0.74470586,,0.6859999999999999,,91855.0,,,,,,2.6556319999999998,,,0.655,4.0,NOK,91017.0,,,,89059600.0,,,487799.0,1.1089753999999998,0.655,0.68,,,91017.0,2.85,,,,0.5,0.677,False,,,0.7090000000000001,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.5490000000000002,,0.08489,3.7710000000000004,-0.7125,,,,130970000.0,,,-0.002,,,,1577750400.0,0.013819999999999999,6817000.0,0.047,,0.16599834,,0.59531,1640908800.0,1593475200.0,,,54838319.0,124370392.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,14.468085,,,,,,
ELE,Element,Materials,5.25,5.3,5.3,0,,99.22,,,0.0335,-0.0506,2.1456,0250,Basic Materials,2.0,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,Other Industrial Metals & Mining,5.12,5.08,4.498226,,0.0,,5.36,,189039.0,,5.12,5.2847056,,5.08,,189039.0,,,,,,3.890824,,,5.07,2.0,NOK,221586.0,,,,99222896.0,,,850998.0,636.0442,5.07,5.24,,0.0,221586.0,9.5,,,,1.7109999999999999,5.22,False,,0.0,5.36,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,714.7310000000001,,0.0,-38.299,1.3272727,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.16599834,22.925764,0.28688,1640908800.0,1585612800.0,,,11864880.0,111498000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,,,
ELK,Elkem,Materials,17.94,18.4,18.4,0,,10428.71,,,-0.0681,-0.2508,-0.08710000000000001,0277,Basic Materials,6370.0,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1.0,Drammensveien 169,Specialty Chemicals,18.37,18.4,18.013868,0.03266195,0.75949997,,18.48,,513031.0,,18.37,18.570883,0.6,18.4,,513031.0,,,,0.6,1589155200.0,2.220063,,,17.88,2.0,NOK,375064.0,,,,10428701696.0,,,760548.0,0.46849513,17.88,18.11,,0.0,375064.0,26.4,4.077273,,,10.92,17.91,False,0.0327,0.0,18.48,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.8690000000000001,,0.020659999999999998,8.48,-0.14558136,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.16599834,0.82505524,0.58916,1640908800.0,1593475200.0,,,238610457.0,19342671872.0,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,,22.70886,47 22 45 01 55,,,,,
ELOP-ME,ELOP,Information technology,5.54,5.54,5.54,0,,389.27,,,0.0545,,,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,47 41 64 13 00,Norway,[],http://www.elop.no,1.0,Nordvikvegen 50,Scientific & Technical Instruments,5.32,5.4,5.172524,,0.0,,5.54,,95397.0,,5.32,5.172524,,5.4,,95397.0,,,,,,,,,5.332000000000001,2.0,NOK,160897.0,,,,389267136.0,,,366436.0,,5.332000000000001,5.52,,,160897.0,6.2,,,,4.82,5.45,False,,,5.54,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0.0,,0.01314044,,,,70302896.0,,,,,,,,,,,,0.16599834,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,,,
EMAS,EMAS Offshore,Energy,0.29,,,0,,127.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000.0,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDUR,Endúr,Industrials,1.45,1.42,1.5,0,LP,410.48,,,-0.0268,0.2706,0.113,5160,Industrials,249.0,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1.0,DamsgArdsveien 229,Conglomerates,1.44,1.41,1.0216935,,0.0,,1.475,,592220.0,,1.44,1.4826471,,1.41,,592220.0,,,,,,,,,1.41,4.0,NOK,939067.0,,,,410481984.0,,,3073877.0,0.7759994,1.41,1.45,,0.0,939067.0,3.2,,,,0.532,1.435,False,,0.0,1.475,OSL,ENDUR ASA,Endúr ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.7,,-0.01554,-58.995,0.20000005,,,,283091008.0,,,0.546,,,,1577750400.0,0.17669001,-15706000.0,-0.039,,0.16599834,2.6556778,0.70949996,1640908800.0,1585612800.0,,,87390757.0,370133984.0,,,,,,0.402,,,,,,,,https://logo.clearbit.com/endur.no,LaksevAg,,,,,,,
ENTRA,Entra,Real estate,126.0,126.0,127.1,0,,22935.35,,,-0.0195,-0.1146,0.0039,0185,Real Estate,181.0,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1.0,Biskop Gunnerus gate 14 A,Real Estate—Diversified,126.8,126.9,131.30292,0.03785489,0.3717,,126.9,,222738.0,,126.8,126.92058600000001,4.8,126.9,,222738.0,,,,4.8,1601596800.0,0.519744,,,125.2,2.0,NOK,558360.0,,,,22948632576.0,,,407356.0,9.024236,125.2,126.2,,168600.0,558360.0,168.6,17.403315,,3.68,96.2,126.1,False,0.0381,193700.0,126.9,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.834,,0.91663,20.438,-0.03647417,,7.24,,182132000.0,,,125.59,,,,1577750400.0,0.5023,2331000064.0,12.8,,0.16599834,1.0032647,0.22298999,1640908800.0,1593475200.0,,,150093205.0,45351636992.0,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,9.84375,,,,,,
EPIC-ME,Epic Gas,Energy,15.7,15.2,16.1,0,LP,1673.88,,,0.15439999999999998,0.0753,0.1214,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1.0,8 Eu Tong Sen Street,Oil & Gas Midstream,15.7,16.6,13.943066,,0.0,,16.6,,1344.0,,15.7,14.558824,,16.6,,1344.0,,,,,,0.32113800000000003,,,15.7,2.0,NOK,2208.0,,,,1673619968.0,,,288.0,8.994368,15.7,16.1,,,2208.0,19.0,,,,13.4,15.2,False,,,16.6,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.693,,0.01594,41.235,0.09790206,,,,106600000.0,,,2.764,,,,1577750400.0,0.0,2965409.0,0.027999999999999997,,0.16599834,5.680174,0.83456004,1640908800.0,1593475200.0,,,17242550.0,1989619968.0,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",560.7142299999999,,,,,,
EQNR,Equinor,Energy,143.95,146.0,146.0,0,,467454.74,,,0.0253,-0.1456,0.047699999999999985,4035,Energy,21412.0,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1.0,Forusbeen 50,Oil & Gas Integrated,145.4,144.6,139.71014,0.004883081,,,145.6,,2815269.0,,145.4,140.77647,0.71,144.6,,2815269.0,,,,3.3,1605139200.0,0.731707,,,143.3,2.0,NOK,2057825.0,,,,467562561536.0,,,3729923.0,8.951821,143.3,144.05,,,2057825.0,187.2,,,4.95,95.2,143.9,False,0.0226,,145.6,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EQNR.OL,finmb_989228,no_market,,9.466000000000001,,-0.04413,34.442,-0.04967326,,,,3248090112.0,,,10.863,,,,1577750400.0,0.19812000000000002,-2304999936.0,-0.6970000000000001,,0.16599834,13.251404,0.67271006,1640908800.0,1593475200.0,,,1016182440.0,494444412928.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,,,,,,,
EPR,Europris,Consumer discretionary,45.42,45.0,45.0,0,,7531.48,,,-0.0117,0.3863,0.9714,1661,Consumer Defensive,1814.0,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,Discount Stores,46.0,46.0,38.23174,0.042391304000000005,0.58669996,,46.2,,461341.0,,46.0,45.387646000000004,1.95,46.0,,461341.0,,,,1.95,1588204800.0,0.771777,,,45.02,2.0,NOK,332072.0,,,,7531499008.0,,,675899.0,1.0807452,45.02,45.6,,79600.0,332072.0,50.75,17.53668,,,23.6,45.52,False,0.0423,95300.0,46.2,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.5859999999999999,,0.078049995,12.408,0.8683995999999999,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.16599834,3.9605856,0.03046,1640908800.0,1593475200.0,,,159459440.0,11053752320.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,13.847560999999999,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,36.0,35.0,37.0,0,,1078.69,,,0.0581,,,0379,Healthcare,4.0,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1.0,Ullernchausseen 64,Biotechnology,35.5,35.0,36.73708,,0.0,,35.995,,6268.0,,35.5,36.73708,,35.0,,6268.0,,,,,,,,,35.0,2.0,NOK,175.0,,,,1078690944.0,,,13056.0,145.22058,35.0,35.895,,,175.0,53.592,,,,26.0,35.0,False,,,35.995,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,145.22,,-2.0169599999999996,-68.726,0.115510345,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.16599834,25.637463,,1640908800.0,,,,29885039.0,1078689152.0,,1595808000.0,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,,,
