ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
AKBM-ME,Aker BioMarine,Consumer staples,95.0,96.0,96.0,0,,8320.68,,,-0.0052,,,1327,Healthcare,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1.0,OksenOeyveien 10,,Drug Manufacturers—Specialty & Generic,95.31,95.0,96.43207,,,,97.0,,175101.0,,95.31,96.43207,,95.0,,175101.0,,,,,,,,,94.3,2.0,NOK,,24397.0,,,,,,,161193.0,,94.3,94.91,,,24397.0,114.0,,,,87.0,94.31,False,,,97.0,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,42.37,,-0.00658,199.22799999999998,-0.089684784,,,,,,,2.589,,,,1546214400.0,,-1022000.0,-0.015,,0.15364361,36.693703,,1609372800.0,1514678400.0,,,14611039.0,6581493248.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,,PO Box 496,,,,,
AKERBP,Aker BP,Energy,181.4,181.4,181.4,0,,65233.89,,,-0.004699999999999999,-0.3422,-0.1396,1366,Energy,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1.0,Building B,,Oil & Gas E&P,181.85,181.85,178.73138,0.01005224,,,183.2,,625656.0,,181.85,181.81177,1.828,181.85,,625656.0,,,,7.41,1596153600.0,1.6643430000000001,,,180.85,2.0,NOK,,283063.0,,,,65233981440.0,,,1343151.0,21.292229000000003,180.85,181.35,,,283063.0,297.9,,,,89.42,181.35,False,0.0401,,183.2,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,22.605999999999998,,-0.031630002000000004,31.61,-0.22352684,,,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.15364361,34.11698,0.70299006,1640908800.0,1593475200.0,,,106384610.0,69259272192.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,1703.0,Fornebuporten OksenOeyveien 10 Lysaker,,,,,
AKSO,Aker Solutions,Energy,12.96,12.96,12.96,0,,3524.38,,,0.13849999999999998,-0.3691,-0.3726,1366,Energy,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1.0,OksenÃ¸yveien 8,47 67 82 69 50,Oil & Gas Equipment & Services,18.75,13.7,9.923739,0.07733334,0.0,,14.68,,8365611.0,,18.75,13.281143,1.45,13.7,,8365611.0,,,,,1428624000.0,2.095818,,,12.56,2.0,NOK,,6522227.0,,,,3524381440.0,,,5859029.0,0.13373739,12.56,12.97,,58500.0,6522227.0,30.2,5.562232,,,4.362,12.95,False,,156700.0,14.68,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.43200000000000005,,-0.03779,17.936,-0.2743808,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.15364361,0.53955036,0.46942002,1640908800.0,1593475200.0,,,130227946.0,11371377664.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,13000.0,,,,,,
AKVA,AKVA Group,Industrials,64.0,65.0,65.0,0,LP,2118.81,,,0.0,-0.123,-0.1375,4353,Industrials,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,,Farm & Heavy Construction Machinery,62.8,63.4,60.350365000000004,0.015923567,,,64.2,,3727.0,,62.8,62.382355000000004,1.0,63.4,,3727.0,,,,2.0,1582502400.0,0.6550520000000001,,,63.4,2.0,NOK,520.3252,1898.0,,,,2122009600.0,,,5492.0,0.6978713000000001,63.4,65.0,,49600.0,1898.0,80.2,11.169285,,,41.3,64.4,False,0.0317,34200.0,64.2,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.041,,0.0013400001,27.903000000000002,-0.21500003,,5.73,,33156400.0,,,31.016,,,,1577750400.0,0.13203,4087000.0,0.12300000000000001,,0.15364361,2.0634509999999997,0.7511,1640908800.0,1593475200.0,,,8065299.0,3165976064.0,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,1422.0,,,,,,
AMSC,American Shipping Company,Industrials,29.4,29.5,29.5,0,,1782.13,,,0.073,-0.0531,-0.0337,1366,Industrials,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1.0,Building B,,Marine Shipping,29.9,29.8,25.719927,0.010702341,1.9914999,,29.8,,50947.0,,29.9,27.322059999999997,0.32,29.8,,50947.0,,,,3.21,1590451200.0,0.957026,,,29.4,2.0,NOK,197.31543,28108.0,,,,1782125056.0,,,75670.0,20.227516,29.4,29.7,,114600.0,28108.0,37.5,79.45945999999999,,11.42,15.06,29.6,False,0.1073,172600.0,29.8,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,26.476999999999997,,0.10217000000000001,27.451,-0.14571428,,0.37,,60616500.0,,,2.6689999999999996,,,,1577750400.0,0.19708,9002000.0,0.149,,0.15364361,11.015362,0.28123000000000004,1640908800.0,1585612800.0,,,44026980.0,2332733440.0,,,,,,0.778,,,,,,,,https://logo.clearbit.com/americanshippingco.com,3.0,OksenOeyveien 10,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,55.25,55.5,55.5,0,,1861.96,,,-0.052300000000000006,,,8400,Consumer Defensive,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,,Farm Products,55.5,55.1,54.920525,,0.0,,56.0,,15361.0,,55.5,54.710884,,55.1,,15361.0,,,,,,,,,55.1,2.0,NOK,,10338.0,,,,,,,46802.0,,55.1,55.5,,,10338.0,65.0,,,,46.5,55.04,False,,,56.0,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,1006.9830000000001,,0.0,-206.983,-0.060913682000000004,,,,,,,4.914,,,,1577750400.0,,-6394534.0,-0.214,,0.15364361,11.243386,,1640908800.0,,,,,1658029184.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,8402 Sortland,,,,,
ABT,Aqua Bio Technology,Materials,4.32,4.4,4.4,0,LP,66.34,,,-0.1074,0.8462000000000001,1.0,1366,Healthcare,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,,Biotechnology,4.52,4.34,3.2266424,0.22123894,0.0,,4.48,,36278.0,,4.52,4.7294116,1.0,4.34,,36278.0,,,,,1496880000.0,1.2967469999999999,,,4.2,4.0,NOK,,52995.0,,,,66335332.0,,,155802.0,51.21668,4.2,4.38,,320000.0,52995.0,7.55,-8.0,,,1.25,4.26,False,,330000.0,4.48,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,45.908,,0.0,-4.572,1.1730771,,-0.54,,15355400.0,,,0.47700000000000004,,,,1577750400.0,0.02359,-13215518.0,-1.03,,0.15364361,9.056604,0.80484,1640908800.0,1577750400.0,,,1905450.0,59459632.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,
AQUA,AqualisBraemar,Energy,5.5,5.5,5.5,0,,386.74,,,0.2615,0.4883,0.4883,0161,Energy,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,,Oil & Gas Equipment & Services,5.4,5.6,3.7422628,0.0009259259,0.0,,5.65,,36790.0,,5.4,4.4738235,0.005,5.6,,36790.0,,,,0.2,1591833600.0,1.076655,,,5.4,2.0,NOK,27.363184000000004,13260.0,,,,386740192.0,,,43986.0,5.8246636,5.4,5.5,,385400.0,13260.0,5.85,39.285713,,,2.15,5.4,False,0.037000000000000005,402100.0,5.65,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,5.75,,0.18611999,227.66,0.37755096,,0.14,,70316400.0,,,0.6859999999999999,,,,1577750400.0,0.07898,12358000.0,0.201,,0.15364361,8.017493,0.58599,1640908800.0,1585612800.0,,,20787638.0,381785504.0,,,,,,,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,431.0,,,,,,
ARCHER,Archer,Energy,2.62,2.7,2.7,0,,387.59,,,0.2018,-0.1761,-0.361,HM 08,Energy,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,,Oil & Gas Drilling,2.675,2.6,2.204365,,0.0,,2.7,,935890.0,,2.675,2.184853,,2.6,,935890.0,,,,,,2.885598,,,2.445,4.0,NOK,,445866.0,,,,387825472.0,,,500294.0,0.49708468,2.445,2.625,,100400.0,445866.0,4.65,43.666664000000004,,,1.1,2.58,False,,503000.0,2.7,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.2229999999999999,,-0.06473,11.002,-0.34436274,,0.06,,148024992.0,,,0.682,,,,1577750400.0,0.12627,-50500000.0,-0.341,,0.15364361,3.8416421,0.41856998,1640908800.0,1593475200.0,,,105861885.0,953834560.0,,1443398400.0,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,4703.0,4th Floor 14 Par-la-Ville Road,,,,,
AZT,ArcticZymes Technologies,Health care,48.4,48.6,48.6,0,,2339.4,,,0.1805,9.1895,,9294,Healthcare,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,47 77 64 89 00,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,47 77 64 89 01,Biotechnology,48.5,49.0,,,0.0,,50.2,,,,48.5,,,49.0,,,,,,,,1.34727,,,48.2,2.0,NOK,186.15385,140483.0,,,,2339399680.0,,,,22.480825,48.2,48.8,,,140483.0,50.2,,,,48.2,48.4,False,,,50.2,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,22.337,,0.12154999400000001,171.106,,,,,48334700.0,,,1.21,,,,1577750400.0,0.0896,12649000.0,0.26,,0.15364361,40.0,0.3134,1640908800.0,1585612800.0,,,23883612.0,2324476672.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,36.0,PO Box 6463,,,,,
ARCUS,Arcus,Consumer staples,43.1,43.5,43.5,0,,2922.21,,,0.0802,0.2306,0.214,1483,Consumer Defensive,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,,Beverages—Wineries & Distilleries,43.2,43.0,36.677535999999996,0.038425926,0.64839995,,43.3,,24957.0,,43.2,40.629414000000004,1.66,43.0,,24957.0,,,,1.66,1591833600.0,0.458083,,,42.7,2.0,NOK,16.981873999999998,9200.0,,,,2931368704.0,,,29030.0,1.0387925,42.7,43.3,,0.0,9200.0,43.3,12.904191,,,27.1,43.1,False,0.038399998,0.0,43.3,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.6969999999999998,,0.0645,12.477,0.16129029,,3.34,,68013200.0,,,27.624000000000002,,,,1577750400.0,0.79032,182000000.0,2.5380000000000003,,0.15364361,1.5602373999999999,0.15168999,1640908800.0,1585612800.0,,,25830157.0,4787372544.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcus.no,430.0,Postbox 64,,,,,
AFK,Arendals Fossekompani,Industrials,2880.0,2960.0,2960.0,0,,6305.53,,,0.0213,0.1192,0.1543,4841,Utilities,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,,Utilities—Renewable,2880.0,2940.0,2634.6716,0.019444445,,,2960.0,,61.0,,2880.0,2838.8235,56.0,2940.0,,61.0,,,,56.0,1588896000.0,0.299651,,,2880.0,2.0,NOK,,800.0,,,,6316099072.0,,,87.0,1.3609211,2880.0,2940.0,,2000.0,800.0,3180.0,,,,2100.0,2880.0,False,0.019299998999999998,1500.0,2960.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.252,,-0.00090000004,16.575,0.10769236,,,,2193090.0,,,1321.135,,,,1577750400.0,0.012560001000000001,-4194000.0,-1.9069999999999998,,0.15364361,2.1799437999999998,0.86077005,1640908800.0,1585612800.0,,,298391.0,5808478720.0,,1524787200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,,
ASETEK,Asetek,Information technology,76.9,77.0,77.0,0,,1965.66,,,0.14429999999999998,1.4806,2.7512,9220,Technology,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,45 96 45 00 48,Computer Hardware,77.0,75.5,46.763283,0.0015064934,0.0,,77.0,,192695.0,,77.0,62.838234,0.11599999999999999,75.5,,192695.0,,,,,1493164800.0,0.747386,,,75.0,2.0,NOK,,53075.0,,,,1945570048.0,,,67763.0,39.44549,75.0,75.8,,262100.0,53075.0,79.1,256.3333,,,17.84,74.1,False,,89800.0,77.0,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,38.707,,-0.01904,1340.779,2.7560976000000004,,0.3,,25300000.0,,,1.526,,,,1577750400.0,0.63678,-939000.0,-0.04,,0.15364361,50.393184999999995,0.008459999999999999,1640908800.0,1593475200.0,,,21556131.0,1909134976.0,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,100.0,Aalborg East,,,,,
ATEA,Atea,Information technology,106.4,107.0,107.0,0,,11701.15,,,-0.0148,-0.1726,-0.0286,0605,Technology,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1.0,Karvesvingen 5,,Information Technology Services,106.4,106.0,98.48175,0.061090223,0.7065,,106.4,,29998.0,,106.4,103.70588000000001,6.5,106.0,,29998.0,,,,6.5,1571875200.0,0.605691,,,105.2,2.0,NOK,23.125408,15869.0,,,,11701127168.0,,,78736.0,0.31060540000000003,105.2,106.6,,20000.0,15869.0,137.0,15.353535999999998,,5.64,66.2,106.0,False,0.061100002,264300.0,106.4,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATEA.OL,finmb_700601,no_market,,0.33799999999999997,,0.01354,12.297,-0.0567376,,6.93,,109973000.0,,,33.080999999999996,,,,1577750400.0,0.58987,510000000.0,4.601,,0.15364361,3.2163477000000005,0.25161999999999995,1640908800.0,1593475200.0,,,81691394.0,12715148288.0,,1149206400.0,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,7222.0,Box 6472 Etterstad,,,,,
ATLA NOK,Atlantic Petroleum,Energy,6.54,5.52,6.54,0,,24.18,,,0.0381,-0.16690000000000002,,110,Energy,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1.0,Yviri vio Strond 4,,Oil & Gas E&P,6.52,6.54,6.8757663,,0.0,,6.54,,1305.0,,6.52,6.611764999999999,,6.54,,1305.0,,,,,,1.4047610000000001,,,5.54,2.0,NOK,,107.0,,,,23041074.0,,,1279.0,,5.54,6.54,,0.0,107.0,9.9,,,,5.05,5.58,False,,0.0,6.54,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0.0,,-0.20969695,,,,3697860.0,,,-6.497999999999999,,,,1577750400.0,0.02009,,-2.673,,0.15364361,,0.0,1640908800.0,1585612800.0,,,3510194.0,24110048.0,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,1.0,PO Box 1228,,,,,
ASA,Atlantic Sapphire,Consumer staples,111.5,111.5,111.5,0,,7948.4,,,-0.108,-0.13570000000000002,0.1263,6392,Consumer Defensive,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1.0,Daugstadvegen 445,,Farm Products,111.5,112.0,114.57298999999999,,0.0,,112.5,,61927.0,,111.5,120.83823400000001,,112.0,,61927.0,,,,,,1.253558,,,109.0,2.0,NOK,,32326.0,,,,7948399616.0,,,76443.0,1434.7291,109.0,110.5,,,32326.0,146.0,,,,68.2,110.0,False,,,112.5,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASA.OL,finmb_367799271,no_market,,1437.891,,-2.3740099999999997,-711.179,0.13313007,,,,71286096.0,,,2.928,,,,1577750400.0,0.33597,-13152000.0,-0.193,,0.15364361,38.0806,0.0,1640908800.0,1577750400.0,,,35767773.0,7965915136.0,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,87.0,,,,,,
