ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NPRO,Norwegian Property,Real estate,11.3,11.2,11.3,3,,6679.47,0.0044,0.0089,0.0089,-0.1831,-0.0717,0250,Real Estate,51.0,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1.0,StÃ¸perigata 2,Real Estate Services,,11.25,11.3,11.662446000000001,0.012444445,0.3443,,11.3,,9651.0,,11.25,11.404411,0.14,11.3,,9651.0,,,,0.28,1581379200.0,0.577108,,,11.3,2.0,NOK,17.438272,416.0,,,,6679463936.0,,,29448.0,3.4680497999999997,11.3,11.3,,361700.0,416.0,15.15,24.042553,,,9.24,11.2,False,0.0249,27100.0,11.3,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.827000000000001,,0.16937,21.734,-0.07786882,,0.47,,591102976.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7034363,0.80237997,1640908800.0,1593475200.0,,,151701018.0,13149288448.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,25.4,25.25,25.4,97,,1852.36,-0.0117,-0.0797,-0.2268,-0.5516,-0.5732,1366,Industrials,1932.0,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,,25.7,25.05,29.484173,,0.0,,25.45,,75833.0,,25.7,31.613234999999996,,25.05,,75833.0,,,,,1524182400.0,0.389156,,,24.9,2.0,NOK,,50364.0,,,,1852363392.0,,,57753.0,0.28821588,24.9,25.4,,,50364.0,62.2,,,,18.8,25.25,False,,,25.45,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.44799999999999995,,-0.008709999999999999,32.754,-0.57166666,,,,72927696.0,,,40.95,,,,1577750400.0,0.34921002,-120000000.0,-0.9279999999999999,,,0.6202686,0.20920999999999998,1640908800.0,1593475200.0,,,41784666.0,2882333440.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,70.0,68.5,70.0,4,,8349.06,0.0,0.0145,0.0294,0.1841,0.1647,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1.0,Sentrumsgata 6,Farm Products,,70.0,70.0,66.70503000000001,0.014285714,0.1934,,70.0,,3537.0,,70.0,70.01471,1.0,70.0,,3537.0,,,,1.0,1589414400.0,0.5584479999999999,,,68.5,2.0,NOK,21.909233,120.0,,,,8349040128.0,,,3018.0,5.211772,68.5,70.5,,8300.0,120.0,80.0,11.058452,,1.27,46.0,68.5,False,0.0143,26300.0,70.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,4.9639999999999995,,0.1451,16.399,0.16666663,,6.33,,119272000.0,,,37.542,,,,1577750400.0,0.029240001,232440992.0,3.195,,,1.8645783999999999,0.93716,1640908800.0,1585612800.0,,,33225408.0,7952291328.0,,1407888000.0,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,Observe Medical,Health care,13.9,13.9,14.2,7,,270.13,-0.0211,0.0036,-0.064,0.2895,,0255,Healthcare,7.0,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1.0,Henrik Ibsensgate 90,Medical Devices,,14.2,14.0,13.180655999999999,,0.0,,14.15,,17431.0,,14.2,14.591176,,14.0,,17431.0,,,,,,,,,13.85,2.0,NOK,,3865.0,,,,270127040.0,,,23516.0,1819.8093,13.85,14.2,,,3865.0,20.5,,,,5.902,13.9,False,,,14.15,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,2098.766,,0.0,-17.139,inf,,,,19433600.0,,,0.304,,,,1577750400.0,0.11623,-19007960.0,-1.349,,,45.723686,0.77686,1640908800.0,1593475200.0,,,4619751.0,311534560.0,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OCY,Ocean Yield,Energy,21.5,21.5,21.6,357,,3765.78,-0.0069,-0.0227,-0.040199999999999986,-0.5143,-0.5268,1366,Industrials,17.0,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1.0,OksenOeyveien 10,Marine Shipping,,21.65,21.55,25.056116,0.02226328,,,21.8,,261570.0,,21.65,22.660294,0.48200000000000004,21.55,,261570.0,,,,4.5,1594598400.0,1.167469,,,21.3,2.0,NOK,,229883.0,,,,3765810944.0,,,406119.0,12.923167,21.3,21.6,,72600.0,229883.0,56.7,32.08955,,11.25,19.8,21.55,False,0.2034,493800.0,21.8,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OCY.OL,finmb_212437935,no_market,,19.188,,-0.13520999,22.776,-0.5729783,,0.67,,175154000.0,,,4.644,,,,1577750400.0,0.13294,-57400000.0,-0.27899999999999997,,,4.6296295999999995,0.63466,1640908800.0,1593475200.0,,,63943066.0,5591442944.0,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
OTS,Oceanteam,Energy,2.82,2.73,2.86,2,,96.47,0.0,-0.0903,-0.0276,-0.4245,-0.5713,1366,Industrials,12.0,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,Marine Shipping,Lysaker,2.82,2.82,3.2042446,,0.0,,2.82,,17211.0,,2.82,3.0014706,,2.82,,17211.0,,,,,,1.443373,,,2.82,4.0,NOK,,4019.0,,,,96475864.0,,,14071.0,6.788816000000001,2.82,2.82,,150100.0,4019.0,7.29104,,,,2.5,2.74,False,,135600.0,2.82,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,10.292,,-0.20357001,36.869,-0.55088675,,,,34211300.0,,,1.702,,,,1577750400.0,0.12597999,-2893000.0,-0.085,,,1.6568741999999999,0.047470003,1640908800.0,1593475200.0,,,32036792.0,146257760.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODL,Odfjell Drilling,Energy,11.08,11.06,11.1,282,,2623.56,-0.0177,-0.0782,-0.0177,-0.6614,-0.5758,AB12 3LG,Energy,2560.0,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,44 1224 856 000,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,Oil & Gas Drilling,Crawpeel Road Altens,11.28,10.82,11.623597,,0.0,,11.38,,1196290.0,,11.28,11.655883,,10.82,,1196290.0,,,,,1395100800.0,1.920481,,,10.74,2.0,NOK,69.25,628125.0,,,,2623555584.0,,,1165485.0,3.2821730000000002,10.74,11.1,,181500.0,628125.0,33.8,79.14285,,,6.12,11.06,False,,820000.0,11.38,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.864,,0.0594,11.509,-0.5765766,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,39462000.0,0.16,,,2.503389,0.60887,1640908800.0,1593475200.0,,,92589335.0,3888209408.0,,,,,,,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
ODF,Odfjell ser. A,Industrials,21.8,21.4,21.8,14,LP,1308.44,-0.0046,-0.0091,0.06860000000000001,-0.17739999999999995,-0.128,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,21.9,21.5,21.593525,0.008356164000000001,0.0,,21.8,,16258.0,,21.9,21.32059,0.183,21.5,,16258.0,,,,,1525824000.0,0.589156,,,21.2,2.0,NOK,111.22448999999999,3360.0,,,,1708077952.0,,,16915.0,1.8855058999999998,21.2,21.8,,24000.0,3360.0,32.0,-108.99999,,,17.1,21.4,False,,49000.0,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.3710000000000004,,0.01706,17.599,-0.12400001,,-0.2,,60020300.0,,,6.977,,,,1577750400.0,0.07780000599999999,15456000.0,0.196,,,3.1245517999999994,0.58329,1640908800.0,1593475200.0,,,28257135.0,3054005504.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
ODFB,Odfjell ser. B,Industrials,21.6,21.4,21.8,5,LP,405.13,0.0,0.0189,0.0485,-0.17559999999999998,-0.1148,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,21.6,21.6,21.258274,0.008472222,0.0,,21.8,,7753.0,,21.6,20.935292999999998,0.183,21.6,,7753.0,,,,,1525824000.0,0.589156,,,21.6,2.0,NOK,110.20409,3116.0,,,,1731583616.0,,,5371.0,1.9114532,21.6,21.8,,48200.0,3116.0,32.0,,,,17.6,21.4,False,,11100.0,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODFB.OL,finmb_876111,no_market,,3.345,,0.01706,17.463,,,,,18756200.0,,,6.977,,,,1577750400.0,0.16443,15456000.0,0.196,,,3.0958865,0.37213,1640908800.0,1593475200.0,,,28257135.0,3030372608.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
OKEA,OKEA,Energy,8.12,8.1,8.12,20,,832.32,0.0331,0.0025,-0.07730000000000001,-0.536,-0.5704,7042,Energy,207.0,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1.0,Ferjemannsveien 10,Oil & Gas E&P,,7.86,7.8,9.334677000000001,,0.0,,8.12,,20529.0,,7.86,8.637058999999999,,7.8,,20529.0,,,,,,,,,7.5,2.0,NOK,,19489.0,,,,832324352.0,,,65494.0,0.3092787,7.5,8.12,,,19489.0,21.0,,,,5.7,8.1,False,,,8.12,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.016,,-0.31458,1.8359999999999999,-0.5830239,,,,102503000.0,,,8.781,,,,1577750400.0,0.01676,-846585984.0,-8.663,,,0.9247238000000001,0.8319,1640908800.0,1585612800.0,,,24737990.0,2734143744.0,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,,,,,c252c57e-328d-3858-89e6-237abaed1554,
OET,Okeanis Eco Tankers,Energy,56.0,55.6,56.0,81,,1827.05,0.0145,-0.0244,0.0543,-0.3742,-0.0005,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1.0,Ethnarchou Makariou av,Marine Shipping,& 2 D. Falireos St N. Faliro,55.2,55.2,62.57338000000001,0.009057971,0.1754,,56.2,,29105.0,,55.2,59.788235,0.5,55.2,,29105.0,,,,11.5,1597795200.0,,,,54.2,2.0,NOK,,16948.0,,,,1813050368.0,,,39545.0,18.289479999999998,54.2,56.0,,0.0,16948.0,118.0,,,,51.0,55.6,False,0.2047,0.0,56.2,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000.0,EQUITY,OET.OL,finmb_564610479,no_market,,26.173000000000002,,-0.0864,59.843,-0.1699248,,,,32375900.0,,,12.405999999999999,,,,1577750400.0,0.24734,-8564631.0,-0.262,,,4.513944599999999,0.5977600000000001,1640908800.0,1593475200.0,,,8221540.0,2594570240.0,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
OLT,Olav Thon Eiendomsselskap,Real estate,149.0,149.0,150.0,35,,15439.85,-0.0165,-0.0325,-0.0197,-0.112,0.0537,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1.0,Stenersgata 2,Real Estate—Development,Sentrum PO Box 489,151.5,148.0,140.55252,0.029042905,0.0,,150.0,,5686.0,,151.5,154.08823999999998,4.4,148.0,,5686.0,,,,,1590105600.0,1.039156,,,147.0,2.0,NOK,,3048.0,,,,15439826944.0,,,8632.0,4.0921883999999995,147.0,150.0,,35400.0,3048.0,189.6,11.061618,,,85.9,149.0,False,,7900.0,150.0,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OLT.OL,finmb_4469432,no_market,,10.514000000000001,,-0.15001,16.535999999999998,0.052083372999999995,,13.47,,103623000.0,,,245.515,,,,1577750400.0,0.12808,-566000000.0,-5.591,,,0.6068876,0.78239995,1640908800.0,1593475200.0,,,26845655.0,39669911552.0,,1402444800.0,10:1,,,-0.156,,,,,,,,https://logo.clearbit.com/olt.no,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
ORK,Orkla,Consumer staples,89.06,89.06,89.1,1872,,89087.23,0.0004,-0.0025,-0.0139,0.0295,0.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,Otello Corporation,Communication services,15.45,15.35,15.45,486,,2125.26,-0.019,0.0334,0.2561,-0.0344,-0.0307,0401,Communication Services,603.0,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,47 91 90 91 45,Norway,[],http://www.otellocorp.com,1.0,Gjerdrums vei 19,Advertising Agencies,PO Box 4214 Nydalen,15.75,15.1,13.040719000000001,,0.0,,15.45,,363226.0,,15.75,13.9,,15.1,,363226.0,,,,,1481846400.0,0.601204,,,14.45,2.0,NOK,,606683.0,,,,2125255552.0,,,194142.0,8.753112,14.45,15.45,,0.0,606683.0,18.1,-309.0,,,8.02,15.35,False,,0.0,15.45,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTELLO.OL,finmb_532001,no_market,,8.929,,-0.025120001,-1083.963,,,-0.05,,137556992.0,,,2.2119999999999997,,,,1577750400.0,0.29569,-6100000.0,-0.044000000000000004,,,6.9846296,0.13856,1640908800.0,1593475200.0,,,71503059.0,2167926016.0,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,
PEN,Panoro Energy,Energy,10.38,10.34,10.38,151,,712.42,-0.0389,-0.0632,0.047400000000000005,-0.5467,-0.4227,0201,Energy,23.0,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1.0,RuselOekkveien 14,Oil & Gas E&P,PO box 1444 Solli,10.8,10.5,9.976187,,0.0,,10.8,,553357.0,,10.8,10.613529,,10.5,,553357.0,,,,,,2.4066259999999997,,,10.02,2.0,NOK,157.27274,253619.0,,,,714143040.0,,,466932.0,23.858051,10.02,10.42,,229700.0,253619.0,26.0,-207.6,,,4.9,10.36,False,,100000.0,10.8,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEN.OL,finmb_106684027,no_market,,25.349,,0.16163,34.416,-0.42553186,,-0.05,,68799904.0,,,1.08,,,,1577750400.0,0.23356001,2094000.0,0.066,,,9.611111,0.15358,1640908800.0,1593475200.0,,,48881564.0,758780416.0,,1464566400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PARB,Pareto Bank,Financials,37.2,37.2,37.3,80,,2598.48,-0.0133,-0.0287,-0.0211,-0.0363,0.0449,0250,Financial Services,50.0,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,Banks—Regional,,37.7,37.5,33.884890000000006,0.074270554,0.0,,37.5,,33735.0,,37.7,38.27647,2.8,37.5,,33735.0,,,,,1585267200.0,1.0283129999999998,,,36.5,2.0,NOK,6.5297527,28133.0,,,,2598483200.0,,,44387.0,3.8268306000000005,36.5,37.3,,16800.0,28133.0,47.5,6.503496599999999,,,19.8,37.2,False,,100000.0,37.5,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PARB.OL,finmb_62731707,no_market,,9.6,,0.60414004,,0.05898881,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.75306696,0.57567,1640908800.0,1593475200.0,,,44729555.0,6518891520.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 10,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
