ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,industry,sector_yahoo,companyOfficers,maxAge,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,zip,longBusinessSummary,city,phone,country,website,address1,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,address2
ELK,Elkem,Materials,18.02,18.0,18.03,583,,10475.21,-0.0017,0.0327,-0.0885,-0.2475,-0.1437,Specialty Chemicals,Basic Materials,[],1.0,18.05,18.18,18.273577,0.033241,0.75949997,,18.22,,491614.0,,18.05,18.953823,0.6,18.18,,491614.0,,,,0.6,1589155200.0,2.220063,,,17.99,2.0,NOK,22.810126999999998,498851.0,,,,10475206656.0,,,826644.0,0.4705843,17.99,18.04,,0.0,498851.0,26.4,4.0954546999999994,,,10.92,18.01,False,0.0332,0.0,18.22,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.861,,0.020659999999999998,8.398,-0.20027,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.14836037,0.8287344000000001,0.58916,1640908800.0,1593475200.0,,,238610457.0,19156652032.0,,,,,,,,,,,,,,,6370.0,,,,,,,,,,,,,
ELOP-ME,ELOP,Information technology,5.09,4.93,5.08,29,,357.84,0.0223,-0.036000000000000004,,,,,,[],1.0,4.979,4.91,5.2076,,0.0,,5.195,,95343.0,,4.979,5.2076,,4.91,,95343.0,,,,,,,,,4.91,2.0,NOK,,20134.0,,,,357841760.0,,,474851.0,,4.91,5.08,,,20134.0,6.2,,,,4.82,4.93,False,,,5.195,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0.0,,-0.0382784,,,,70302896.0,,,,,,,,,,,,0.14836037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMAS,EMAS Offshore,Energy,0.29,,,0,,127.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000.0,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDUR,Endúr,Industrials,1.51,1.48,1.48,87,LP,427.47,0.0272,0.0168,-0.0473,0.3232,0.0894,Aerospace/Defense - Major Diversified,Industrial Goods,[],1.0,1.47,1.49,1.0047957,,0.0,,1.51,,2677241.0,,1.47,1.6261765,,1.49,,2677241.0,,,,,,,,,1.44,4.0,NOK,,725570.0,,,,427467424.0,,,3085920.0,0.80810976,1.44,1.48,,0.0,725570.0,3.2,,,,0.532,1.47,False,,0.0,1.51,OSL,ENDUR ASA,EndÃºr ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.708,,-0.01554,-59.674,0.15413523,,,,283091008.0,,,0.546,,,,1577750400.0,0.17669001,-15706000.0,-0.039,,0.14836037,2.7655678,0.70949996,1640908800.0,1585612800.0,,,87390757.0,374395808.0,,,,,,0.402,,,,,,,,,249.0,,,,,,,,,,,,,
ENTRA,Entra,Real estate,127.1,127.1,127.2,572,,23135.57,0.0016,-0.0078,0.02,-0.1061,0.005699999999999999,Property Management,Financial,[],1.0,127.0,127.0,132.60803,0.037795275,0.3717,,128.5,,257347.0,,127.0,126.65,4.8,127.0,,257347.0,,,,4.8,1601596800.0,0.519744,,,127.0,2.0,NOK,9.9296875,427741.0,,,,23148976128.0,,,420867.0,9.103019,127.0,127.2,,168600.0,427741.0,168.6,17.555248000000002,,3.68,96.2,127.1,False,0.0378,193700.0,128.5,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.906,,0.91663,20.52,-0.039334297000000004,,7.24,,182132000.0,,,125.59,,,,1577750400.0,0.5023,2331000064.0,12.8,,0.14836037,1.0120232,0.22298999,1640908800.0,1593475200.0,,,150093205.0,45533769728.0,,,,,,0.004,,,,,,,,,181.0,,,,,,,,,,,,,
EPIC-ME,Epic Gas,Energy,15.0,15.7,16.7,0,LP,1599.25,,,,0.0274,0.0345,Oil & Gas Pipelines,Basic Materials,[],1.0,15.0,15.0,13.848904999999998,,0.0,,15.0,,60.0,,15.0,14.105882999999999,,15.0,,60.0,,,,,,0.32113800000000003,,,15.0,2.0,NOK,,0.0,,,,1599000064.0,,,164.0,8.8501835,15.0,16.7,,,0.0,16.5,,,,13.4,15.7,False,,,15.0,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.665999999999999,,-0.01735,46.266000000000005,0.07142854,,0.03,,106600000.0,,,2.727,,,,1577750400.0,0.0,-3134591.0,-0.028999999999999998,,0.14836037,5.5005503,0.83456004,1640908800.0,1585612800.0,,,17242550.0,1927000064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQNR,Equinor,Energy,149.1,149.1,149.2,6896,,484289.83,0.0261,0.0761,0.0816,-0.1191,0.0632,Major Integrated Oil & Gas,Basic Materials,[],1.0,145.4,146.6,140.85394,0.004883081,,,150.35,,2918497.0,,145.4,139.54852,0.71,146.6,,2918497.0,,,,3.3,1597363200.0,0.731707,,,146.5,2.0,NOK,,2389058.0,,,,484615028736.0,,,3967926.0,9.278303,146.5,149.2,,0.0,2389058.0,187.2,66.90583000000001,,4.95,95.2,149.15,False,0.023,0.0,150.35,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EQNR.OL,finmb_989228,no_market,,9.466000000000001,,-0.04413,34.442,-0.059363723,,2.23,,3248090112.0,,,10.863,,,,1577750400.0,0.19812000000000002,-2304999936.0,-0.6970000000000001,,0.14836037,13.734695,0.67271006,1640908800.0,1593475200.0,,,1016182440.0,494444412928.0,,1147219200.0,5:1,,,,,,,,,,,,21412.0,,,,,,,,,,,,,
EPR,Europris,Consumer discretionary,43.32,43.3,43.34,830,,7183.26,0.0028000000000000004,0.0074,-0.0583,0.3222,0.7902,"Discount, Variety Stores",Services,[],1.0,43.2,43.18,37.760723,0.045138887999999995,0.58669996,,43.94,,357450.0,,43.2,45.641766,1.95,43.18,,357450.0,,,,1.95,1588204800.0,0.771777,,,43.1,2.0,NOK,13.207317000000002,366851.0,,,,7183279616.0,,,706357.0,1.0307769,43.1,43.34,,79600.0,366851.0,50.75,16.725868,,,23.6,43.3,False,0.045300003,95300.0,43.94,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.52,,0.078049995,11.887,0.709062,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.14836037,3.7774675,0.03046,1640908800.0,1593475200.0,,,159459440.0,10589460480.0,,,,,,1.399,,,,,,,,,1814.0,,,,,,,,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,36.5,36.6,37.0,4,,1093.82,-0.013500000000000002,-0.0641,,,,,,[],1.0,37.0,37.295,36.94379,,0.0,,37.3,,2153.0,,37.0,36.94379,,37.295,,2153.0,,,,,,,,,36.5,2.0,NOK,,485.0,,,,1093824640.0,,,15200.0,147.25798,36.5,37.0,,,485.0,53.592,,,,26.0,36.6,False,,,37.3,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,149.275,,-2.0169599999999996,-70.645,0.17741334,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.14836037,25.99715,,1640908800.0,,,,29885039.0,1108806784.0,,1595808000.0,250:1,,,,,,,,,,,,4.0,,,,,,,,,,,,,
FJORD,Fjord1,Industrials,43.0,42.9,43.3,13,,4295.41,0.0094,-0.0337,-0.0508,0.17489999999999994,0.1316,Shipping,Services,[],1.0,42.6,42.9,41.838684,0.063380286,1.6071,,43.4,,35334.0,,42.6,44.870585999999996,2.7,42.9,,35334.0,,,,,1557878400.0,0.85,,,42.9,2.0,NOK,25.671642000000002,2058.0,,,,4296112640.0,,,31155.0,1.5352311,42.9,43.3,,0.0,2058.0,46.9,12.250712,,,31.0,42.9,False,,0.0,43.4,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.6260000000000003,,0.059789999999999996,13.023,0.14133334,,3.51,,99909600.0,,,22.394000000000002,,,,1577750400.0,0.11310001,167319008.0,1.675,,0.14836037,1.9201573,0.85439,1640908800.0,1585612800.0,,,14465911.0,10146550784.0,,,,,,,,,,,,,,,1056.0,,,,,,,,,,,,,
FKRAFT,Fjordkraft Holding,Utilities,80.6,80.6,80.8,296,,8429.65,-0.0037,-0.0147,0.1226,0.4467,0.8625,Electric Utilities,Utilities,[],1.0,80.9,81.4,73.759125,0.037082817000000004,0.5528,,81.4,,99837.0,,80.9,77.85294,3.0,81.4,,99837.0,,,,3.0,1587600000.0,0.182557,,,80.1,2.0,NOK,20.241083,70665.0,,,,8429631488.0,,,237210.0,1.4318696000000002,80.1,80.8,,0.0,70665.0,85.9,,,,42.1,80.6,False,0.0374,0.0,81.4,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.3519999999999999,,0.07124,13.414000000000001,0.81634927,,,,104586000.0,,,11.130999999999998,,,,1577750400.0,0.41085997,419416000.0,3.9819999999999998,,0.14836037,7.241039,0.3204,1640908800.0,1585612800.0,,,85416677.0,7958056448.0,,,,,,0.366,,,,,,,,,293.0,,,,,,,,,,,,,
FLNG,FLEX LNG,Energy,51.9,51.8,52.0,233,,2808.34,0.0039,-0.0189,0.0812,-0.4179,-0.4444,Shipping,Services,[],1.0,51.7,52.65,52.705985999999996,0.003868472,1.8944,,52.65,,46957.0,,51.7,48.647940000000006,0.2,52.65,,46957.0,,,,1.87,1583798400.0,0.5864090000000001,,,51.35,2.0,NOK,513.8614,41378.0,,,,2808340224.0,,,125040.0,20.201271,51.35,51.9,,219600.0,41378.0,108.2,370.7143,,,38.1,51.8,False,0.036199998,100000.0,52.65,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,24.97,,0.039760000000000004,34.900999999999996,-0.43243240000000005,,0.14,,54110600.0,,,15.136,,,,1577750400.0,0.19859000000000002,5528000.0,0.10099999999999999,,0.14836037,3.4289114,0.4586,1640908800.0,1585612800.0,,,28836612.0,3471339264.0,,1552262400.0,1:10,,,,,,,,,,,,8.0,,,,,,,,,,,,,
FRO,Frontline,Energy,75.45,75.35,75.55,1185,,14915.89,0.0175,0.0336,0.0634,-0.2263,0.3728,Shipping,Services,[],1.0,74.15,74.2,80.26522,0.016183412,0.3623,,75.55,,426265.0,,74.15,70.59559,1.2,74.2,,426265.0,,,,27.07,1591142400.0,0.32346199999999997,,,73.8,2.0,NOK,52.984547,436727.0,,,,14915105792.0,,,988619.0,13.197153,73.8,75.45,,173100.0,436727.0,123.0,175.4651,,,55.0,75.35,False,0.3651,75700.0,75.55,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,14.764000000000001,,0.23471999999999998,33.563,0.13437498,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.14836037,9.298741999999999,0.50473,1640908800.0,1585612800.0,,,98284714.0,16685860864.0,,1454544000.0,1:5,,,3.13,,,,,,,,,157.0,,,,,,,,,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.66,7.66,7.69,342,,683.95,-0.0052,-0.0425,0.3927000000000001,-0.0647,-0.3292,Gaming Activities,Services,[],1.0,7.7,8.14,5.3053284000000005,,0.0,,8.14,,261778.0,,7.7,6.395882,,8.14,,261778.0,,,,,,0.837398,,,7.65,2.0,NOK,,771989.0,,,,689442880.0,,,204315.0,,7.65,7.69,,86600.0,771989.0,11.5,76.6,,,2.05,7.66,False,,1568100.0,8.14,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.50549,,-0.32456142,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.14836037,5.6531363,0.53973,1640908800.0,1585612800.0,,,37909470.0,693043328.0,,1545177600.0,1:10,,,,,,,,,,,,594.0,,,,,,,,,,,,,
RISH,GC Rieber Shipping,Industrials,6.3,6.3,6.5,2,,542.01,0.0,0.115,-0.0308,-0.2317,-0.2455,Oil & Gas Equipment & Services,Basic Materials,[],1.0,6.3,5.9,6.5261316,0.079365075,0.0,,6.3,,1291.0,,6.3,6.075,0.5,5.9,,1291.0,,,,,1428624000.0,0.991289,,,5.9,2.0,NOK,,94.0,,,,542006656.0,,,6232.0,2.6860602000000005,5.9,6.5,,110000.0,94.0,11.5,,,,4.5,6.3,False,,100000.0,6.3,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,8.169,,-0.90569,20.322,-0.2694611,,,,86032800.0,,,20.62,,,,1577750400.0,0.018969999999999997,-182755008.0,-2.124,,0.14836037,0.3055286,0.92489,1640908800.0,1585612800.0,,,8121469.0,1648439808.0,,1176422400.0,10:1,,,,,,,,,,,,32.0,,,,,,,,,,,,,
GENT-ME,Gentian Diagnostics,Health care,60.5,60.5,61.0,12,,931.86,-0.008199999999999999,-0.0397,0.0083,-0.0304,0.2474,Medical Laboratories & Research,Healthcare,[],1.0,61.0,61.5,52.144524,,0.0,,61.5,,7945.0,,61.0,57.735293999999996,,61.5,,7945.0,,,,,,0.736526,,,60.5,2.0,NOK,,5085.0,,,,931863360.0,,,7702.0,14.921273000000001,60.5,61.0,,,5085.0,66.8,,,,38.0,60.5,False,,,61.5,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,12.525,,-0.61030996,-31.241999999999997,0.22489965,,,,15402700.0,,,13.222000000000001,,,,1577750400.0,0.26521999999999996,-38115000.0,-2.477,,0.14836037,4.575707,0.48766997,1640908800.0,1585612800.0,,,6773345.0,782201792.0,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,
GJF,Gjensidige Forsikring,Financials,186.7,186.7,186.8,1380,,93347.9,0.0086,-0.0111,0.006999999999999999,0.0133,0.107,Property & Casualty Insurance,Financial,[],1.0,185.1,185.5,184.70694,0.03835764,0.0,,188.5,,261631.0,,185.1,185.69118,7.1,185.5,,261631.0,,,,,1585267200.0,0.430313,,,185.4,2.0,NOK,23.698908,189041.0,,,,93349994496.0,,,502950.0,3.3845885,185.4,186.8,,118100.0,189041.0,208.8,19.611342999999998,,,145.25,186.7,False,,96300.0,188.5,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GJF.OL,finmb_4497069,no_market,,1.84,,0.14282999999999998,9.651,0.104557514,,9.52,,500000000.0,,,56.1,,,,1577750400.0,0.30024,3939399936.0,7.877999999999999,,0.14836037,3.3279858,0.6395,1640908800.0,1593475200.0,,,497370053.0,50747867136.0,,,,,,0.455,,,,,,,,,3620.0,,,,,,,,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.03,1.05,,0,,47.04,,,,,,Air Delivery & Freight Services,Services,[],1.0,1.03,1.03,1.73,,0.0,,1.03,,0.0,,1.03,1.175294,,1.03,,0.0,,,,,,0.34475100000000003,,,1.03,4.0,NOK,,0.0,,,,47044012.0,,,1003.0,0.42625448,1.03,0.0,,,0.0,5.9,,,,1.0,1.05,False,,,1.03,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.633,,-0.15581,17.076,-0.81929827,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,0.14836037,0.12749101,0.0,1640908800.0,1577750400.0,,,19335649.0,290545120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOGL,Golden Ocean Group,Industrials,36.72,36.7,36.72,1135,,5261.16,0.0344,0.006,0.0291,-0.2703,-0.1943,Shipping,Services,[],1.0,35.5,36.2,35.996933,0.008450705,,,37.0,,727313.0,,35.5,36.28706,0.3,36.2,,727313.0,,,,2.24,1583366400.0,1.7186810000000001,,,36.0,2.0,NOK,,856753.0,,,,5261168128.0,,,1074390.0,7.316659,36.0,36.72,,470900.0,856753.0,59.6,,,,26.5,36.7,False,0.0625,400000.0,37.0,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.882,,-0.16155,34.205999999999996,-0.29911852,,,,143278000.0,,,9.389,,,,1577750400.0,0.2715,-116166000.0,-0.818,,0.14836037,3.9109597000000003,0.36176997,1640908800.0,1585612800.0,,,91444125.0,6386826240.0,,1470009600.0,1:5,,,,,,,,,,,,37.0,,,,,,,,,,,,,
GOD,Goodtech,Industrials,7.45,7.3,7.45,80,LP,168.48,0.1374,0.0956,0.1037,0.0876,0.1203,General Contractors,Industrial Goods,[],1.0,6.55,6.75,6.5275183,0.22900763,0.0,,8.4,,8053.0,,6.55,6.776470699999999,1.5,6.75,,8053.0,,,,,1398643200.0,1.1933790000000002,,,6.75,2.0,NOK,827.7778,113999.0,,,,168478768.0,,,19381.0,0.37377182,6.75,7.45,,27800.0,113999.0,9.0,,,,4.72,7.3,False,,66200.0,8.4,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.396,,0.00045000002,-42.075,0.0,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.7338455,0.59415,1640908800.0,1585612800.0,,,12468544.0,178610448.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,,,,,,,,,,,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,104.5,104.4,104.6,3071,,11540.31,0.0779,0.0942,0.15789999999999998,-0.2552,-0.1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,112.0,108.0,112.0,1,LP,332.92,0.0,-0.0088,-0.0088,0.1049,0.1364,Money Center Banks,Financial,[],1.0,112.0,112.0,107.985405,0.0625,0.9235,,112.0,,548.0,,112.0,111.97058999999999,7.0,112.0,,548.0,,,,7.0,1584057600.0,0.054574,,,112.0,2.0,NOK,14.692378,45.0,,,,332917760.0,,,941.0,1.9023870999999999,112.0,112.0,,,45.0,118.0,,,,96.0,108.0,False,0.0625,,112.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.904,,0.28221,,0.06666672,,,,2972480.0,,,256.785,,,,1577750400.0,0.03611,24044000.0,7.622999999999999,,,0.43616253,0.0,1640908800.0,1585612800.0,,,1992599.0,1558131200.0,,,,,,-0.37,,,,,,,,,,,,,,,,,,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,470.0,478.0,498.0,1,,1084.35,,-0.1048,-0.0208,0.0605,0.1991,Publishing - Newspapers,Services,[],1.0,482.0,470.0,493.51095999999995,0.020746888999999998,0.4337,,470.0,,82.0,,482.0,490.14705999999995,10.0,470.0,,82.0,,,,7.0,1593129600.0,0.171312,,,470.0,2.0,NOK,29.123806,4.0,,,,1084351104.0,,,45.0,0.53550875,470.0,498.0,,7100.0,4.0,600.0,,,2.01,326.0,478.0,False,0.0145000005,1300.0,470.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,0.578,,0.01839,10.315,0.22335029,,,,2307130.0,,,356.81199999999995,,,,1577750400.0,0.0,37232000.0,16.137999999999998,,,1.3172202,0.9565799999999999,1640908800.0,1577750400.0,,,,1170031104.0,,,,,,-0.10300000000000001,,,,,,,,,,,,,,,,,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,17.0,16.66,17.04,174,,6170.92,0.0,0.0625,0.0625,-0.3165,,,,[],1.0,17.0,17.32,18.224536999999998,0.0033529412,0.1685,,17.9,,80234.0,,17.0,15.856470000000002,0.057,17.32,,80234.0,,,,1.6,1590624000.0,,,,17.0,2.0,NOK,49.7076,202921.0,,,,6170915328.0,,,334348.0,6.994948399999999,17.0,17.04,,,202921.0,29.23,,,,14.6,16.7,False,0.0941,,17.9,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,8.512,,0.13709000000000002,26.284000000000002,inf,,,,362995008.0,,,3.141,,,,1577750400.0,0.017380001000000003,120939000.0,0.342,,,5.412289,0.66471,1640908800.0,1585612800.0,,,114169325.0,7509316608.0,,,,,,1.7630000000000001,,,,,,,,,,,,,,,,,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
HAVI,Havila Shipping,Energy,2.8,2.78,2.8,21,,66.57,-0.0071,0.044800000000000006,0.1667,-0.0572,-0.2113,Oil & Gas Equipment & Services,Basic Materials,[],1.0,2.82,2.82,2.6406934,,0.0,,2.82,,52794.0,,2.82,2.549706,,2.82,,52794.0,,,,,1210809600.0,1.425667,,,2.66,4.0,NOK,,18096.0,,,,66573640.0,,,26793.0,0.08637581,2.66,2.8,,270700.0,18096.0,4.3,-1.4,,,1.5,2.78,False,,200000.0,2.82,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAVI.OL,finmb_11146483,no_market,,5.851,,-0.59742,18.175,-0.23577237,,-2.0,,23776300.0,,,-53.248999999999995,,,,1577750400.0,0.00425,-460457984.0,-19.366,,,,0.68297,1640908800.0,1585612800.0,,,9678381.0,4509565952.0,,1515024000.0,1:100,,,,,,,,,,,,498.0,,,,,,,,,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HYARD,Havyard Group,Industrials,2.1,1.96,2.07,26,,51.92,0.1053,0.0244,-0.0987,-0.3396,-0.7042,Aerospace/Defense - Major Diversified,Industrial Goods,[],1.0,1.9,1.91,2.2814598,0.23684210000000003,0.0,,2.24,,15132.0,,1.9,2.1563234000000002,0.45,1.91,,15132.0,,,,,1425254400.0,0.407084,,,1.9,4.0,NOK,,53123.0,,,,51924596.0,,,33887.0,0.017796755,1.9,2.07,,100000.0,53123.0,7.28,,,,1.3,1.955,False,,299000.0,2.24,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.304,,-0.07382999999999999,-5.266,-0.7285714,,,,24726000.0,,,6.653,,,,1546214400.0,0.0793,-215399008.0,-8.68,,,0.31564707,0.73204005,1609372800.0,1561852800.0,,,8351698.0,887876352.0,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HELG,Helgeland Sparebank,Equity certificates,83.0,83.0,83.5,24,LP,1728.31,0.0061,0.0184,0.1216,0.028,0.0661,Money Center Banks,Financial,[],1.0,82.5,82.5,75.65694,0.06484848,0.0,,84.0,,4676.0,,82.5,77.838234,5.35,82.5,,4676.0,,,,2.7,1588636800.0,0.688153,,,82.5,2.0,NOK,9.383832,8550.0,,,,1731471360.0,,,6030.0,2.709658,82.5,83.5,,203100.0,8550.0,90.0,8.042636,,3.83,60.0,83.0,False,0.0327,67000.0,84.0,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,HELG.OL,finmb_9857922,no_market,,19.623,,0.40219003,,0.018518567,,10.32,,20861100.0,,,171.516,,,,1577750400.0,0.1546,186000000.0,8.845,,,0.48391986,0.56207,1640908800.0,1585612800.0,,,11769198.0,12539039744.0,,1270512000.0,2:1,,,-0.6759999999999999,,,,,,,,,148.0,,,,,,,,,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
HEX,Hexagon Composites,Industrials,43.18,43.16,43.24,885,,7833.29,0.0005,-0.067,-0.0766,0.1879,0.2337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
