ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
ARCHER,Archer,Energy,2.17,2.15,2.17,20,,320.28,-0.0069,-0.0046,-0.0768,-0.31920000000000004,-0.5189
AZT,ArcticZymes Technologies,Health care,42.0,42.0,42.2,319,,2030.06,0.024399999999999998,0.05,0.3125,7.8421,9.6329
ARCUS,Arcus,Consumer staples,39.9,39.6,39.9,25,,2705.25,0.0,0.015300000000000001,0.020499999999999997,0.1393,0.1519
AFK,Arendals Fossekompani,Industrials,2840.0,2820.0,2860.0,3,,6217.95,0.0070999999999999995,0.0365,0.084,0.1036,0.083
ASETEK,Asetek,Information technology,68.5,68.1,68.6,119,,1731.47,0.019299999999999998,0.08900000000000001,0.23870000000000002,1.2097,1.1045
ATEA,Atea,Information technology,108.8,108.6,108.8,171,,11965.08,0.0074,0.04019999999999999,0.07719999999999999,-0.154,-0.024
ATLA NOK,Atlantic Petroleum,Energy,7.24,7.24,7.26,3,,26.77,,0.1492,0.0,-0.07769999999999999,
ASA,Atlantic Sapphire,Consumer staples,123.5,123.0,123.5,181,,8802.60,-0.012,-0.0159,-0.10830000000000001,-0.0426,0.25
AURG,Aurskog Sparebank,Equity certificates,186.0,186.0,192.0,1,LP,597.84,,,0.0054,0.04019999999999999,0.10779999999999999
AUSS,Austevoll Seafood,Consumer staples,79.75,79.65,79.75,432,,16095.47,-0.0037,-0.0031,0.0655,-0.08560000000000001,-0.15109999999999998
AVANCE,Avance Gas Holding,Energy,18.86,18.83,18.87,318,,1200.56,-0.0084,0.0489,0.0572,-0.5786,-0.1833
AWDR,Awilco Drilling,Energy,3.3,3.2,3.28,45,,180.12,-0.023700000000000002,-0.023700000000000002,-0.18109999999999998,-0.7870999999999999,-0.8726
ALNG,Awilco LNG,Energy,1.17,1.14,1.17,7,,155.08,0.0308,-0.07139999999999999,-0.1069,-0.6344,-0.6872
AXA,Axactor,Financials,7.24,7.23,7.25,863,,1342.26,0.0584,0.0662,0.0677,-0.6184000000000001,-0.6184000000000001
AGS,Axxis Geo Solutions,Energy,1.11,1.09,1.1,159,,65.00,0.0189,0.4714,0.295,-0.136,-0.941
AYFIE-ME,ayfie Group,Information technology,2.78,2.75,2.78,40,,294.73,-0.026099999999999998,-0.075,,,
B2H,B2Holding,Financials,5.06,5.06,5.08,1024,,2074.26,0.1235,0.1477,0.2469,-0.4715,-0.5111
BAKKA,Bakkafrost,Consumer staples,570.5,570.0,571.0,482,,33723.69,0.0079,0.0151,-0.0305,-0.1208,0.1109
BALT-ME,Baltic Sea Properties,Real estate,30.4,30.4,,0,,202.70,,,,0.0483,-0.1059
BEL,Belships,Industrials,6.55,6.55,6.75,1,LP,1490.96,-0.015,-0.022400000000000003,-0.0709,-0.0966,-0.0709
BGBIO,BerGenBio,Health care,38.0,38.0,38.1,404,,3315.88,0.0053,0.0053,-0.064,0.5688,1.9294
BSP-ME,Black Sea Property,Consumer discretionary,2.66,2.08,2.6,0,,44.27,,,,-0.5453,-0.9833
BON,Bonheur,Industrials,212.5,212.5,213.0,133,,9038.03,-0.006999999999999999,-0.0919,-0.0639,0.0895,0.18469999999999998
BOR,Borgestad,Materials,18.6,18.6,18.7,51,LP,236.53,0.08449999999999999,0.22769999999999999,0.6986,-0.07,0.32439999999999997
BDRILL,Borr Drilling,Energy,9.07,9.01,9.05,199,,1422.95,-0.0087,-0.0038,-0.377,-0.8803,-0.8923000000000001
BRG,Borregaard,Materials,117.8,117.6,117.8,312,,11732.08,0.019,0.2057,0.10710000000000001,0.2687,0.2727
BOUVET,Bouvet,Information technology,544.0,544.0,546.0,24,,5575.75,0.0,0.0074,0.1125,0.42469999999999997,0.8243
BRA-ME,BRAbank,Financials,0.36,0.36,0.38,10,,226.58,-0.0524,-0.037200000000000004,0.0226,-0.2165,-0.7679
BWE,BW Energy Limited,Energy,17.64,17.66,17.78,112,,4133.13,-0.0045000000000000005,-0.034,-0.0443,,
BWLPG,BW LPG,Energy,34.68,34.68,34.72,751,,4789.19,-0.011399999999999999,0.1158,0.222,-0.4645,0.035699999999999996
BWO,BW Offshore Limited,Energy,33.42,33.4,33.46,371,,6042.33,-0.0077,0.037200000000000004,-0.0548,-0.4334,-0.2451
BMA,Byggma,Industrials,99.0,99.0,104.0,0,,691.21,,,0.09390000000000001,0.0761,0.0645
CARA,Carasent,Health care,20.8,20.8,20.9,25,,845.18,0.0,-0.0189,0.08900000000000001,1.1311,1.4645
CLOUD-ME,Cloudberry Clean Energy,Utilities,11.23,11.22,11.23,33,,430.26,0.011699999999999999,-0.0359,-0.043,,
COV,ContextVision,Health care,265.0,265.0,266.0,164,LP,2050.24,0.035,-0.0148,0.2091,1.5577,2.6438
