ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
FKRAFT,Fjordkraft Holding,Utilities,81.8,81.7,81.9,113,,8555.15,0.0124,0.0225,0.0407,0.4682,0.8392000000000001,5147,Utilities,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,80.8,80.8,72.52014,0.037128713,0.5528,,82.0,,147557.0,,80.8,77.42941,3.0,80.8,,147557.0,,,,3.0,1587600000.0,0.1875,,,80.8,2.0,NOK,20.441988000000002,52842.0,,,,8513300480.0,,,245262.0,1.4460818000000002,80.8,81.7,,0.0,52842.0,85.9,,,,42.1,81.3,False,0.0373,0.0,82.0,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.35,,0.07124,13.397,0.7613883,,,,104586000.0,,,11.130999999999998,,,,1577750400.0,0.41085997,419416000.0,3.9819999999999998,,0.107150316,7.3129100000000005,0.3204,1640908800.0,1585612800.0,,,85416677.0,7947598848.0,,,,,,0.366,,,,,,,,https://logo.clearbit.com/fjordkraft.no,293.0,,,,,,
FLNG,FLEX LNG,Energy,50.1,50.15,50.35,35,,2710.94,0.0066,0.005,0.12619999999999998,-0.4364,-0.5247999999999999,HM08,Energy,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,49.92,49.9,54.908993,0.0040064105,1.8944,,50.3,,64214.0,,49.92,47.09,0.2,49.9,,64214.0,,,,1.87,1583798400.0,0.541164,,,49.84,2.0,NOK,494.65344000000005,14655.0,,,,2703365632.0,,,147374.0,19.446156,49.84,50.2,,219600.0,14655.0,109.4,356.85715,,,38.1,49.86,False,0.0368,100000.0,50.3,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,24.278000000000002,,0.039760000000000004,33.933,-0.52700186,,0.14,,54110600.0,,,15.136,,,,1577750400.0,0.19859000000000002,5528000.0,0.10099999999999999,,0.107150316,3.3007400000000002,0.4586,1640908800.0,1585612800.0,,,28836612.0,3375022336.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,8.0,4th Floor 14 Par-La-Ville Road,,,,,
FRO,Frontline,Energy,73.05,73.0,73.15,300,,14441.42,-0.0007000000000000001,0.04,0.043,-0.2535,0.2848,HM 08,Energy,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,72.85,72.9,82.36429,0.016472204,0.3623,,73.7,,387998.0,,72.85,70.98382600000001,1.2,72.9,,387998.0,,,,27.07,1591142400.0,0.257861,,,72.65,2.0,NOK,51.36938,106829.0,,,,14568261632.0,,,1166536.0,12.890259,72.65,73.3,,173100.0,106829.0,123.0,170.11629,,,55.0,73.1,False,0.3716,75700.0,73.7,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,14.537,,0.23471999999999998,33.046,0.13846159,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.107150316,9.015282000000001,0.50473,1640908800.0,1585612800.0,,,98284714.0,16428860416.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,157.0,14 Par-la-Ville Road PO Box HM 1593,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.71,7.64,7.71,208,,688.42,0.0708,0.0562,0.3768,-0.05860000000000001,-0.2848,STJ 3148,Consumer Cyclical,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,,Gambling,7.2,8.0,5.3066907,,0.0,,8.2,,214220.0,,7.2,6.0141177,,8.0,,214220.0,,,,,,0.8860459999999999,,,7.6,2.0,NOK,,304357.0,,,,684042560.0,,,249971.0,,7.6,7.7,,86600.0,304357.0,12.2,76.0,,,2.05,7.6,False,,1568100.0,8.2,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.50549,,-0.3678261,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.107150316,5.6088557,0.53973,1640908800.0,1585612800.0,,,37909470.0,648040512.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,594.0,Golden Mile Business Centre Triq Id-Dragunara,,,,,
RISH,GC Rieber Shipping,Industrials,6.2,6.0,6.2,4,,533.4,0.042,-0.0313,0.2157,-0.2439,-0.3111,5058,Industrials,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,,Marine Shipping,5.95,6.3,6.760288,0.08403361599999999,0.0,,6.3,,1464.0,,5.95,6.0794120000000005,0.5,6.3,,1464.0,,,,,1428624000.0,0.9465110000000001,,,6.2,2.0,NOK,,107.0,,,,533403328.0,,,6622.0,2.6434243,6.2,6.2,,110000.0,107.0,11.5,,,,4.5,6.0,False,,100000.0,6.3,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,8.02,,-0.90569,19.951,-0.3333333,,,,86032800.0,,,20.62,,,,1577750400.0,0.018969999999999997,-182755008.0,-2.124,,0.107150316,0.30067894,0.92489,1640908800.0,1585612800.0,,,8121469.0,1618328448.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,32.0,,,,,,
GENT-ME,Gentian Diagnostics,Health care,61.0,60.0,61.0,3,,939.57,0.0167,-0.008100000000000001,0.22,-0.022400000000000003,0.2224,1596,Healthcare,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,,Diagnostics & Research,60.0,60.0,52.005756,,0.0,,61.0,,2644.0,,60.0,55.788235,,60.0,,2644.0,,,,,,0.682941,,,60.0,2.0,NOK,,545.0,,,,939564672.0,,,7786.0,15.044589000000002,60.0,60.0,,,545.0,66.8,,,,38.0,59.0,False,,,61.0,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,12.277999999999999,,-0.61030996,-30.627,0.22509956,,,,15402700.0,,,13.222000000000001,,,,1577750400.0,0.26521999999999996,-38115000.0,-2.477,,0.107150316,4.613523000000001,0.48766997,1640908800.0,1585612800.0,,,6773345.0,766799104.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,46.0,,,,,,
GJF,Gjensidige Forsikring,Financials,188.1,188.1,188.2,720,,94047.89,0.0173,-0.011,0.08039999999999999,0.0214,0.0891,0191,Financial Services,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1.0,Schweigaardsgate 21,,Insurance—Diversified,185.0,186.2,185.02014,0.038378377000000005,0.0,,188.6,,274372.0,,185.0,184.27942,7.1,186.2,,274372.0,,,,,1585267200.0,0.42674399999999996,,,185.8,2.0,NOK,23.787764000000003,121643.0,,,,93699997696.0,,,543182.0,3.3972785000000005,185.8,187.4,,118100.0,121643.0,208.8,19.684872,,,145.25,187.3,False,,96300.0,188.6,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GJF.OL,finmb_4497069,no_market,,1.838,,0.14282999999999998,9.642000000000001,0.10448623,,9.52,,500000000.0,,,56.1,,,,1577750400.0,0.30024,3939399936.0,7.877999999999999,,0.107150316,3.3404634,0.6395,1640908800.0,1593475200.0,,,497370053.0,50697814016.0,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,3620.0,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.03,0.96,,0,,47.04,,,,-0.7139,-0.8311,6002,Energy,"Golden Energy Offshore Services AS engages in the shipping business in Europe and Africa. The company owns 4 offshore service vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Alesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,47 70 10 26 61,Oil & Gas Equipment & Services,1.03,1.03,1.8997122,,0.0,,1.03,,234.0,,1.03,1.2247058000000002,,1.03,,234.0,,,,,,0.409149,,,1.03,4.0,NOK,,15.0,,,,47044012.0,,,1019.0,0.42625448,1.03,0.0,,,15.0,5.9,,,,1.0,0.96,False,,,1.03,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.633,,-0.15581,17.076,-0.81929827,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,0.107150316,0.12749101,0.0,1640908800.0,1577750400.0,,,21572516.0,290545120.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,,,,,,
GOGL,Golden Ocean Group,Industrials,35.04,34.94,35.04,583,,5020.45,0.0151,0.0923,-0.0779,-0.3037,-0.3187,HM 08,Industrials,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,441 295 3494,Marine Shipping,34.52,34.78,36.703884,0.008690614000000001,,,35.66,,778459.0,,34.52,36.80294,0.3,34.78,,778459.0,,,,2.24,1583366400.0,1.754061,,,34.78,2.0,NOK,,322867.0,,,,5014730240.0,,,1120192.0,6.97394,34.78,35.08,,470900.0,322867.0,59.6,,,,26.5,34.96,False,0.061100002,400000.0,35.66,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.687000000000001,,-0.16155,33.454,-0.28585368,,,,143278000.0,,,9.389,,,,1577750400.0,0.2715,-116166000.0,-0.818,,0.107150316,3.7277665,0.36176997,1640908800.0,1585612800.0,,,91444125.0,6246414336.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,37.0,14 Par-la-Ville Road PO Box HM 1593,,,,,
GOD,Goodtech,Industrials,6.75,6.8,6.9,0,LP,152.65,,,0.0075,-0.0146,-0.0146,0663,Industrials,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,,Engineering & Construction,6.75,6.95,6.5217266,0.22222222,0.0,,6.95,,13144.0,,6.75,6.747058999999999,1.5,6.95,,13144.0,,,,,1398643200.0,1.169186,,,6.75,2.0,NOK,750.00006,4601.0,,,,152648544.0,,,20203.0,0.33865229999999996,6.75,6.9,,27800.0,4601.0,9.0,,,,4.72,6.8,False,,66200.0,6.95,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.406,,0.00045000002,-43.141000000000005,0.030534267,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.66489357,0.59415,1640908800.0,1585612800.0,,,12468544.0,183133360.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,https://logo.clearbit.com/goodtech.no,,Etterstad PO Box 6578,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,92.15,92.1,92.25,831,,10176.45,0.0126,0.0233,-0.0644,-0.3428,-0.2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,110.0,110.0,112.0,0,LP,326.97,,,0.0092,0.0852,0.1162,7870,Financial Services,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,47 74 31 28 61,Banks—Regional,110.0,110.0,107.97122,0.06363636,0.9235,,110.0,,327.0,,110.0,111.41176599999999,7.0,110.0,,327.0,,,,7.0,1584057600.0,0.064499,,,110.0,2.0,NOK,14.430015,2000.0,,,,326972800.0,,,920.0,1.868416,110.0,112.0,,,2000.0,118.0,,,,96.0,110.0,False,0.0636,,110.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.87,,0.28221,,0.047619104,,,,2972480.0,,,256.785,,,,1577750400.0,0.03611,24044000.0,7.622999999999999,,,0.42837393,0.0,1640908800.0,1585612800.0,,,1992599.0,1552186240.0,,,,,,-0.37,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,,,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,535.0,476.0,535.0,1,,1234.32,0.0,0.0963,0.163,0.2072,0.3718,0164,Communication Services,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,47 22 03 41 00,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,,Publishing,535.0,535.0,489.83453,0.018691588000000002,0.4337,,535.0,,34.0,,535.0,495.44115999999997,10.0,535.0,,34.0,,,,7.0,1593129600.0,0.16453399999999999,,,535.0,2.0,NOK,33.151565999999995,1.0,,,,1234314496.0,,,38.0,0.6095684,535.0,476.0,,7100.0,1.0,600.0,,,2.01,326.0,460.0,False,0.013099999,1300.0,535.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,0.638,,0.01839,11.392999999999999,0.35101008,,,,2307130.0,,,356.81199999999995,,,,1577750400.0,0.0,37232000.0,16.137999999999998,,,1.4993889,0.9565799999999999,1640908800.0,1577750400.0,,,,1292309120.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,16.08,16.1,16.2,21,,5836.97,0.0126,0.0551,0.0677,-0.35350000000000004,,HM 1189,Industrials,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1.0,Washington Mall Phase 2,,Marine Shipping,15.88,15.88,18.974228,0.0035894206,0.1685,,16.1,,94804.0,,15.88,15.716470999999999,0.057,15.88,,94804.0,,,,1.6,1590624000.0,,,,15.88,2.0,NOK,47.017544,18271.0,,,,5836959744.0,,,373863.0,6.616398299999999,15.88,16.2,,,18271.0,29.23,,,,14.6,16.1,False,0.098900005,,16.1,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,8.051,,0.13709000000000002,24.861,inf,,,,362995008.0,,,3.141,,,,1577750400.0,0.017380001000000003,120939000.0,0.342,,,5.1193886,0.66471,1640908800.0,1585612800.0,,,114169325.0,7102761472.0,,,,,,1.7630000000000001,,,,,,,,https://logo.clearbit.com/hafniabw.com,,4th Floor Suite 400 22 Church Street,,,,003a7a08-8701-3187-95d4-d196d2081dad,
