ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
STB,Storebrand,Financials,50.82,50.82,50.84,3227,,23752.77,-0.0113,-0.0238,0.0032,-0.2637,-0.1628,1327,Financial Services,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1.0,Professor Kohts vei 9,,Financial Conglomerates,P.O. Box 500,51.4,51.0,53.740505000000006,0.06322957,0.0,,51.16,,2423045.0,,51.4,52.060303000000005,3.25,51.0,,2423045.0,,,,,1587600000.0,1.2784879999999998,,,50.22,2.0,NOK,1603172.0,,,,23752761344.0,,,2758625.0,0.37514034,50.22,50.84,,81400.0,1603172.0,74.9,8.947184,,,33.84,50.8,False,,115200.0,51.16,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STB.OL,finmb_876161,no_market,,0.8059999999999999,,0.02922,16.719,-0.157377,,5.68,,467390016.0,,,73.592,,,,1577750400.0,0.64619005,1838000000.0,3.937,,,0.69056416,0.059570000000000005,1640908800.0,1593475200.0,,,457939559.0,51027771392.0,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,1683.0,12.908305,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
STORM,Storm Real Estate,Real estate,3.4,3.4,3.48,16,,30.04,0.0059,0.0559,-0.023,0.0,-0.0395,,Real Estate,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1.0,Haakon VIIS gate 5,,Real Estate Services,,3.38,3.04,2.5992754000000002,0.12692307,0.0,,3.4,,14121.0,,3.38,3.529091,0.429,3.04,,14121.0,,,,,1464307200.0,1.513372,,,3.02,4.0,NOK,20135.0,,,,30037504.0,,,65101.0,10.347056,3.02,3.48,,80000.0,20135.0,6.45,37.77778,,,1.26,3.4,False,,100000.0,3.4,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STORM.OL,finmb_38919651,no_market,,16.957,,-0.10815999999999999,91.501,-0.26521736,,0.09,,8834560.0,,,0.534,,,,1577750400.0,0.0,-314000.0,-0.036000000000000004,,,6.367041599999999,0.47079,1640908800.0,1577750400.0,,,4904419.0,49227516.0,,1562716800.0,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,5.0,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
STRONG,StrongPoint,Information technology,18.5,18.25,18.5,275,LP,819.07,0.0249,0.1974,0.4341,0.5417000000000001,0.7961,2005,Industrials,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",Ralingen,47 03254,Norway,[],http://www.strongpoint.com,1.0,Slynga 10,,Business Equipment & Supplies,,18.05,18.1,11.734927,0.033241,1.25,,19.2,,177591.0,,18.05,13.412120999999999,0.6,18.1,,177591.0,,,,,1556496000.0,0.500581,,,18.0,2.0,NOK,219893.0,,,,820956032.0,,,118872.0,0.7436297,18.0,18.3,,406900.0,219893.0,19.2,16.818182,,,8.56,18.1,False,,200000.0,19.2,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.871,,0.018170001,15.537,0.7028300999999999,,1.1,,44376000.0,,,6.907,,,,1577750400.0,0.31468,20063000.0,0.45,,,2.6784422,0.31726,1640908800.0,1593475200.0,,,28472734.0,961085248.0,,1115596800.0,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,512.0,41.11111,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
SUBC,Subsea 7,Energy,67.2,67.12,67.2,2514,,19972.89,-0.0006,0.0139,-0.0003,-0.3597,-0.3069,2086,Energy,"Subsea 7 S.A. delivers offshore projects and services for the evolving energy industry worldwide. It provides subsea field development products and services, including project management, design and engineering, procurement, fabrication, survey, installation, and commissioning of production facilities on the seabed and the tie-back of its facilities to fixed or floating platforms or to the shore. The company also offers engineering, procurement, construction, and installation of subsea umbilicals, risers, and flowlines; life of field services, such as inspection, repair, maintenance, integrity management, and remote intervention of subsea infrastructure; conventional services comprising fabrication, installation, extension, and refurbishment of fixed and floating platforms and associated pipelines; hook-up services; and refurbishment of fixed and floating platforms and associated pipelines in shallow water. In addition, it operates heavy lifting operations for oil and gas structures; and installs offshore wind farm foundations and inter-array cables, as well as engages in the decommissioning of redundant offshore structures. Further, the company provides remotely operated vehicles (ROVs) and tooling services to support exploration and production activities. It has a fleet of 5 chartered vessels and 91 ROVs. Subsea 7 S.A. was incorporated in 1993 and is based in Luxembourg City, Luxembourg.",Luxembourg City,,Luxembourg,[],http://www.subsea7.com,1.0,"412F, Route d'Esch",,Oil & Gas Equipment & Services,,67.24,66.88,70.42196,,0.0,,67.56,,726882.0,,67.24,65.71939,,66.88,,726882.0,,,,,1556150400.0,1.5930229999999999,,,65.4,2.0,NOK,809336.0,,,,19972579328.0,,,1272933.0,5.62925,65.4,66.8,,128000.0,809336.0,110.1,268.8,,,38.5,66.74,False,,37100.0,67.56,OSL,SUBSEA 7 S.A.,Subsea 7 S.A.,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUBC.OL,finmb_359868,no_market,,5.712999999999999,,-0.028919999999999998,42.571999999999996,-0.33688366,,0.25,,297211008.0,,,17.539,,,,1577750400.0,0.61302,-102600000.0,-0.341,,,3.8314612,0.24015999999999998,1640908800.0,1585612800.0,,,223859945.0,20268660736.0,,,,,,,,,,,,,,https://logo.clearbit.com/subsea7.com,12000.0,,,,,8610c031-034f-3083-a212-b713518bf428,
SUNSB-ME,Sunndal Sparebank,Equity certificates,111.0,111.0,112.0,3,LP,150.09,,,0.0091,0.0388,0.1061,6600,Financial Services,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",Sunndalsora,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1.0,Sunndalsveien 15,,Banks—Regional,,110.0,111.0,110.53623,0.07272727,0.29600000000000004,,111.0,,82.0,,110.0,109.818184,8.0,111.0,,82.0,,,,8.0,1585267200.0,0.155369,,,111.0,2.0,NOK,4555.0,,,,150642544.0,,,189.0,1.6049535,111.0,112.0,,,4555.0,117.0,,,,106.0,111.0,False,0.0727,,111.0,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.445,,0.37075,,0.018518567,,,,1357140.0,,,369.061,,,,1577750400.0,0.015420001000000001,5527000.0,6.949,,,0.30076328,0.0,1640908800.0,1585612800.0,,,931366.0,417244768.0,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,15.973521,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
SUSB-ME,Surnadal Sparebank,Equity certificates,107.0,106.0,107.0,0,LP,215.0,,,0.0,0.0173,,6650,Financial Services,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1.0,Bardshaugvegen 7,47 71 66 27 27,Banks—Regional,,107.0,106.0,107.49275,0.06542056,0.2025,,107.0,,368.0,,107.0,106.51515,7.0,106.0,,368.0,,,,7.0,1583280000.0,0.253954,,,106.0,2.0,NOK,1120.0,,,,215641376.0,,,495.0,1.3999687,106.0,107.0,,,1120.0,117.0,,,,100.0,106.0,False,0.0654,,107.0,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.9560000000000004,,0.43442002,,-0.032182217,,,,2015340.0,,,421.213,,,,1577750400.0,0.03771,66915000.0,33.203,,,0.25402823,0.0,1640908800.0,1585612800.0,,,1899140.0,609317888.0,,,,,,-0.40700000000000003,,,,,,,,https://logo.clearbit.com/bank.no,,3.2226005,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
TRVX,Targovax,Health care,6.37,6.31,6.37,55,,484.68,-0.02,-0.0062,-0.1937,-0.2728,-0.0124,,,,,,,,,1.0,,,,,6.5,6.6,7.016667,,,,6.6,,102431.0,,6.5,7.074242599999999,,6.6,,102431.0,,,,,,,,,6.3,2.0,NOK,80620.0,,,,484677376.0,,,428819.0,,6.3,6.35,,0.0,80620.0,12.0,-2.2350879,,,3.515,6.31,False,,0.0,6.6,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRVX.OL,finmb_144098164,no_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
TEAM,Team Tankers International,Industrials,3.5,3.3,3.6,11,,709.28,0.0355,0.0937,-0.0223,-0.3519,-0.3966,HM 11,Industrials,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.teamtankers.com,1.0,Williams House,,Marine Shipping,4th Floor 20 Reid Street,3.38,3.12,4.815435,,0.0,,3.5,,6551.0,,3.38,3.6793940000000003,,3.12,,6551.0,,,,,,-0.342441,,,3.12,4.0,NOK,122475.0,,,,710433472.0,,,17268.0,2.2080982000000002,3.12,3.6,,,122475.0,7.65,,,,3.0,3.32,False,,,3.5,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.64,,-0.12687999,39.005,-0.43666667,,,,202980992.0,,,1.6569999999999998,,,,1577750400.0,0.00877,-40821000.0,-0.21600000000000003,,,2.1122509999999997,0.113129996,1640908800.0,1585612800.0,,,139405841.0,849334464.0,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,88.0,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
TECH,Techstep,Information technology,2.8,2.72,2.8,24,,455.82,-0.0667,0.1024,0.0,-0.174,-0.2911,0667,Technology,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1.0,BrynsallEen 4,,Software—Application,,3.0,3.0,2.7125362999999996,,0.0,,3.0,,50281.0,,3.0,2.7848485,,3.0,,50281.0,,,,,,0.33557800000000004,,,2.72,4.0,NOK,58617.0,,,,455820384.0,,,35467.0,0.39961985,2.72,2.8,,60000.0,58617.0,4.24,,,,1.95,2.74,False,,72100.0,3.0,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TECH.OL,finmb_371366152,no_market,,0.455,,-0.058130004000000006,28.958000000000002,-0.28571427,,,,162792992.0,,,2.905,,,,1577750400.0,0.027460001,-66303000.0,-0.402,,,0.9638554,0.75827,1640908800.0,1585612800.0,,,37517372.0,519107584.0,,1457654400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,212.0,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
TEL,Telenor,Communication services,149.15,149.15,149.6,3537,,208729.17,-0.005699999999999999,0.0044,0.0146,-0.0243,-0.1131,1360,Communication Services,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1.0,Snaroyveien 30,,Telecom Services,,150.0,150.0,152.56993,0.057999999999999996,2.1818,,150.25,,1797045.0,,150.0,145.70758,8.7,150.0,,1797045.0,,,,8.6,1602115200.0,0.279069,,,148.15,2.0,NOK,1283753.0,,,,212189724672.0,,,1857459.0,1.7390177,148.15,149.7,,301900.0,1283753.0,189.65,14.914999,,4.91,130.75,149.6,False,0.0573,230500.0,150.25,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,TEL.OL,finmb_658535,no_market,,2.944,,0.050980000000000004,7.971,-0.15895712,,10.0,,1422659968.0,,,19.729,,,,1577750400.0,0.30785,5539999744.0,4.374,,,7.559937,0.53981996,1640908800.0,1593475200.0,,,613954891.0,359178010624.0,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,20000.0,34.09922,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TGS,TGS-NOPEC Geophysical Company,Energy,135.05,135.0,135.05,2693,,15788.33,-0.02,-0.06860000000000001,-0.0936,-0.4818,-0.4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THIN,Thin Film Electronics,Information technology,0.35,0.34,0.35,601,,124.02,0.0678,0.1009,-0.1457,-0.693,-0.8118000000000001,0160,Technology,"Thin Film Electronics ASA provides near field communications (NFC) solutions in Norway and internationally. The company offers NFC tags, electronic article surveillance anti-theft tags, and printed integrated systems. It also provides hardware, software, and integration services; and energy storage solutions for wearable devices, connected sensors, and others using solid-state lithium battery technology. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 42 45 00,Norway,[],http://www.thinfilmnfc.com,1.0,Fridtjof Nansens Plass 4,,Electronic Components,,0.36,0.34,1.1179108999999998,,0.0,,0.35,,5638926.0,,0.36,0.48656666,,0.34,,5638926.0,,,,,,2.05,,,0.2912,4.0,NOK,12930326.0,,,,124021336.0,,,4348650.0,156.98903,0.2912,0.34700000000000003,,2859200.0,12930326.0,5.8,-6.98,,,0.2912,0.34,False,,1223200.0,0.35,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,THIN.OL,finmb_740992,no_market,,55.852,,0.0,-1.113,-0.88265973,,-0.05,,355361984.0,,,-0.387,,,,1577750400.0,0.06763,-69498000.0,-1.19,,,,0.02408,1640908800.0,1585612800.0,,,43971083.0,44123076.0,,1572566400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmnfc.com,23.0,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
TIETOO,TietoEVRY,Information technology,280.2,280.2,281.0,55,,33178.18,-0.0014000000000000002,0.0833,0.0917,0.0217,,2101,Technology,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,,Information Technology Services,P.O.Box 2,284.0,284.0,257.87537000000003,,0.0,,286.0,,1561.0,,284.0,260.9394,,284.0,,1561.0,,,,,1600732800.0,0.80872,,,277.6,2.0,NOK,2037.0,,,,32637698048.0,,,9728.0,,277.6,282.0,,,2037.0,317.0,,,,201.2,279.8,False,,,286.0,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,inf,,,,118409000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1593475200.0,,,51412957.0,33187989504.0,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,23789.0,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TOM,Tomra Systems,Industrials,361.4,361.4,362.5,3024,,53349.83,-0.0177,-0.0093,0.0466,0.2981,0.3857,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,47 66 79 91 11,Waste Management,,367.9,366.0,315.77985,0.0074748574,0.59650004,,366.0,,240434.0,,367.9,349.45758,2.75,366.0,,240434.0,,,,2.75,1588636800.0,0.383139,,,357.9,2.0,NOK,200191.0,,,,53349867520.0,,,346521.0,5.5756893,357.9,362.4,,218400.0,200191.0,384.6,63.071552000000004,,1.46,201.0,362.3,False,0.0075,98700.0,366.0,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,5.879,,0.07117000000000001,34.53,0.37276113,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,9.368762,0.0,1640908800.0,1593475200.0,,,108186195.0,56252432384.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,4500.0,78.47991,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,137.0,137.0,138.0,0,LP,839.06,,,-0.0072,0.0408,0.1667,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,47 61 14 12 65,Banks—Regional,,137.0,137.0,135.58696,0.062043797000000005,0.46240002,,137.0,,168.0,,137.0,139.15152,8.5,137.0,,168.0,,,,7.0,1585699200.0,0.201744,,,137.0,2.0,NOK,53.0,,,,839060608.0,,,869.0,2.0730906000000004,137.0,138.0,,57000.0,53.0,149.0,9.206989,,,115.0,137.0,False,0.0511,57000.0,137.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.876,,0.45233002,,0.095999956,,14.88,,6124530.0,,,305.61,,,,1577750400.0,0.0932,92504208.0,15.035,,,0.44828379999999995,0.40230998,1640908800.0,1585612800.0,,,3870583.0,4402136064.0,,1335916800.0,340:240,,,-0.292,,,,,,,,https://logo.clearbit.com/totenbanken.no,,9.112072,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,11.0,10.65,11.3,6,,2363.19,-0.009000000000000001,0.0329,0.0092,-0.1609,-0.16399999999999998,,,,,,,,,1.0,,,,,11.1,10.75,11.285725,0.004144144000000001,,,11.0,,27648.0,,11.1,11.012121,0.046,10.75,,27648.0,,,,,,,,,10.75,2.0,NOK,4170.0,,,,2363185152.0,,,11829.0,,10.75,11.0,,387700.0,4170.0,15.0,,,,7.5,10.7,False,,82400.0,11.0,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,111.0,111.0,114.0,0,LP,168.4,,,,-0.0519,0.0612,5680,Financial Services,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,,Banks—Regional,,111.0,111.0,112.195656,0.04036036,0.0,,111.0,,0.0,,111.0,111.030304,4.48,111.0,,0.0,,,,4.48,1591920000.0,0.2028,,,111.0,2.0,NOK,2.0,,,,168395872.0,,,95.0,2.4742994,111.0,114.0,,,2.0,128.0,,,,98.0,111.0,False,0.0404,,111.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.551,,0.36630002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,,0.5271832,0.0,1640908800.0,1585612800.0,,,700022.0,650007040.0,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,6.053664700000001,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
