ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
KOMP,Komplett Bank,Financials,6.99,6.96,6.99,112,,1302.72,-0.0183,-0.0851,0.0295,-0.4399,-0.2216,1366,Financial Services,140.0,"Komplett Bank ASA provides unsecured financing to private individuals in the Norwegian, Sweden, Finland, and German markets. It offers deposit products, consumer loans, credit cards, and point of sale finance products. The company was formerly known as AlfaB Prosjekt ASA and changed its name to Komplett Bank ASA in 2014. Komplett Bank ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 21 00 74 50,Norway,[],http://www.komplettbank.no,1.0,Vollsveien 2A,Banks—Regional,,7.12,7.1,6.182446,,0.0,,7.2,,475886.0,,7.12,6.9245715,,7.1,,475886.0,,,,,,1.5731700000000002,,,6.96,2.0,NOK,7.183967,127871.0,,,,1302712320.0,,,556459.0,1.9870535,6.96,6.99,,0.0,127871.0,13.1,2.6577945,,,2.705,6.96,False,,0.0,7.2,OSL,KOMPLETT BANK ASA,Komplett Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,KOMP.OL,finmb_250853534,no_market,,0.152,,0.28691,,-0.23687029,,2.63,,186368000.0,,,11.645999999999999,,,,1577750400.0,0.33189,185213552.0,0.973,,,0.6002061,0.24844000000000002,1640908800.0,1593475200.0,,,87333908.0,99740160.0,,,,,,0.254,,,,,,,,https://logo.clearbit.com/komplettbank.no,,,,,d7d37551-df93-3624-a4cc-c25b4540f9f9,
KOA,Kongsberg Automotive,Consumer discretionary,0.16,0.16,0.16,740,,1725.86,-0.0421,-0.1368,0.3355,-0.8782,-0.8648,3601,Consumer Cyclical,11000.0,"Kongsberg Automotive ASA develops, manufactures, and sells products to the automotive industry worldwide. The company operates through three segments: Interior, Powertrain & Chassis Products, and Specialty Products. The Interior segment offers comfort and safety related products, such as massage systems, seat support systems, seat climate systems, and light duty cables and actuators for vehicle interiors, as well as panel heaters for electric cars. The Powertrain & Chassis Products segment provides powertrain systems and chassis related products, including gear shifters for automatic and manual transmissions, shift cables and towers, and chassis stabilizers, as well as gear and clutch control systems, such as actuators for heavy and light duty commercial vehicles. The Specialty Products segment offers driver control and fluid handling systems, such as air couplings; fuel transfer systems comprising specialized hoses, tubes, and assemblies; and off-road products consisting of steering columns, displays, and pedals and hand controls, as well as other products and software. It serves OEMs and Tier 1 suppliers in the automotive, commercial vehicle, and off-highway markets. The company was formerly known as Kongsberg Automotive Holding ASA and changed its name to Kongsberg Automotive ASA in August 2014. Kongsberg Automotive ASA was founded in 1957 and is based in Kongsberg, Norway.",Kongsberg,47 32 77 05 00,Norway,[],http://www.kongsbergautomotive.com,1.0,Dyrmyrgata 48,Auto Parts,,0.1712,0.16899999999999998,1.5712686000000002,,0.0,,0.16899999999999998,,234725030.0,,0.1712,0.16674570000000002,,0.16899999999999998,,234725030.0,,,,,1180915200.0,1.0632979999999999,,,0.1612,4.0,NOK,14.963636,66766975.0,,,,1732168064.0,,,140717207.0,,0.1612,0.1646,,1027300.0,66766975.0,6.47,0.13168,,,0.11900000000000001,0.1638,False,,760600.0,0.16899999999999998,OSL,KONGSBERG AUTOMOT,Kongsberg Automotive ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,KOA.OL,finmb_121944,no_market,,,,-0.12195999999999999,,-0.96915317,,1.25,,10523499520.0,,,0.7020000000000001,,,,1577750400.0,0.54443,,0.011000000000000001,,,0.23447293,0.016130000000000002,1640908800.0,1593475200.0,,,1117411000.0,249952000.0,,,,,,,,,,,,,,https://logo.clearbit.com/kongsbergautomotive.com,,,,,728e209e-804e-3a71-a18d-b7775ab62c72,
KOG,Kongsberg Gruppen,Industrials,134.6,134.4,134.8,175,,24226.17,-0.0175,-0.026,-0.0561,-0.0061,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVAER,Kværner,Energy,8.77,8.77,8.79,197,,2354.13,-0.0266,-0.1051,-0.1051,-0.1386,-0.1196,1360,Energy,2802.0,"KvÃ¦rner ASA provides engineering, procurement, and construction (EPC) services for offshore platforms, onshore plants, floating production units, and renewable energy solutions in Norway, Europe, Canada, and internationally. The company executes contracts of oil and gas steel jacket substructures and jackets; and EPC delivery of topsides for offshore oil and gas platforms, as well as on floating oil and gas installations. It also offers marine concrete structures for oil and gas field developments; fixed and floating substructures, as well as converter platforms for offshore wind developments; and front-end development services. In addition, the company engages in the project management, design, engineering, procurement, construction, installation, and hook-up of onshore oil and gas projects; marine operations; and decommissioning of offshore oil and gas installations, as well as provision of an unmanned wellhead platform for tieback solutions. Further, it is involved in the cold forming, prefabrication, and welding of pipes comprising risers, riser tools and special riser joints, riser and tools refurbishment, subsea flow loops and flow control modules, modular process/system skids, high pressure manifolds, piping spools production, and minor steel and aluminum structures, as well as modification and maintenance services. KvÃ¦rner AS has a strategic collaboration agreement with Nel ASA. The company was incorporated in 2011 and is headquartered in Oslo, Norway.",Oslo,47 21 08 90 00,Norway,[],http://www.kvaerner.com,1.0,SnarÃ¸yveien 20,Oil & Gas Equipment & Services,Fornebu,9.01,9.0,7.634460400000001,0.055493895,0.0,,9.0,,1321529.0,,9.01,9.151143,0.5,9.0,,1321529.0,,,,,1585094400.0,1.496515,,,8.75,2.0,NOK,33.67816,309270.0,,,,2359499776.0,,,1583960.0,0.27312186,8.75,8.79,,280000.0,309270.0,13.48,12.739130000000001,,,5.5,8.77,False,,721400.0,9.0,OSL,KVAERNER ASA,Kværner ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,KVAER.OL,finmb_129571087,no_market,,0.11,,0.0081,4.753,-0.14919734,,0.69,,268430000.0,,,12.487,,,,1577750400.0,0.34179002,77000000.0,0.261,,,0.70393205,0.4352,1640908800.0,1593475200.0,,,113808843.0,950609856.0,,,,,,0.217,,,,,,,,https://logo.clearbit.com/kvaerner.com,47 21 08 99 99,,,,dfb1ddda-e317-319f-9f27-4570c8d41a23,
LAVO-ME,Lavo.tv,Communication services,0.07,0.06,0.07,16,LP,15.2,-0.0429,-0.17489999999999994,-0.3064,0.1167,0.1167,0180,Technology,,"LAVO.TV AS provides video streaming service through its application. the company was founded in 2013 and is based in Oslo, Norway.",Oslo,,Norway,[],http://lavo.tv,1.0,Akersgata 73,Software—Application,,0.07,0.068,0.060470502999999995,,0.0,,0.075,,1623032.0,,0.07,0.088991426,,0.068,,1623032.0,,,,,,1.615321,,,0.067,4.0,NOK,,1499581.0,,,,10173146.0,,,5700323.0,-106.75425,0.067,0.0688,,,1499581.0,0.175,,,,0.02,0.0622,False,,,0.075,OSL,LAVO.TV AS,Lavo.tv AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,LAVO-ME.OL,finmb_427367965,no_market,,-48.273999999999994,,0.0,-0.21899999999999997,0.16666675,,,,151838000.0,,,-0.498,,,,1546214400.0,,-21206840.0,-0.758,,,,,1609372800.0,1561852800.0,,,36917018.0,4600282.0,,,,,,,,,,,,,,https://logo.clearbit.com/lavo.tv,,,,,0611e642-c325-39f0-a54c-5f9a602722ee,
LSG,Lerøy Seafood Group,Consumer staples,55.96,55.94,56.0,1326,,33322.83,-0.0213,-0.0358,0.034,-0.0144,-0.062,5006,Consumer Defensive,4371.0,"LerÃ¸y Seafood Group ASA produces, processes, markets, and distributes fresh, frozen, and smoked seafood products worldwide. It operates through Farming; Wildcatch; and Value-Added Processing, Sales and Distribution segments. The company offers smoked and gravad salmon and trout products; farmed and wild catch whole fishes, fillets, and portions; ready to eat and ready to cook products; fish blocks an cubes; breaded products; pre-fried fish burgers and patties; crustaceans and molluscs; seaweed; and other products. LerÃ¸y Seafood Group ASA markets its products primarily under the Norway Seafoods, Arctic Supreme, Fjord trout, Aurora Salmon, Sea Eagle, LerÃ¸y, and Maer brands to retailers, restaurants, canteens, and hotels. The company was founded in 1899 and is headquartered in Bergen, Norway. LerÃ¸y Seafood Group ASA is a subsidiary of Austevoll Seafood ASA.",Bergen,47 55 21 36 50,Norway,[],http://www.leroyseafood.com,1.0,ThormOehlens gate 51 B,Packaged Foods,,57.18,55.58,55.52514300000001,0.026232949,0.78129995,,56.18,,589732.0,,57.18,55.31389,1.5,55.58,,589732.0,,,,1.5,1590624000.0,-0.00813,,,54.7,2.0,NOK,21.88576,652593.0,,,,33310924800.0,,,828205.0,1.5873039,54.7,55.98,,32900.0,652593.0,64.1,9.110749,,2.97,46.32,55.94,False,0.026199998,28100.0,56.18,OSL,LEROY SEAFOOD GROU,Lerøy Seafood Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,LSG.OL,finmb_2381904,no_market,,1.8659999999999999,,0.07277,14.283,,,6.14,,595475968.0,,,28.76,,,,1577750400.0,0.28412,1527104000.0,2.556,,,1.9450625,0.52698004,1640908800.0,1585612800.0,,,281505286.0,39152349184.0,,1495584000.0,10:1,,,-0.7240000000000001,,,,,,,,https://logo.clearbit.com/leroyseafood.com,,,,,320289ce-6624-3ae2-a009-c1262ca9bd3a,
LIFE-ME,Lifecare,Health care,5.2,5.25,5.3,272,,420.81,-0.0789,-0.18600000000000005,-0.0625,0.5909,2.6207,5230,Healthcare,,"Lifecare AS engages in the research and development of medical sensors for health monitoring in Norway. It focuses to offer tool to monitor glucose levels under the SENCELL name. The company was founded in 2006 and is headquartered in Bergen, Norway.",Bergen,,Norway,[],http://www.lifecare.no,1.0,Statsminister Michelsens veg 38,Medical Devices,Paradis,5.7,5.6,3.9793525,,0.0,,5.65,,1214132.0,,5.7,5.801429,,5.6,,1214132.0,,,,,,1.7772,,,5.3,2.0,NOK,,1084106.0,,,,428902528.0,,,1460483.0,207.32779,5.3,5.3,,,1084106.0,8.25,,,,0.58,5.2,False,,,5.65,OSL,LIFECARE AS,Lifecare AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,LIFE-ME.OL,finmb_20947330,no_market,,215.923,,0.0,-66.458,,,,,80925000.0,,,0.19399999999999998,,,,1577750400.0,0.13677,-6554833.0,-0.081,,,27.319588,0.0,1640908800.0,1577750400.0,,,78689852.0,446683360.0,,1549497600.0,1:4,,,,,,,,,,,https://logo.clearbit.com/lifecare.no,,,,,315723f9-d1ce-390a-b3a5-2de10a5253b8,
LSTSB-ME,Lillestrøm Sparebank,Equity certificates,130.0,123.0,130.0,1,LP,130.0,,,0.05690000000000001,0.1408,0.27940000000000004,2000,Financial Services,45.0,"LillestrÃ¸m Sparebank provides various banking products and services for private and business customers. It offers accounts; savings and pensions products; and insurance products, such as children, auto, death fall, health, buildings, holiday home, property, income, critical health, disability, UNG, liability, operational agriculture, landlord, cyber, customer's, craft, collective accident, commercial, taxi, trailer, personal, travel, poultry, home, and occupational injuries insurance products. The company also provides construction, corporate, and car loans, as well as mortgages, loans to other vehicles, and small loans and refinancing products. In addition, it offers bank cards, credit, VPPS, mobile and online banking, and other services. LillestrÃ¸m Sparebank was founded in 1887 and is based in LillestrÃ¸m, Norway.",LillestrÃ¸m,47 63 80 42 00,Norway,[],http://www.lillestrombanken.no,1.0,Torvet 5,Banks—Regional,,130.0,130.0,123.58993000000001,0.064615384,,,130.0,,43.0,,130.0,123.457146,8.4,130.0,,43.0,,,,6.4,1584662400.0,0.562384,,,130.0,2.0,NOK,1.7351842,10.0,,,,130000000.0,,,59.0,0.7009107,130.0,130.0,,,10.0,145.0,,,,105.0,123.0,False,0.05,,130.0,OSL,LILLESTROM SPAREBA,Lillestrøm Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,LSTSB-ME.OL,finmb_36849988,no_market,,13.895,,0.40394002,,0.21495329999999999,,,,1000000.0,,,1068.88,,,,1577750400.0,0.04389,74920000.0,74.92,,,0.12162263,0.0,1640908800.0,1593475200.0,,,524910.0,2577178112.0,,,,,,-0.36200000000000004,,,,,,,,https://logo.clearbit.com/lillestrombanken.no,,,,,ebb8e595-2ce2-31a4-b6e4-d6b56d00c450,
MGN,Magnora,Energy,11.95,11.7,12.0,21,,627.5,-0.0124,0.0084,0.08929999999999999,0.7619,0.9423,0277,Energy,2.0,"Magnora ASA operates in the offshore oil and gas market in Norway and the United Kingdom. It primarily focuses on managing the Dana Western Isles and Shell Penguins FPSO license agreements. It serves oil companies and marine contractors. It also focuses on developing wind projects. The company was formerly known as Sevan Marine ASA and changed its name to Magnora ASA in October 2018. Magnora ASA was founded in 2001 and is based in Oslo, Norway.",Oslo,,Norway,[],http://magnoraasa.com,1.0,Karenlyst Alle 2,Oil & Gas Equipment & Services,,12.1,12.0,8.759641,,4.5376997,,12.1,,251588.0,,12.1,10.662572,,12.0,,251588.0,,,,0.33,1595203200.0,0.6788609999999999,,,11.65,2.0,NOK,43.454544,16092.0,,,,627500480.0,,,270259.0,16.823069,11.65,11.95,,0.0,16092.0,13.0,,,,5.5,11.95,False,0.027000000000000003,0.0,12.1,OSL,MAGNORA ASA,Magnora ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MGN.OL,finmb_13575280,no_market,,15.534,,0.3941,,0.890625,,,,52510500.0,,,1.821,,,,1577750400.0,0.31301999999999996,14700000.0,0.275,,,6.5623283,0.44072,1640908800.0,1585612800.0,,,20231732.0,579409472.0,,1322697600.0,1:100,,,-0.696,,,,,,,,https://logo.clearbit.com/magnoraasa.com,,,,,58ddaa6a-3d57-3aa2-a70e-15537e71d8b2,
MSEIS,Magseis Fairfield,Energy,1.47,1.41,1.47,54,,391.62,-0.008100000000000001,-0.0342,-0.0767,-0.7443000000000001,-0.8454999999999999,1366,Energy,389.0,"Magseis Fairfield ASA, a geophysical survey company, engages in the marine seismic operations and seismic related activities. The company provides ocean bottom seismic (OBS) acquisition services to clients using its proprietary Marine Autonomous Seismic System (MASS) that includes ultra-compact 4C sensor capsules, automated handling systems, and data downloads. Its MASS acquisition system allows operating in water depths from 0 to 3,000 meters. The company also provides MASS cable system that enables acquisition in areas with seabed obstructions, various seabed topographies, and deployment in deeper water depths; MASS Modular, a mobile OBS system; and MASS reservoir monitoring services for seismic monitoring. It operates in Norway, Malaysia, Singapore, Red Sea, Sweden, Russia, Mexico, Indonesia, and the United States. The company was formerly known as Magseis ASA. Magseis Fairfield ASA was founded in 2009 and is headquartered in Lysaker, Norway.",Lysaker,47 23 36 80 20,Norway,[],http://magseisfairfield.com,1.0,Strandveien 50,Oil & Gas Equipment & Services,,1.48,1.474,1.801554,,0.0,,1.474,,564529.0,,1.48,1.5924572,,1.474,,564529.0,,,,,,1.9988380000000001,,,1.3,4.0,NOK,,349076.0,,,,391613984.0,,,1632738.0,0.9954474,1.3,1.4680000000000002,,200000.0,349076.0,13.5,3.4952383,,,0.75,1.42,False,,13800.0,1.474,OSL,MAGSEIS FAIRFIELD,Magseis Fairfield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MSEIS.OL,finmb_225611681,no_market,,0.997,,-0.38740003,14.31,-0.8489796000000001,,0.42,,266767008.0,,,0.746,,,,1577750400.0,0.24370999999999998,-152404992.0,-0.809,,,1.9678285,0.2464,1640908800.0,1585612800.0,,,205525399.0,392305120.0,,,,,,,,,,,,,,https://logo.clearbit.com/magseisfairfield.com,,,,,26ba13b8-fe98-37d5-923b-c52c699871c9,
MEDI,Medistim,Health care,232.0,231.0,232.0,16,,4222.59,0.0175,0.022,0.0741,0.2083,0.5676,0579,Healthcare,112.0,"Medistim ASA develops, produces, services, leases, and distributes medical devices for cardio-vascular surgery in the United States, Europe, Asia, and internationally. It offers MiraQ Cardiac, a system that combines ultrasound imaging and transit time flow measurement (TTFM) in a single system for cardiac surgery; MiraQ Vascular, a system that combines ultrasound imaging and transit TTFM in a single system for vascular surgery; and imaging probes for intraoperative use. The company also provides various flow probes, such as QuickFit TTFM probes to accurately measure blood volume flow intraoperatively in various range of surgical applications; Vascular TTFM probes for enhancing surgical outcomes; and doppler probes that are used on the surface of the heart/vessel to search for intramural coronary arteries or to locate the position and quantify the degree of a stenosis. In addition, it distributes and sells third party medical equipment. The company was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,47 23 05 96 60,Norway,[],http://www.medistim.com,1.0,Ãkernveien 94,Medical Devices,,228.0,228.0,193.46043,0.012061403,0.5435,,232.0,,6049.0,,228.0,222.08571,2.75,228.0,,6049.0,,,,,1556150400.0,0.12485399999999999,,,228.0,2.0,NOK,57.425743000000004,4407.0,,,,4219801600.0,,,10070.0,11.722681,228.0,232.0,,34000.0,4407.0,241.0,87.878784,,,124.0,231.0,False,,3000.0,232.0,OSL,MEDISTIM ASA,Medistim ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MEDI.OL,finmb_7885356,no_market,,11.307,,0.20440999999999998,38.355,0.36526942,,2.64,,18188800.0,,,15.719000000000001,,,,1577750400.0,0.58257,73582000.0,4.04,,,14.759209,0.2159,1640908800.0,1593475200.0,,,12646305.0,4070020608.0,,,,,,-0.084,,,,,,,,https://logo.clearbit.com/medistim.com,,,,,8430cf52-3196-391c-9a0a-0357ebb01f61,
MELG,Melhus Sparebank,Equity certificates,138.0,139.0,141.0,0,LP,383.0,,,0.029900000000000006,0.0512,0.1953,7224,Financial Services,51.0,"Melhus Sparebank, a savings bank, provides various banking products and services to companies, agriculture customers, and private individuals in Norway. The company offers savings accounts; car loans, mortgages, and payment services; loans for other vehicles; and banking and bank cards. It also provides various insurance products, including auto, health, buildings, property, UNG, and income insurance; savings and pension products; payment services; and online and mobile banking services. The company operates through branch offices in central Trondheim, Heimdal, Ler, and Korsvegen. Melhus Sparebank was founded in 1840 and is headquartered in Melhus, Norway.",Melhus,,Norway,[],http://www.melhusbanken.no,1.0,Melhusvegen 439,Banks—Regional,,138.0,142.0,132.11511000000002,0.072463766,0.8237,,142.0,,565.0,,138.0,136.54286000000002,10.0,142.0,,565.0,,,,10.0,1583452800.0,0.151567,,,138.0,2.0,NOK,11.349617,1007.0,,,,383118368.0,,,485.0,1.7895035,138.0,141.0,,,1007.0,150.0,,,7.18,120.0,139.0,False,0.0725,,142.0,OSL,MELHUS SPAREBANK,Melhus Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,MELG.OL,finmb_8952942,no_market,,6.501,,0.41884997,,0.11290324,,,,2776220.0,,,379.276,,,,1577750400.0,0.05159,35976000.0,12.159,,,0.36385113,0.40271,1640908800.0,1593475200.0,,,1704519.0,1391896064.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/melhusbanken.no,,,,,48b41af4-8c0c-3734-ac3b-e365976127fe,
MRCEL-ME,Mercell Holding,Information technology,8.8,8.51,8.8,18,,2549.88,0.001,0.1209,0.0538,,,0277,Technology,187.0,"Mercell Holding AS provides software platform for public e-tendering and procurement in the Nordic region. The company's software enables easy compliance with EU regulations for public buyers that are required by law to publish tenders through an e-tendering platform. Its two-sided SaaS marketplace platform also caters to the needs of the supply side and facilitates interaction between buyers and suppliers. The company also offers tender consulting services. Mercell Holding AS was founded in 1999 and is headquartered in Oslo, Norway.",Oslo,47 21 01 88 00,Norway,[],http://www.mercell.com,1.0,Askekroken 11,Software—Application,,8.79,8.7,8.087448,,0.0,,8.799,,196834.0,,8.79,8.087448,,8.7,,196834.0,,,,,,,,,8.6,2.0,NOK,,10604.0,,,,2549879808.0,,,638404.0,15.373852,8.6,8.799,,,10604.0,9.1,,,,7.4,8.51,False,,,8.799,OSL,MERCELL HOLDING AS,Mercell Holding AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,MRCEL-ME.OL,finmb_254089355,no_market,,11.817,,-0.3549,287.457,,,,,289792000.0,,,0.466,,,,1577750400.0,,-58862548.0,-0.264,,,18.881973000000002,,1640908800.0,,,,93786083.0,1960008704.0,,,,,,,,,,,,,,https://logo.clearbit.com/mercell.com,,,,,345d8233-c554-328e-9966-89a297fb5c37,
MOWI,Mowi,Consumer staples,183.6,183.5,183.6,650,,94941.6,-0.0054,-0.0046,0.049100000000000005,-0.1861,-0.16219999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPCC,MPC Container Ships,Industrials,2.41,2.4,2.43,11,LP,861.59,-0.0243,0.0212,-0.0659,-0.8534999999999999,-0.8578,0250,Industrials,20.0,"MPC Container Ships ASA owns and operates a portfolio of container ships. It focuses on the feeder vessels between 1,000 and 3,000 TEU. The company was incorporated in 2017 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.mpc-container.com,1.0,Munkedamsveien 45,Marine Shipping,,2.47,2.47,9.02259,,0.0,,2.47,,318842.0,,2.47,2.9925714,,2.47,,318842.0,,,,,,0.805787,,,2.4,4.0,NOK,,34785.0,,,,861587072.0,,,544492.0,4.6794357,2.4,2.44,,0.0,34785.0,24.5,7.0882354,,,1.765,2.41,False,,0.0,2.47,OSL,MPC CONTAIN SHIPS,MPC Container Ships ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,MPCC.OL,finmb_427614703,no_market,,2.596,,-0.23218000000000003,19.182000000000002,-0.88403755,,0.34,,357504992.0,,,4.427,,,,1577750400.0,0.54237,-42749000.0,-0.503,,,0.54438674,0.20035999999999998,1640908800.0,1585612800.0,,,77648659.0,477938208.0,,,,,,,,,,,,,,https://logo.clearbit.com/mpc-container.com,,,,,539e7654-6def-3085-b2ea-284d32d0bb7b,
MULTI,Multiconsult,Industrials,69.0,68.0,70.0,6,,1854.06,0.0147,0.0376,0.029900000000000006,-0.0417,0.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPA,Napatech,Information technology,12.9,12.9,12.98,999,,1071.44,-0.0301,0.4828,0.8642,1.7623,9.0781,2860,Technology,81.0,"Napatech A/S provides reconfigurable computing solutions for network performance and cybersecurity applications worldwide. It provides Link Capture Software that enables packet capture with nanosecond timestamping and replay with precise inter-frame gap control; Link Virtualization Software that offloads and accelerates the Open vSwitch (OVS) dataplane to enhance CPU efficiency, scalability and network performance; and Link Programmable, which enables end users and OEMs to deploy FPGA IP on SmartNIC platform. The company also offers FPGA SmartNICs that captures data from networks enabling real-time insight into network traffic; and FPGA Cloud Crypto, a cryptography engine that provides technology demonstration and playground for users to learn, experiment, and adapt use cases for FPGA-based crypto offload. It also provides solutions for telecom operators, cloud and data center service providers, and infrastructure and defense, as well as cyber security, financial services, and network management industries. The company was founded in 2003 and is headquartered in Copenhagen, Denmark.",Copenhagen,45 45 96 15 00,Denmark,[],http://www.napatech.com,1.0,Tobaksvejen 23 A,Communication Equipment,Soeborg,13.3,13.3,4.777518,,0.0,,13.4,,1046570.0,,13.3,7.1574287,,13.3,,1046570.0,,,,,,0.425087,,,12.0,2.0,NOK,,1112940.0,,,,1058151232.0,,,299278.0,,12.0,12.74,,99400.0,1112940.0,13.9,,,,1.1,12.72,False,,30200.0,13.4,OSL,NAPATECH A/S,Napatech A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAPA.OL,finmb_8539253,no_market,,,,0.0241,,10.465518,,,,83057400.0,,,0.397,,,,1577750400.0,0.50098,,-0.862,,,32.09068,0.27607,1640908800.0,1593475200.0,,,39399983.0,938668416.0,,1461542400.0,4:1,,,,,,,,,,,https://logo.clearbit.com/napatech.com,,,,,77ae3d22-1352-3a37-bd31-8bfb96439299,
NATTO,NattoPharma,Consumer staples,17.8,17.8,17.9,7,LP,347.68,-0.0273,-0.022,-0.0632,1.3733000000000002,0.7282,0283,Healthcare,18.0,"NattoPharma ASA engages in the research and development of vitamin K2 for applications in the marketplace for nutritional supplements and enriched foods. The company's flagship brand is MenaQ7, a vitamin K2 for bone and cardiovascular health. It also provides marketing and sales support services. The company has a partnership agreement with KD Nutra to create a cardiovascular-support ingredient that combines KD Nutra's KD-PÃ¼R high concentrate omega-3s with the company's MenaQ7 PharmaPure MK-7. NattoPharma ASA was founded in 2004 and is headquartered in Oslo, Norway.",Oslo,47 40 00 90 08,Norway,[],http://www.nattopharma.com,1.0,Lilleakerveien 2B,Drug Manufacturers—Specialty & Generic,,18.3,18.3,12.378417,,0.0,,18.3,,45229.0,,18.3,18.311428,,18.3,,45229.0,,,,,,1.003484,,,17.8,2.0,NOK,16.300365,4569.0,,,,347683840.0,,,83786.0,1.9981830000000003,17.8,18.2,,180100.0,4569.0,22.0,-254.2857,,,5.35,17.8,False,,39300.0,18.3,OSL,NATTOPHARMA ASA,NattoPharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NATTO.OL,finmb_35560724,no_market,,2.088,,0.11957999999999999,18.969,,,-0.07,,19532800.0,,,6.652,,,,1577750400.0,0.00302,20807000.0,1.092,,,2.6758869,0.64835,1640908800.0,1593475200.0,,,5864720.0,363309056.0,,1320278400.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nattopharma.com,,,,,0a7a07b6-bc2e-34cc-b55a-ceca2e87b275,
