ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,bookValue,enterpriseValue,trailingEps,forwardEps,priceToBook,beta,profitMargins
NODL,Northern Drilling,Energy,16.52,16.5,16.58,95,,1776.82,-0.0646,-0.15539999999999998,-0.1981,-0.2,-0.6951999999999999,6.612,2309036544.0,-0.027000000000000003,-0.27,2.4984877,0.973434,0.0
NRS,Norway Royal Salmon,Consumer staples,232.0,232.2,233.0,67,,10076.08,-0.0153,-0.0713,-0.0341,-0.0301,0.2059,51.386,11210608640.0,7.29,18.5,4.514848000000001,-0.14898699999999998,0.055609997
NAS,Norwegian Air Shuttle,Industrials,36.21,36.22,36.28,2054,,5922.4,-0.0534,-0.1272,-0.028,-0.0421,-0.557,38.345,65987481600.0,-26.875999999999998,-20.18,0.9469291999999999,0.9295540000000001,-0.062220000000000004
NOR,Norwegian Energy Company,Energy,223.0,222.0,224.0,40,LP,5407.55,-0.0256,-0.0617,-0.0044,0.0111,-0.013,22.771,6514468864.0,6.372999999999999,17.14,9.793158,-0.22348099999999999,0.98460996
NOFI,Norwegian Finans Holding,Financials,93.2,93.2,93.35,194,,17399.95,-0.0158,-0.0255,-0.0122,-0.0194,0.3593,48.153999999999996,20321607680.0,10.38,10.7,1.935457,0.703643,0.50078
NPRO,Norwegian Property,Real estate,14.45,13.9,14.45,14,,7132.89,0.0509,-0.0137,0.0321,0.0396,0.3736,15.937999999999999,14378752000.0,1.5419999999999998,0.47,0.9066382,0.245344,1.1075
NRC,NRC Group,Industrials,50.7,50.2,50.7,43,,2738.97,-0.051,-0.0346,-0.0873,-0.1208,-0.2132,37.817,5023823872.0,-2.02,6.83,1.3406669,-0.0834,-0.0189
NTS,NTS,Industrials,68.0,66.0,68.0,2,,4947.4,0.0074,0.0462,0.0625,0.1333,0.1433,34.567,7594870784.0,4.085,6.33,1.9671941000000002,0.085637,0.17006999
OBSERV,Observe Medical,Health care,11.19,10.6,11.19,13,,171.68,0.0537,0.0971,-0.0009,-0.0597,,0.805,160018688.0,,,13.900620000000002,,0.0
OCY,Ocean Yield,Energy,46.7,46.7,46.8,295,,8176.46,-0.03,-0.044800000000000006,-0.03,-0.0229,-0.1333,5.05,9511966720.0,-0.631,0.67,9.247524,0.619433,-0.39233002
OTS,Oceanteam,Energy,4.89,4.89,5.18,6,,167.29,0.0,-0.0121,-0.0774,-0.002,-0.4159000000000001,1.786,221687056.0,0.015,,2.7379618,1.434817,0.023039998
ODL,Odfjell Drilling,Energy,24.26,24.26,24.32,65,,5744.36,-0.0312,-0.08310000000000001,-0.268,-0.2586,-0.0296,4.391,7249392128.0,0.166,0.14,5.5249375999999994,1.150607,0.06365
ODF,Odfjell ser. A,Industrials,28.3,28.5,29.1,3,LP,1698.57,-0.0471,-0.0691,0.0802,0.0679,-0.0241,7.047000000000001,3541390080.0,-0.9420000000000001,-0.2,4.015893,0.017004,-0.08463999999999999
ODFB,Odfjell ser. B,Industrials,28.2,28.2,28.6,3,LP,528.93,-0.0276,-0.0473,0.08460000000000001,0.07629999999999999,0.0071,7.047000000000001,3486299904.0,-0.9420000000000001,,4.001703,0.017004,-0.08463999999999999
OKEA,OKEA,Energy,18.3,18.0,18.28,20,,1867.77,0.0011,-0.0044,0.1091,0.045700000000000005,,16.487000000000002,2898998784.0,-1.5319999999999998,,1.1099653999999999,,-0.048210002
OET,Okeanis Eco Tankers,Energy,93.0,93.0,93.5,170,,3044.81,-0.07919999999999999,-0.1545,-0.0882,-0.1308,0.4308,9.897,3977867264.0,-0.262,,9.396787,,-0.0864
OLT,Olav Thon Eiendomsselskap,Real estate,170.0,169.2,170.0,23,,17615.94,-0.0151,-0.0116,0.0303,0.0131,0.2333,256.39099999999996,41572360192.0,17.791,13.47,0.6630498,0.76923,0.47623999999999994
ORK,Orkla,Consumer staples,88.48,88.44,88.52,767,,88507.06,-0.002,0.0137,-0.0186,-0.0045000000000000005,0.3511,33.427,97450631168.0,3.299,3.88,2.6469622000000004,0.08502,0.07752
OTELLO,Otello Corporation,Communication services,16.92,16.36,16.8,0,,2333.82,,,0.0393,0.0575,0.2297,2.485,2331660032.0,-0.6759999999999999,-0.05,6.808853599999999,0.037246,-0.39376998
PEN,Panoro Energy,Energy,18.54,18.5,18.56,121,,1272.47,-0.0472,-0.0673,-0.1583,-0.1895,0.2291,0.855,1234475136.0,0.091,-0.05,21.684212,1.348178,0.13368
PARB,Pareto Bank,Financials,45.5,45.4,45.5,79,,3178.25,-0.0215,0.027000000000000003,0.2128,0.1813,0.303,45.71,8827284480.0,5.57,5.72,0.99540585,,0.60012
PCIB,PCI Biotech Holding,Health care,61.7,61.4,61.7,258,,2299.31,-0.0708,-0.0508,-0.149,-0.1956,1.3022,7.485,2191473152.0,-1.8430000000000002,-2.92,8.243153,-0.387044,0.0
PSE,Petrolia,Energy,2.68,2.68,2.82,2,,158.48,-0.0629,0.0,0.0,-0.1067,-0.1625,0.7140000000000001,176678624.0,0.09,,3.7535017,-0.058299000000000004,0.09061
PNOR,PetroNor E&P Limited,Energy,1.0,0.98,1.0,14,,971.47,-0.0099,0.0018,0.0403,-0.0198,0.0023,138.79,100980.0,78.64,,0.00720369,,0.091639996
PGS,PGS,Energy,19.04,19.01,19.07,324,,6446.53,-0.0554,0.0582,0.1811,0.1055,0.1222,1.819,8069880320.0,-0.313,0.07,10.46729,2.6510119999999997,-0.12222999
PHLY,Philly Shipyard,Industrials,42.2,40.1,41.6,7,,510.95,-0.0495,-0.0495,0.029300000000000007,-0.0117,0.4502,7.952999999999999,546590784.0,-1.891,,5.3061739999999995,0.692307,-0.54603
PHO,Photocure,Health care,79.7,79.7,80.0,295,LP,1735.85,-0.0455,0.0487,-0.1144,-0.1095,0.8093,7.638,1730628224.0,-1.044,1.25,10.473946,-0.280971,-0.105059996
PPG PREF,Pioneer Property Group,Real estate,101.0,100.0,101.0,2,,491.72,0.01,0.0,0.0086,0.0,0.0556,,,,,,,
PLCS,Polarcus,Energy,1.17,1.16,1.17,27,,601.13,-0.0282,-0.058,-0.115,-0.1203,0.125,0.17,924436224.0,-0.018000000000000002,-0.01,6.882353,1.7481779999999998,-0.029790001
POL,Polaris Media,Communication services,37.2,37.0,39.4,4,,1814.0,0.0,-0.051,-0.0558,0.0568,0.5431,47.868,2147482752.0,3.359,,0.77713716,0.136032,0.0858
PLT,poLight,Information technology,73.0,72.5,73.5,258,LP,592.51,-0.0629,0.4608,1.058,0.9005,1.569,19.955,567616960.0,-7.2620000000000005,,3.7083437000000004,,0.0
PRS,Prosafe,Energy,3.47,3.47,3.5,587,,284.07,0.129,0.0937,0.7587999999999999,0.6584,-0.7863,0.161,1486073216.0,-4.461,-0.95,21.490685,0.643724,-1.5212101
PROTCT,Protector Forsikring,Financials,42.2,42.2,42.42,42,,3450.35,-0.0186,-0.2369,-0.183,-0.1954,-0.1172,24.198,4655562752.0,-4.084,4.44,1.7439457999999999,0.71417,-0.092939995
QFR,Q-Free,Information technology,6.85,6.5,6.85,3,,611.18,0.022400000000000003,0.0148,0.0787,0.0074,-0.0616,4.511,882634432.0,-0.065,,1.5185102,1.031578,-0.00588
QEC,Questerre Energy Corporation,Energy,1.39,1.39,1.4,187,,594.79,-0.0885,0.0296,0.0451,-0.0795,-0.2684,0.332,652558144.0,-0.038,0.16,4.186747,2.017214,0.45273
RAKP,RAK Petroleum,Energy,10.5,10.5,10.85,16,,2041.7,-0.0789,-0.0455,-0.0625,-0.0987,-0.258,2.94,4663210496.0,0.593,,3.5714285000000006,0.891497,0.18273
REACH,Reach Subsea,Energy,1.45,1.38,1.5,5,,208.14,0.0105,-0.0461,-0.0268,-0.0852,-0.302,1.327,334568512.0,-0.125,,1.0926903000000001,0.387044,-0.02913
REC,REC Silicon,Information technology,3.8,3.77,3.8,624,,1063.31,-0.098,0.0928,0.3789,0.416,-0.3186,0.147,1347754240.0,-0.335,0.0,25.85034,1.327125,-0.50536
RIVER-ME,River iGaming,Consumer discretionary,16.4,14.0,14.9,0,,311.87,,,0.0446,0.025,-0.344,,309106848.0,,,,,-2.16699
ROM,RomReal,Real estate,2.34,2.1,2.34,1,,96.69,0.1038,,0.0086,0.0174,0.1471,0.574,87699696.0,0.040999999999999995,,4.076655000000001,-0.553036,0.0
SDSD,S.D. Standard Drilling,Energy,1.22,1.22,1.25,107,,699.87,-0.015700000000000002,-0.0672,-0.0706,-0.0741,0.0889,0.207,710617024.0,0.017,0.02,5.8695655,0.583805,0.86597
SAGA,Saga Tankers,Financials,1.04,1.05,1.07,10,,276.8,-0.07139999999999999,-0.0877,-0.1034,-0.1186,0.0452,1.162,249480816.0,-0.28300000000000003,,0.8950085999999999,0.2,-2.3383700000000003
SALM,SalMar,Consumer staples,468.2,468.0,468.3,753,,52870.48,-0.011200000000000002,0.0067,0.0272,0.041,0.1293,73.818,57353646080.0,26.429000000000002,28.73,6.339917,-0.31335999999999997,0.24618
SALMON,Salmones Camanchaca,Consumer staples,74.0,74.0,75.0,9,,4884.0,-0.0133,-0.0133,0.0756,0.0979,-0.1205,3.142,5043168768.0,0.66,,23.551878,,0.14827
SADG,Sandnes Sparebank,Equity certificates,68.0,67.5,68.0,4,,1563.75,0.0,0.0,0.0149,0.0149,0.2375,128.91899999999998,9749624832.0,7.6979999999999995,6.03,0.52746296,0.372469,0.46565
SAS NOK,SAS AB,Industrials,13.36,13.35,13.39,72,,5111.3,-0.0305,-0.083,-0.0754,-0.0735,-0.4125,,,,,,,
SATS,SATS,Consumer discretionary,24.1,24.1,24.2,71,,4097.0,-0.0041,-0.0203,0.0955,0.06280000000000001,,-0.971,8300359168.0,0.172,,,,0.0050799999999999994
SBANK,Sbanken,Financials,71.0,71.0,71.2,49,,7587.72,-0.0274,-0.0327,-0.031400000000000004,-0.0483,-0.0352,62.118,29174745088.0,6.426,7.29,1.1429858999999998,0.8638049999999999,0.42596999999999996
SSO,Scatec Solar,Utilities,134.9,134.8,135.1,762,,16879.86,-0.0379,0.0282,0.1225,0.08539999999999999,0.7034999999999999,24.604,29162999808.0,-0.312,1.67,5.482848000000001,0.744129,-0.021540001
SCHA,Schibsted ser. A,Communication services,281.3,281.0,281.3,273,,29477.52,-0.0199,0.0043,0.0571,0.0603,0.2884,45.281000000000006,75924897792.0,2.718,8.56,6.2123184,0.420242,0.03457
SCHB,Schibsted ser. B,Communication services,264.4,263.6,264.2,70,,34208.65,-0.02,-0.003,0.0517,0.05,0.3418,45.281000000000006,73612402688.0,2.718,,5.8390937,0.420242,0.03457
SBX,SeaBird Exploration,Energy,0.54,0.54,0.55,59,LP,291.56,-0.0608,-0.0968,-0.011,-0.0425,-0.6445000000000001,0.109,309999488.0,-0.040999999999999995,-0.01,4.963303,3.0291490000000003,-0.35436999999999996
SDRL,Seadrill,Energy,12.59,12.45,12.59,222,,1258.8,-0.0319,-0.2209,-0.3259,-0.3927000000000001,-0.8390000000000001,18.559,7127875072.0,-13.897,-6.6,0.6783771,,-1.22844
SSG,Self Storage Group,Industrials,26.8,26.4,26.9,51,,2214.14,-0.0111,0.0229,-0.0074,-0.053,0.4889,,,,,,,
SBO,Selvaag Bolig,Real estate,53.8,53.7,53.9,180,,5026.07,-0.0145,0.0442,0.0646,0.0286,0.9702,32.977,7177525248.0,7.957000000000001,4.89,1.6344725,0.6526310000000001,0.20899001
SHLF,Shelf Drilling,Energy,20.6,20.2,20.5,21,,2808.95,-0.0507,-0.1121,0.2118,0.1573,-0.5012,4.685,3815680256.0,-1.06,-0.46,4.3970118,0.401473,-0.22694999
SIOFF,Siem Offshore,Energy,1.23,1.22,1.41,0,,1149.73,,,-0.0611,-0.0238,-0.236,0.43200000000000005,2171289344.0,-0.087,-0.02,2.847222,0.578947,-0.27688998
SKUE,Skue Sparebank,Equity certificates,180.0,176.0,177.0,2,LP,338.58,0.0,0.0227,0.07139999999999999,0.0588,0.4821,575.341,956156032.0,21.346,18.82,0.31285793,0.143319,0.42544997
SOFTOX-ME,SoftOx Solutions,Health care,27.0,27.2,28.4,0,,209.28,,,-0.2286,-0.1176,,3.7260000000000004,124549200.0,-3.65,,7.2463765,,0.0
SOGN,Sogn Sparebank,Equity certificates,105.0,103.0,106.0,0,LP,66.41,,,-0.0094,-0.0187,0.0202,1411.6960000000001,-742293504.0,7.3660000000000005,,0.07437862,-0.0834,0.26904
SOLON,Solon Eiendom,Real estate,38.6,38.6,38.9,7,,2697.24,0.0105,-0.0103,-0.0026,-0.0493,0.135,15.540999999999999,5240252928.0,1.159,2.79,2.4837525,-0.440968,0.05704
SOFF,Solstad Offshore,Energy,0.93,0.92,0.93,40,,269.55,-0.0464,-0.1002,-0.119,-0.047400000000000005,-0.3842,-9.13,31342467072.0,-17.517,-1.01,,1.892307,-1.01052
SBVG,SpareBank 1 BV,Equity certificates,40.0,40.0,40.1,7,LP,2520.3,-0.0074,-0.0196,0.0178,0.0101,0.1794,81.579,10168772608.0,4.591,4.12,0.49032226,0.400809,0.42745999
NONG,SpareBank 1 Nord-Norge,Equity certificates,78.4,78.3,78.5,98,LP,7871.2,-0.0188,-0.0163,0.0116,-0.0013,0.261,139.183,33560961024.0,9.985,6.86,0.5632872,0.28502,0.5284300000000001
SNOR,SpareBank 1 Nordvest,Equity certificates,114.0,112.0,113.0,1,,254.28,0.0,0.0,0.0,-0.0087,0.1363,959.937,2339538432.0,16.038,11.46,0.11875779,0.028112,0.43717998
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,236.0,234.0,238.0,0,,3693.5,,,0.06309999999999999,0.0261,0.2752,237.269,6910591488.0,26.918000000000003,21.24,0.9946517,0.279352,0.48712003
MING,SpareBank 1 SMN,Equity certificates,101.2,100.8,101.0,157,,13139.38,-0.0194,-0.0175,0.014,0.01,0.2346,144.75,37432975360.0,12.505,9.67,0.69775474,0.588663,0.43546999999999997
SRBANK,SpareBank 1 SR-Bank,Financials,98.2,98.1,98.2,741,,25105.79,-0.0447,-0.0373,-0.0091,-0.018000000000000002,0.1196,92.486,141049905152.0,12.345999999999998,,1.0612416999999998,0.482591,0.50713
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,238.0,238.0,240.0,2,LP,2948.38,-0.0083,-0.0083,0.0085,-0.0083,0.2465,278.784,6102749184.0,29.804000000000002,24.01,0.85370755,-0.097165,0.47734
SPOL,SpareBank 1 Østlandet,Equity certificates,98.5,98.2,98.5,44,LP,11409.23,-0.004,-0.004,0.0649,0.0649,0.2375,135.35399999999998,50124566528.0,11.354000000000001,8.88,0.72772133,0.5049060000000001,0.46381999999999995
MORG,Sparebanken Møre,Equity certificates,319.0,316.0,319.0,12,LP,3138.04,0.0,0.0031,0.0063,0.0063,0.1788,694.2719999999999,30771017728.0,32.558,30.98,0.45947412,0.100404,0.43812
SOR,Sparebanken Sør,Equity certificates,109.0,109.0,111.0,11,LP,1702.54,-0.0268,-0.0091,0.0,-0.0091,0.2116,798.913,53432782848.0,10.829,10.48,0.13643537,-0.19028299999999998,0.4481
SBTE,Sparebanken Telemark,Equity certificates,132.0,129.0,132.0,2,,1438.62,0.0076,0.0,0.0154,0.0154,0.188,313.526,7386720768.0,15.338,,0.4210177,,0.42771998
SVEG,Sparebanken Vest,Equity certificates,65.6,65.4,65.6,39,LP,7040.1,-0.0061,0.0093,0.0381,0.0315,0.2699,273.203,102244777984.0,7.159,6.32,0.24011448,0.208906,0.49228
SPOG,Sparebanken Øst,Equity certificates,56.0,56.0,56.6,4,,1160.95,-0.0175,-0.0106,0.037000000000000005,0.0256,0.0584,195.835,23759278080.0,4.4,5.06,0.285955,0.102834,0.42578
SBLK,Star Bulk Carriers,Industrials,83.0,82.0,83.0,15,LP,7526.98,-0.0024,-0.1263,-0.1902,-0.217,0.0691,16.178,9320548352.0,-0.303,,5.130424,1.6786009999999998,-0.03578
SNI,Stolt-Nielsen,Industrials,120.0,120.0,120.2,81,,6422.86,-0.04,-0.0566,0.0526,0.0526,0.2138,22.504,9795252224.0,0.308,1.5,5.3323855,0.9587040000000001,0.00908
STB,Storebrand,Financials,70.8,70.72,70.8,1009,,33054.45,-0.0294,-0.0344,0.0202,0.0252,0.1311,69.89399999999999,58729287680.0,6.962000000000001,5.68,1.0129626,0.79757,0.04917
STORM,Storm Real Estate,Real estate,3.0,2.92,3.14,1,,26.5,-0.0566,-0.1071,-0.1892,-0.1176,-0.4118,0.467,46777908.0,0.001,0.09,6.4239825999999995,0.812145,0.00398
STRONG,StrongPoint,Information technology,11.0,11.0,11.2,16,LP,485.91,-0.0222,-0.0476,-0.05980000000000001,-0.0833,0.303,5.642,609225920.0,0.475,1.1,1.9496631999999998,0.365182,0.018760001000000002
SUBC,Subsea 7,Energy,102.45,102.4,102.5,1144,,30615.63,-0.0279,-0.0557,-0.0186,-0.0219,0.0837,18.156,31756568576.0,0.29,0.25,5.6427627000000005,1.3392709999999999,0.02377
SUNSB-ME,Sunndal Sparebank,Equity certificates,115.0,112.0,115.0,0,LP,155.5,,,0.0,0.0,0.0852,,,,,,,
SUSB-ME,Surnadal Sparebank,Equity certificates,113.0,111.0,113.0,0,LP,227.06,,,0.0089,0.0089,,,,,,,,
TEONE-ME,TargetEveryOne,Information technology,1.27,1.17,1.22,26,,152.18,0.1239,-0.1806,0.9242,0.16510000000000002,-0.3135,,,,,,,
TRVX,Targovax,Health care,7.2,7.17,7.24,344,,456.36,-0.0765,-0.2432,0.0244,-0.1697,-0.1215,5.233,452618528.0,-2.6430000000000002,-2.85,1.3835276,2.093927,0.0
TEAM,Team Tankers International,Industrials,5.45,4.84,5.5,0,,1107.73,,,-0.018000000000000002,0.0093,-0.2158,1.675,1304919296.0,-0.379,-0.28,3.2537312999999997,0.10572999999999999,-0.23075001
TECH,Techstep,Information technology,3.0,2.95,3.0,16,,488.38,-0.0323,-0.0354,-0.0323,-0.115,-0.1667,2.708,540934848.0,-0.39399999999999996,,1.1078287,-0.724279,-0.0582
TEL,Telenor,Communication services,164.85,164.85,164.9,1359,,234526.01,-0.0132,-0.0108,0.0303,0.0467,0.0516,25.471999999999998,367624749056.0,5.006,10.0,6.4718122000000005,0.281781,0.0641
TGS,TGS-NOPEC Geophysical Company,Energy,241.7,241.3,241.5,749,,28318.7,-0.0281,-0.081,-0.0985,-0.0951,0.0331,12.918,29018261504.0,1.5859999999999999,2.07,18.710325,0.982186,0.26136
SSC,The Scottish Salmon Company,Consumer staples,28.15,28.15,28.2,7,,5461.89,0.0,-0.0018,-0.0035,-0.0035,0.8204,0.941,5461100032.0,0.183,10.13,29.914984000000004,0.32064699999999996,0.15428
THIN,Thin Film Electronics,Information technology,2.05,2.02,2.07,92,,120.12,-0.046500000000000014,-0.0949,-0.18,-0.1202,-0.8373,0.452,138967200.0,-1.2,-0.05,4.535398000000001,1.8502020000000001,0.0
TIETOO,TietoEVRY,Information technology,288.4,288.8,289.6,5,,34104.32,-0.0089,-0.0007000000000000001,0.0642,0.0389,,,21515669504.0,,,,0.47692299999999993,0.0636
TOM,Tomra Systems,Industrials,258.6,258.2,258.6,766,,38148.69,-0.0344,-0.0779,-0.094,-0.0726,0.2397,33.625,42475085824.0,5.34,5.73,7.6907067,0.550607,0.08534
TOTG,Totens Sparebank,Equity certificates,143.0,141.0,144.0,5,LP,875.81,-0.0138,0.006999999999999999,0.0288,0.0288,0.2401,307.60900000000004,3970732544.0,16.121,14.88,0.4713776,0.214574,0.4621
TRE,Treasure,Industrials,14.65,14.05,14.6,2,,3183.96,0.0138,0.0693,0.0852,0.0733,0.1366,2.909,3142764032.0,0.7829999999999999,,5.0360947,0.8434870000000001,12.562961
TYSB-ME,Tysnes Sparebank,Equity certificates,118.0,113.0,118.0,0,LP,179.02,,,-0.0328,-0.0328,0.1055,237.484,652158848.0,22.076,,0.49687558,0.130044,0.39490002
ULTIMO,Ultimovacs,Health care,51.8,51.8,52.0,86,,1443.17,-0.0681,-0.0877,0.3333,0.3265,,16.77,1146019328.0,-2.4290000000000003,,3.088849,,0.0
VEI,Veidekke,Industrials,123.1,123.0,123.2,55,,16613.12,-0.0128,-0.016,0.0241,0.0301,0.4031,28.885,21539213312.0,7.218,8.04,4.2617273,0.22186199999999998,0.025510002
VISTIN,Vistin Pharma,Health care,8.5,8.16,9.04,4,,376.93,-0.0297,-0.0938,-0.1827,-0.1827,0.1518,9.203,86102624.0,-0.043,1.17,0.98880804,0.612826,-0.00909
VVL,Voss Veksel- og Landmandsbank,Financials,156.0,154.0,157.0,0,LP,343.82,,,0.0,0.0,0.2116,268.474,1323572224.0,22.81,18.25,0.58106184,0.175708,0.41081002
VOW,Vow,Industrials,31.3,31.2,31.4,534,LP,3335.44,-0.0959,-0.08529999999999999,0.0687,0.0367,5.1714,,,,,,,
WALWIL,Wallenius Wilhelmsen,Industrials,25.28,25.28,25.4,62,,10675.87,-0.0312,-0.0661,0.1745,0.1659,-0.1176,6.315,14953672704.0,0.222,0.47,4.0031669999999995,1.6307690000000001,0.02352
WSTEP,Webstep,Information technology,23.6,22.8,23.4,7,,629.49,-0.0167,-0.0167,-0.0484,-0.0248,0.0114,13.687000000000001,651063040.0,1.6,2.26,1.7242639,0.291566,0.06477000599999999
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,152.0,152.5,157.5,19,,5168.0,-0.0617,-0.1059,-0.05,-0.0788,0.0401,40.061,8178420224.0,1.508,2.77,3.7942138,1.2178129999999998,0.083730005
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,154.5,154.5,158.5,17,,1634.61,-0.0404,-0.08310000000000001,-0.0404,-0.0636,0.0673,40.061,8132016640.0,1.508,,3.8566186,1.2178129999999998,0.083730005
WILS,Wilson,Industrials,21.0,18.9,21.8,0,,921.06,,,0.0096,0.0096,0.1053,2.9989999999999997,921063808.0,0.273,,7.002333999999999,0.879352,0.06379
WRE-ME,WR Entertainment,Communication services,0.75,,,0,,1.3,,,,,,,,,,,,
XXL,XXL,Consumer discretionary,11.96,11.92,11.97,250,,1982.52,-0.032400000000000005,-0.0905,-0.2585,-0.28600000000000003,-0.5779,27.688000000000002,6586651648.0,0.773,3.04,0.43195608,1.234817,0.011469999
YAR,Yara International,Materials,334.3,334.2,334.3,966,,90608.88,-0.0136,-0.0274,-0.0946,-0.0852,-0.0215,31.171,96308772864.0,2.039,3.07,10.721504,0.8364370000000001,0.041950002
ZAL,Zalaris,Industrials,31.5,31.5,31.7,21,,616.4,-0.0455,0.0937,0.1413,0.1413,0.2209,4.768,1056129024.0,-0.34700000000000003,1.19,6.6065435,0.895546,-0.01036
ZENA-ME,Zenith Energy,Energy,0.23,0.23,0.23,12,LP,105.66,-0.0209,-0.0526,0.1196,0.0935,-0.4,,79146256.0,,,,1.458461,-1.6545400000000001
ZWIPE-ME,Zwipe,Information technology,6.4,6.4,6.5,20,,163.36,-0.0229,-0.0154,0.13269999999999998,0.2075,,5.02,14015084.0,-4.9110000000000005,,1.2749004,,0.0
